idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
4,refs/heads/master,3882b84facc2cad27fb3f9b26044cc8d16e2d671,bbb3f9756a5af1538e64671639b4f6058f347225,2bbb1da22d09280261fd13be75ec65e1f8442544,,False,True,True,6,13,90,2,False,6,False
14,refs/heads/master,440b31b52fb2ddc7c30d85812d948c4425ceb580,3554fe3eddbe16950d02e0e225afd78f578c295d,2a540fca96f3ce1bc274c6fd82d1f52c77a424f6,,False,False,True,4,5,12,1,False,4,False
