idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,ab3c7bbfb96136461a3323cfee2bb7f2fe0d5327,0b038f592ef6a294b6bbcc74c6b1b600636bf566,68d60f143218a2ed842408c5f51ae93237bbd02c,,False,True,True,4,2,False,,,,,,False
2,refs/heads/master,0b038f592ef6a294b6bbcc74c6b1b600636bf566,befe1586579445d6ca3376ba9f2333cc55fa8e72,aacc684b4e58f960660e8c0d40b0dbb12c19c069,,False,True,True,4,9,False,,,,,,False
3,refs/heads/master,befe1586579445d6ca3376ba9f2333cc55fa8e72,203b3eb7bb4d214e164b2b7be80af4adb906f0ad,509618259f9619c5ce77a384edf67c1c236bd7ed,,False,True,True,3,7,False,,,,,,False
6,refs/heads/master,2382748e7e8f875596b68cdaa9c338a854ed6623,ebca0072a949e3d0e10cc43213f434ae8ff26527,215e54f927e47423742e3b2492238b6d5bdae240,,False,True,True,5,42,False,,,,,,False
11,refs/heads/master,715b5ccdfc6921ef0794c2ff22d7dee84cccee6d,c333e7cc7314c64bdb1d0d32a1d7f281f252e6c0,1aeb164380b7ff6343af6a458e882811c49a0cbc,,False,True,True,13,0,False,,,,,,False
12,refs/remotes/origin/pull/28,87ce3f8bcaa238bcc8d6b2af7b9aac70999967a7,7b93d22b372d8c488d65a60797b99328480c3ee6,dd9b43b9e91d2afc05c63b62767055b1992dda00,,False,True,True,6,19,False,,,,,,False
13,refs/remotes/origin/pull/28,7b93d22b372d8c488d65a60797b99328480c3ee6,c6df0a5202dd1cb24e2894bf533f5f93f9edaeaf,71b9f96201deca9b30116cb678810ab19d116b9b,,False,True,True,5,19,False,,,,,,False
15,refs/remotes/origin/pull/28,a4538d2cfb4f8586d39baf43d2dc4b8a5919cab3,9b743c938b21cc7da21e3d48c58b7f6bee46b141,a715a40deefed7994fbbfd7bebeb53672fb7a198,,False,True,True,4,19,False,,,,,,False
16,refs/remotes/origin/pull/28,b047de808b53c7f8480ea49bd5919928b95016df,a0c3d9adda39d04fc1804824c261e830ebc6207c,9b2eb8fd1c64747af732ab631a946eff444eda71,,False,False,False,0,0,False,,,,,,False
21,refs/remotes/origin/pull/28,4ad9d294a7222a5ea5a98dd0a8197b714fcf7799,a8dccc315f74ddf1220761aa124f4bdec5f68f50,7f610c8fd6bb84277aac9e3d4dfcb3e3712009b6,,True,True,True,5,188,False,Tests_failed,01b0dc8b04384a41e3a0017ba5d4e66388c9e33699661cfe25c8eabfd2199a77,False,Tests_passed,2ea084543bba3a1a720659df61901c37fc0bd0068e81d837c690a8129c03e4c0,False
