idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,explanation,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,mergiraf_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,mergiraf_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
538,refs/remotes/origin/2.1,0dd96ea21f85de3a8323926450891971cb36d2e1,1f25c7e3a0bf10b65765b3b23bdcf9a5de30888a,9a4a207038a7ccf60bd70cc3bc71d517337f40f3,,True,True,True,100.0,477,10929.0,2,True,100,Tests_passed,56bb658eeb56b947489fa5d22d290404c17059832dd967db3a913bd832f3f8f2,True,Tests_passed,7772c3712b94da9d5b66f85b99bf764206c4ed6576210ee3887fc1422068ad74,,True,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,8bdaf004a7fc7beb7638b4639f6f51f9a14af35306495dbd9bfbbd3b10621598,Merge_failed,cd0b00262df0f80d9d0d7296cec168c297d291d59f734ee856305bea5ecbb3b8,Tests_passed,ac7755f46c04b17f31c30fbd7f51ef5f560d6c64739080b3c05202dc1be25890,Tests_failed,d557f607b8d9b6b33dd9e0d5baece2ff9248464096b12191d4f3717989d5a56a,Merge_failed,dfb9528b359575359a3d1be571bfd04a9a26db5d444d66d5fcf0d89037dd0a75,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,4f4809c475b7681b68b6ef0cdb077cd3fd527250ca7ee8666a7fdbfef7e3060c,Merge_failed,cd0b00262df0f80d9d0d7296cec168c297d291d59f734ee856305bea5ecbb3b8,Tests_passed,29d9e96d71246f752ec9b436521e7cf8e8223297c7fa2727cf11a4bcb8695cc1,Tests_failed,d557f607b8d9b6b33dd9e0d5baece2ff9248464096b12191d4f3717989d5a56a,Tests_failed,d49f299b483f750f86dfecf9df5cf168f778f554bef0f98da003e50b6401de95,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,Merge_failed,c3f5d9f10b81307632ecc186d650b8b6f1b85485ad3a23719f85af0a3ddf4102,0.02502918243408203,0.02506279945373535,0.02640676498413086,0.034737348556518555,0.02792525291442871,0.020661115646362305,0.02782750129699707,0.07098126411437988,0.08426976203918457,1.2053499221801758,0.1900181770324707,4.860480785369873,0.069427490234375,0.06404590606689453,0.07354235649108887,0.06307220458984375,0.07635307312011719,0.06931304931640625,0.06646418571472168,0.06772589683532715,0.07337808609008789,0.06333231925964355,0.07257270812988281,0.07172417640686035,0.09644651412963867,0.11248064041137695,1.3076703548431396,0.24909496307373047,5.0409324169158936,0.061362504959106445,0.06910443305969238,0.06947588920593262,0.06201958656311035,0.07260465621948242
