idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
52,refs/remotes/origin/pull/60,938dcd57bf4be8e13e43f8257203538c98b04026,ce510893a7dcccbbd8fdc6cd43f697853f572886,927eb4491d79d2860b094eff5649212395a6388d,,True,True,Tests_passed,3ec37f1cb7491062e01df35c8f6599b59f56587c160210ba150d96ef225210cf,True,8,521.0,True,Tests_passed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,True,True,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee,Merge_failed,79431d161be1115eca0b323bbecb087cf399e349cb30bc4034fd0269a6d572ee
78,refs/remotes/origin/pull/88,c980ab851ddaac027ad4237151e416167682a71b,df833def60f7ddaeb3388043b7617155a03faa0f,e0e0f4592be8d34c442b466bf94184cedf3b7437,,True,True,Tests_passed,2664596db516481df6480497e04bd6aaf6d460bdab6d08bf8ac19073971127b8,True,30,163.0,True,Tests_passed,982a484a16a3d6f5605f8cfb51395ed490fd1d9531ab41c635d7168e1be24ed5,True,True,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,166deb92532dd0915e1cf1f9e80dc921725f3a46e8e7f7bc10dfb017fe5565b0,Tests_failed,d3c9245810d5cb7abea852d565f14ca6506ee3b13a46830dc83a39f5c7a79378,Tests_passed,90a6a7d3087ff383b80687dd16b0ad4a3e462cdec08ca6209d78d85bdb2ab48b,Tests_passed,90a6a7d3087ff383b80687dd16b0ad4a3e462cdec08ca6209d78d85bdb2ab48b,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29,Tests_passed,90a6a7d3087ff383b80687dd16b0ad4a3e462cdec08ca6209d78d85bdb2ab48b,Tests_passed,4f19dde650a7185e613b9049f1274851a0db9e8227c939be987f7400e0beed29
