idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,deepseekr1_merge,deepseekr1_merge_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,deepseekr1_merge_plus,deepseekr1_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,mergiraf_run_time,deepseekr1_merge_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,mergiraf_plus_run_time,deepseekr1_merge_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
118,refs/remotes/origin/h10-builds,a6804eaa74dd04734bac4081d16fc058030dce13,809ce8a30485e65a792674692a8dd66b60c48d98,175d7a1242f98ec9c2da23608bc0fd503a837ad1,,True,True,Tests_passed,3bd30ff2e49530c3187ef7afb9d8ba6a4cf5a7dd29b4e099eb719a1f1cc71e48,True,35,188,801,5,True,Tests_passed,1d703ebe29992ba38201e018610faaaebae889d3fbaf1da70811acb308428a1d,True,35,True,Merge_failed,f7379654ac09588860eab9e2f6c77fbe0b074d43d9ed9d9f5bbabce3120794b4,Merge_failed,8573318dfe5a9eeab4a609c31935c18a477bb20638187d833fc8ee64bc659f4f,Merge_failed,f7379654ac09588860eab9e2f6c77fbe0b074d43d9ed9d9f5bbabce3120794b4,Merge_failed,4ae42fdd8785a81e259e80abc209b6c5a221ceb0aed92cfdcd5ec552d1fae23c,Merge_failed,cafc4d583023a6daf5bba8eafb4ba33496c72f4c6fe4d8413c723a084157a2c9,Merge_failed,cafc4d583023a6daf5bba8eafb4ba33496c72f4c6fe4d8413c723a084157a2c9,Merge_failed,f7379654ac09588860eab9e2f6c77fbe0b074d43d9ed9d9f5bbabce3120794b4,Merge_failed,c7c52680521055855e2d7da569bc770e485f759448a9863404d65ef128220c5a,Merge_failed,1b258f3b99e4c488b68d5933dfdf70afd92c3eb65e7df12e58169334f24bb1c4,Merge_failed,6cdcb06326f6e5c79d2de1a6de9f08d96e867dd0d7fe30126b8f9d1e8856f4f0,Merge_failed,aff008b4054ced71df18c1a65bb4bd3d15b6cada0bdad899357f4fb489089e1e,Tests_failed,f7379654ac09588860eab9e2f6c77fbe0b074d43d9ed9d9f5bbabce3120794b4,Tests_failed,ab0797bb0f9d26546ab6cd5d029e86de0e89e538a0e6164c7c5ecfaddbbeb62d,Merge_failed,f7379654ac09588860eab9e2f6c77fbe0b074d43d9ed9d9f5bbabce3120794b4,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,f7379654ac09588860eab9e2f6c77fbe0b074d43d9ed9d9f5bbabce3120794b4,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,75b6890b384cbfc3fba1e42b5e4107ecd2b7f7a9874a175077d43de7bd3aee59,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,75b6890b384cbfc3fba1e42b5e4107ecd2b7f7a9874a175077d43de7bd3aee59,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,4c6969abfad7bdc6b46110e9752fad2d81e3d051c9042bb8888bdc0eb16af9b5,Merge_failed,4351308e1d538943cba53a599611e4027beb8ec8a5c7654c86567b252696b2cb,Merge_failed,4351308e1d538943cba53a599611e4027beb8ec8a5c7654c86567b252696b2cb,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,83c06ef372cea429d77591a811395ce345bd15efa6e9d283c4c8d1363ffc9767,Merge_failed,8f93d6b182ffb678842fcf6b4ab73c13c7062bc84ce8a4b6a14001d3bcc88b4c,Merge_failed,75ce8ae405d65eb2c50dff647941e4370e2419df17c1e87f147548a9edf85d4e,Merge_failed,b74fd844cd9d9d71e85032fdcc73360c389e7bcb4df46755237b3f8ea2380277,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Tests_failed,496e8823ac1b95f1dc7ce8ad659c48d2d594a39452dfe0d5404d07c7052ef1c0,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,427f6ee7a708c895190568ac55b56915986ea1d450673d0a53b2bd0854499b9a,Merge_failed,75b6890b384cbfc3fba1e42b5e4107ecd2b7f7a9874a175077d43de7bd3aee59,0.06376528739929199,0.06298542022705078,0.06029033660888672,0.06152081489562988,0.06001782417297363,0.06902313232421875,0.06303215026855469,0.5440130233764648,0.2176344394683838,10.900124311447144,0.40270376205444336,0.45183777809143066,2.3597960472106934,0.1514601707458496,0.40251779556274414,0.1289665699005127,0.3517584800720215,0.37105631828308105,0.40408945083618164,0.35774898529052734,0.39598846435546875,0.3439171314239502,0.3476691246032715,0.36507368087768555,0.40466952323913574,0.8478639125823975,0.5617930889129639,9.71593189239502,0.5390164852142334,0.7732181549072266,2.978153705596924,0.37479090690612793,0.37188100814819336,0.43187856674194336,0.36147403717041016,0.32788681983947754
