idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
2,refs/heads/master,70a31364b5cf00a561f71030daf6da1bc42354cd,f93e8a7851b5810cedb3d06166c37c6660555135,642b6d9823a290488e8c4dd8f579cf3e414ab3b3,,False,1aab5c7eec6f37160fb306be812ca44603911ec02783f909211976a764d0935e,a5d02761b610441ab67e47d513465b8823c80d1e68bc048edaf52df5922b5843,103,True,Tests_failed,0.0,Tests_failed,0.0,False,False
5,refs/heads/master,73d22261b0558dbb4f8f8013656b7c2fe69b31d7,0a4080f13f889f659ce9c5269b8776d942b28d64,1aadbcc7a2ecef6cd8b384dd780b224e0f45a84b,,False,,,92,False,,,,,,False
6,refs/heads/master,4f99a941df49c2a756c838389ab21ecdb8306dbe,5944112bb41dbeba870a2bcfe190a7ca369c2cda,f201855c53e1f6cd89e3c77d94ace5665d5489f6,,False,,,20,False,,,,,,False
7,refs/heads/master,5944112bb41dbeba870a2bcfe190a7ca369c2cda,27be9c977a78d746890e5d5e0df1ed54502856cc,b6cf70463402133a4c62b9bc0b8ba224e0b05d0f,,False,,,40,False,,,,,,False
8,refs/heads/master,27be9c977a78d746890e5d5e0df1ed54502856cc,079d3d6dd4cd61f555d3b69501bcb0a16e3b71d6,7c53985d8e9d5311b478e903e80c7ff7c5fde277,,False,,,29,False,,,,,,False
9,refs/heads/master,079d3d6dd4cd61f555d3b69501bcb0a16e3b71d6,0c2b518cb4bc81d77f33381473a1650c8da8dcbe,9086541d99bf80911f7d2588b9635d55c5aa3b16,,False,,,37,False,,,,,,False
10,refs/heads/master,0c2b518cb4bc81d77f33381473a1650c8da8dcbe,1d407797951ccaa09eb994e5401ebe123943cb5c,49b4f90556a344c1ab3b0cc35f1ac31c72039054,,False,,,12,False,,,,,,False
11,refs/heads/master,1d407797951ccaa09eb994e5401ebe123943cb5c,4604195614ca1e9f68a29a7ed41db4dd789c006e,6105a24497bd699583bc9f653c88db6db8fa656e,,False,,,19,False,,,,,,False
13,refs/heads/master,4b738fa5c21984e5828f75c270ae17dab9c81b69,3380ee99b48a9e829339173307a35ac4363f1f44,7858f2ef7025b1947b30b5b59ab4554c5b594324,,False,,,251,False,,,,,,False
14,refs/heads/master,3380ee99b48a9e829339173307a35ac4363f1f44,57690d90130d2a38eac25b4d2291cd3df6bba416,c216413551928fe80cc516904ac226bc558f7a1c,,False,,,26,False,,,,,,False
16,refs/heads/master,6e982f7faf50f8b18b2ccbe2affd84f0dbd77ea3,66057e6a211346f28d28105422a3f2626dfd90bc,a14e299b0154fa760c2aaf9ec22fd9c45af9978a,,False,,,211,False,,,,,,False
17,refs/heads/master,263a9aa0fdc4e3816a2c6aaa9df746c5a8664f25,e165acbaed97b18a512d1f5f02623ce5d801340a,bfa2dd7af52db589785c4bc76a0ac615da1e7806,,False,,,158,False,,,,,,False
21,refs/heads/master,ad17860e529b9e4dcd7ac5c6737a005de79ebfb9,f61ac32ec07bb0c1e0e96e40480ebac40823c6bd,96908f2f16f8b3b183ecd9f6e94d6bb3145b3c47,,True,eb5e7883ea4680dcfdb0a19f81ddd36d312c3c8bb0a7f236992b6d7d0daa3440,0cca6978ddd364d47040dbb5aa9e2574528d68188e2514b198d2a22866ce6c0b,150,True,Tests_passed,0.2893329754949524,Tests_passed,0.27050332543062755,True,True
22,refs/heads/master,c5c1622ee56b06c4c040c1511ae5ff1130b9702a,9ea091c265fd7525d51b4c9477a5632a371016a0,55aee22458677b9e28830146d326cecf90b278a2,,False,,,7,False,,,,,,False
24,refs/remotes/origin/pull/221,e2386cabf6d1e019bf8e43733641ba1b92c814dc,b1f51e37c3da6b02bd26d8b5af5b120d30e0b7fa,d93aa28a6c4c9e6927382939de5eb3b910601ad0,,False,,,293,False,,,,,,False
25,refs/remotes/origin/pull/232,46c493bcde139f441a046bf490dc02e79c680eaa,9c51b21a17d15812f16a659ddcc3d66cb141d773,4a87176e3713ea240390f6d93d6fe408cd1b0957,,False,,,225,False,,,,,,False
26,refs/remotes/origin/pull/252,32c8326a46a2f66933b0d472509a70665e24573a,fe101941317fa3d990841e467b60421f1233badb,f214f5c3aa14d2231bfe4e8d0fbab394a7a50a30,,False,,,114,False,,,,,,False
27,refs/remotes/origin/pull/276,5f0bbb10a07a97319e44028d80a243ef443c92e7,30579d49a127ef19af550de52f1078f845acbf31,bf141ff166faf896fb669edeb5e7fd9b56bb8918,,True,916a57e329a66825c5062936c173580206fe41b61119266fb35783d2127e6a9a,d8c0e675e29cb584e84f54db0ccf5dd6b9ae3a84f39bbf083354d382011b9e78,102,True,Tests_passed,0.324934554973822,Tests_passed,0.32368258224193047,True,True
28,refs/remotes/origin/pull/278,7961842c7969b3a18a4e4123898241ec9b7f3305,15278462c914ba71d06fc0f7d193e27404ca8c97,1d5184dc888c387d5dd0c5110e36377644d2e76f,,False,,,32,False,,,,,,False
29,refs/remotes/origin/pull/281,fe4736122ac488dc746ce094f97596496de145b5,5a465e1c92da41c450e5769a5ac9151c178ceb0d,e2de07ed85d2a24db41c63f767e7da9e5bc5ab35,,False,,,11,False,,,,,,False
30,refs/remotes/origin/pull/304,4f230a02b6e9f5d194d801dc46afcec7db723161,ec61095679dcb3e682a4cb4fbe4b49edf62dc111,655dae21833119a0edd45e1a16dbaa2e585d6455,,False,,,6,False,,,,,,False
31,refs/remotes/origin/pull/307,be2d56f50da8e27fa1ba5c2a43a9da1b76bf670f,c3d2fdd1596f4d120b19349613ca1c44f0ae0879,f7d2a61049d7815f2a4328fe61a96758dcbf7fb8,,False,,,22,False,,,,,,False
32,refs/remotes/origin/pull/332,d466b96f13cd327e9aba5980fac297d7d9faa4ed,d041aa69f582fa53134487b5ac81319e87e5b4ce,0c649daaddae70f94195994278d043847d5ee550,,False,,,56,False,,,,,,False
33,refs/remotes/origin/pull/367,a71d7c647e4576b405b0f70cd7f5c4501e685310,531cec6efe3148947e663f62cb6aad3fe7b5fd90,9a5f5916730a8de348efdf5573c3ddeed0c1980f,,False,,,106,False,,,,,,False
34,refs/remotes/origin/pull/392,fe3037a12a1978fa7fd96f3e988d34d8e5c9fe74,7fd4e071a70fbc2454a38836f4a1a370d6c9ed3d,7e7f33d2f09e4ee06d1a97f700433e130953b591,,False,c7e315abb783b76e4d121b669ce7b108d5e7c6ce858432d759c52daeb1ace862,4d115d3f8ba28b4e334c517b89947ab37c8654513e834ccf4c08acbd7ab2cc77,625,True,Tests_failed,0.0,Tests_failed,0.0,False,False
35,refs/remotes/origin/pull/460,131d78e5dd04d7400516002433b9952fee2fef1b,3e1a09763352643b80f96b9e5ec7380a4508a7a1,2c2360d34e9095465a73daae0ddd0c0b40873dcd,,False,,,30,False,,,,,,False
36,refs/remotes/origin/pull/461,ead7b0d4b0017b08485fe4852e732fc87efb5832,912effb0c500c3ec9b987a5fd98ea9c13d74a772,5c976fc2d7428dbecf4c322fa0af1bcd4f7e4965,,False,,,89,False,,,,,,False
37,refs/remotes/origin/pull/476,9b91ff0ef93ee8d5c23855552b93d360b355af08,c482f14953e24e2696b7ec97c1651b7c05e3437e,d788390dc8ff02100006b14a53a847395ec63626,,False,,,117,False,,,,,,False
38,refs/remotes/origin/pull/489,c8cf551f8bf1ae8f7a51ce2d7783a4a70ad13ece,7f4633310efe7ce1543eca8e6ca41de02cd07b7d,656aaecec4c00b436cb572d37f862c4e88a42b23,,False,,,46,False,,,,,,False
39,refs/remotes/origin/pull/490,8b40f434245eb375cbd090bcffac1721dab16a04,64d75c5064e45b2473788b94c578e46d24e0fbbc,43525816f47a48d7ecb22b71c6b8eee037a67120,,True,618692a86b7c8214e97dcc08f7ea7c4073d1b86855ba065dd6a401afb5a47395,e07fe984e1f5882eee8fde997dcc351c3179af72fbb59995f817d6a1707e3786,43,True,Tests_passed,0.33551422561718147,Tests_passed,0.3354460483380344,True,True
