idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
3752,refs/remotes/origin/aborjinik-patch-1,8e657c86a38ee217704e157d736bd6f638dcfd9c,6f9e9420f298fac29e8cad51783d71d37d1cec55,9a10acaed81888736e3d30bb7bba80e160c6ab31,,False,False,True,16,5.0,False,False
3781,refs/remotes/origin/aborjinik-patch-1,313186b77a417600aea6b06e0cd14210e682f8bc,feab6b73a4103e310db14ed95c672c1edfed3292,9b5b164f9df971ee61e75f78911fbd92c12eeb32,,False,False,True,39,8.0,False,False
3793,refs/remotes/origin/aborjinik-patch-1,04e7b89de8dd8f874a2d987b1d3b7043ad6acab8,82cb93eb4cb9f7b1a9936f6dabe4d193aa15b3a1,307b09bc71d3cc2cd6f3fc3f83ffa8c824aa6ee1,,False,True,True,103,12.0,False,False
4121,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,6c30a82e5b094ab4306b95dd9b5920b78b4b94d0,cb8048cde2a9dd3ffc07c2bfa8eb3cabc36943e1,dae70576c03a9470ed36239735415e1728afb58d,,False,False,True,30,14.0,False,False
4230,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,7a9c5f148632527b8c65c2927de9d5334f3720ee,0d8085e3b88f23edc2dd565661dece4d95064027,c7566eabb8832ab32e62dfe867e315decb1367de,,False,True,True,1039,2612.0,False,False
4265,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,f28977e9d46d5092424501e1b879ffe7af3b0505,4739ce27645cea7a6c87b97baa2792edc1fa1f27,38aaa6deec4643d53ec9667073547305850e08a0,,False,True,True,233,995.0,False,False
4304,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,d08aadeb275d6d76a319111c00fbc4cc25bd1e84,24ba37b99cdc4123cc9dbc3bb915ed07adda423a,84e16d0ebac8d90b4b8e9de542da37c1f492b759,,False,False,True,66,8.0,False,False
4316,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,d56fcd4a6b007256e36cfac543c642e183a7dc68,4f1a0bdb507a56ce901d952c76e17d064e62a8b8,1207646db7488ad03e8f3bd6a264a8ab5915aa2b,,False,False,True,59,107.0,False,False
4349,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,4a307f8837a46433d3cefb36e9fc2f356aa4d345,ac5c23067d5b17c433fb924de17fcf9b1bee4b91,0771159c77b73475649a8aa3d5cf8eda29ae1397,,False,True,True,68,569.0,False,False
4422,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,da6f52cd25ac2f6fd21800d4a79763ae3b1b582c,a63fec2552861a6b1d7dbdb745bccdcd734c5bbc,8c29f00c411c5a893ed7b1b7a60a11d066aad321,,False,False,True,17,39.0,False,False
4449,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,2e7f624c7981b2bedc70ca0cd7db02f8b1ac9266,633067fb6c5b15708b93a96ea9fa0313168c3886,d69a1232cfb9e03967c4148d0c30aa09b2cc374c,,False,False,True,16,468.0,False,False
4580,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,48f5930e759c66eb048ee4d479bdc6b86b8d9980,5fa547a69d434a140b416668e060c5a5a69263b9,02e6458d9811d2ec2c5e96d83e5f6e6d3bc092af,,False,False,True,6,0.0,False,False
4581,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,fd896ec19a7d6bdb41a39806f3b3fa9182e1a47f,c16cbf97a1389aede3fb270aaf4a6e35d08768a1,cbed511e644ec21ce8c39b68d26d478e48ccb08b,,False,True,True,159,274.0,False,False
4705,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,1dfa2da982ddff5391279ca05004360340534ad9,a9377162cd4fc1db682359c6035895c6c9d1d837,1b8c930ce0531888ed85c74fa94f1eb843ab2749,,False,False,True,28,0.0,False,False
4970,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,90f90e0ea53b10a6f89ff02ccaae51d038f32b39,80f6274ceb453cee732b8bd0de51a39c681d5866,56f7958389aa1a2a04275945d7b529638dd3e025,,False,False,True,76,2.0,False,False
5153,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,08bb78e2b9f8905bb378aad6e45419eb4429dd5c,1b16405e936bcfe9191c91e9d962e542a1407449,18af4f72960d61cafd7894ffb07e0b3c2ae4c96b,,False,False,True,5,0.0,False,False
5188,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,925bd7ea6547a8e5eaca10ff657d81fc411c54a2,90e69512b20e4a13514f8a2b1e2a1f678e51c47a,548d2707f37642403a9065a8d258b14de8f3d9c5,,False,True,True,245,802.0,False,False
5216,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,1d3e3f215ff3d751e1faabccd7c9d4df67064560,22e5ea12fa2446f2d89bf2dbe728fc33dd3b9b4a,8d5b6ef8e8f7b1fa47d3806f791a42135e95a4f0,,False,True,True,150,37.0,False,False
5523,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,1807eca19b9d0e19c878394eaa8a5fd1b970589d,cb9757bc41e71ff59cc68b1e25ca2241faeac015,bf8fdb2a7eec6b4372948f2eff9b6d0fea59e5d4,,False,True,True,359,4724.0,False,False
5573,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,920e4e4dac3a4ac8ed1f4bcbc2f6dbde1929afd9,c2d694a3068aa0560d4cc1f133ef455f8be402c2,ca244c457e6d4b51b55c5d6f46d8fac413fa2eca,,False,True,True,198,1095.0,False,False
5755,refs/remotes/origin/dependabot/npm_and_yarn/adobe/css-tools-4.3.2,5f38a712f968fccfe29d5a2551034b2a853d5493,66eff217ac7f2357f86bd6fbed02d4e1e7875320,00932603223f6a0d17ea31331ef43424af2c0b6f,,False,True,True,1387,509.0,False,False
5988,refs/remotes/origin/feature-webcomponents,b7e96ffc4e2e8fcdebc91551f81770fc164e4cb5,db2d51f27b5f9a3540cb8ddaee87d1191253abdc,ddac02ee570129a36fe387ecca96a8b3868663f9,,False,False,True,4,0.0,False,False
6057,refs/remotes/origin/feature-webcomponents,98cd673eb2ee58d57b0489604001334de606320c,1c82106cf3ffb75a2e39957c086bf820f79446a4,254fbdc9413d908c59ddd4294d06485feb0d9e91,,False,True,True,973,1722.0,False,False
6189,refs/remotes/origin/feature-webcomponents,2aa7c677405b1f22a8ea5684a5e73c3333b0ed1a,dd5f00b71f76b4f114087de87694cec9f478a7fa,c4556a1ca0a965620305a9337e48bfce4f402aa9,,False,True,True,241,1316.0,False,False
6362,refs/remotes/origin/feature-webcomponents,2232174eb54e9d5b605d7cd1b68a4e59dd416388,a861b6d94fe67059a3bf0e62cae077a64653ded5,70be73ccc99fb1d4e7edc3860012f63f29a6caae,,False,True,True,192,315.0,False,False
6368,refs/remotes/origin/feature-webcomponents,167556914b8a80bd324f7a39981164d975fcb20a,19655517e1c0a1acb1282a066988a5b05af183fb,9cafa729b2afdf02cb8db44d11472147b1f9ddfa,,False,False,True,22,0.0,False,False
6624,refs/remotes/origin/feature-webcomponents,2d6b9f039db7c020a89cb62b68d39441c4d1b944,60abab0135cd7cf61927d3cd1f611736f1dd72ff,62d05e76ebb5711a064c8c73f67749e19be812b7,,False,False,True,13,0.0,False,False
6677,refs/remotes/origin/feature-webcomponents,0456d006251071d3a55b7f84b775094ee249fd08,55cb705a269b304cea4d08265d9bea2b7a313c53,386fed0eb182181bd997467da7d793746fbb3625,,False,True,True,303,369.0,False,False
6685,refs/remotes/origin/feature-webcomponents,9deff409ee47fa1454c59d7b048df4c1f4025256,7e694be2562101f2ac74130fa14e7906c666675d,c12860daa7234cdf9eb0254b8cd4ca5f73dbd86e,,False,True,True,378,2811.0,False,False
6809,refs/remotes/origin/feature-webcomponents,768db18508c4ffefda554eccd70ce6b8ab96df78,9364561473bd4ca2f80aa0d7dc3868fdd5dcba04,64ffb1aef46d7e506a93de5e45b1a62f21940622,,False,False,True,10,0.0,False,False
6889,refs/remotes/origin/feature-webcomponents,f366a017ca391e887ed7276149c9178b8206dd1a,cb6a101500f6d5b1d98d0f5a6fd3cd28e30e77fe,de8533f0bd08d8f27a3d9e307555d409dbbf4ec9,,False,,True,60,,False,False
6995,refs/remotes/origin/feature-webcomponents,72f1f833b2a96339af6aa700b79e8ee29400e9c7,707ef3a1a8a7bb02f6d5c2cb5fa5b482570fdcb5,6c67535892d4f5fff2a986343950c0d3631c052e,,False,True,True,63,7.0,False,False
7134,refs/remotes/origin/feature-webcomponents,2754714ceb20c8a3b1086044b470c164d68a7f49,b9a32eeb96e7e7e02e99cc566f63c2b453805694,499ea7cca98b0679209551992d1f344fd515007d,,False,True,True,273,1114.0,False,False
7144,refs/remotes/origin/feature-webcomponents,c0ef638b8e143ab9f9b3b7c7945763931b21e1eb,b11215a0dca1f95d798a2bfbe0a6a4d55806a549,eff805b91c4149bfdfcae9d5a7f75dc83ab03931,,False,True,True,85,347.0,False,False
7252,refs/remotes/origin/feature-webcomponents,13392f011c43c5b7bf3c99eec61fd751551e0a8a,dc491b7c29934a68b2bf1027f2be0ae9694ef7ec,295117ebcddc3dca9c332165a569c497034108a7,,False,False,True,63,17.0,False,False
7328,refs/remotes/origin/feature-webcomponents,d59ecadf0c08c0a6efb96acd81dfc30304de13ef,8e4e541a53195b0139255a05f5300d04e6560232,1636d73f9a7a36d8dee1ae1d27d62920485cd221,,False,False,True,170,97.0,False,False
7412,refs/remotes/origin/feature-webcomponents,1881cb9ac6740b458b9c40cea43997982657d0c1,21be3253202b26f805f242da9be74e50df45ba0a,52d457e75300d01c6b92bc36fe13ddf05412ca65,,False,False,True,9,0.0,False,False
7530,refs/remotes/origin/gh-pages,6c81c9996a65401fa8a9aaf0681271fdc32f77d0,59b28f6ab4da2d413ebd8b09f3a3e940ef7625ef,6abe2fc33e7ca48abc3a12864284e2f1e7c12f1d,,False,False,True,13,0.0,False,False
7540,refs/remotes/origin/gh-pages,b962ba4683e8f64a37ad582d54dc04e0a3f27922,743a1fdeb2c476d18171ef473721ddc01127a32c,bf20a6e98095faafae840a121f5536874a4c234a,,False,False,True,13,0.0,False,False
7727,refs/remotes/origin/gh-pages,5895ab1bbe96adbb4a3c7b515a7c06503c5466c4,ac295d6699f0671de1748c6452f7337e67196136,bba812a7983d25ec542e9cc7f91312a88a022179,,False,False,True,13,0.0,False,False
7939,refs/remotes/origin/gh-pages,e83b2fd0d3ba53ce20f5085f7f49ac1bcc18e32e,e067729fab2936f488c5c2c97cc3397a2e5fd1a2,74dff581c99370f8c71e269a787203733b8105db,,False,False,True,13,46.0,False,False
8326,refs/remotes/origin/pull/1004,581579ac818661a37d593dd02e30332ed2d82894,ce6b86c15188ee509ddc155fa3bacd7803ccfee8,8d345ea90742e600b10cec6b444444f1c7642877,,False,False,True,140,278.0,False,False
8601,refs/remotes/origin/pull/1004,d5d08e838777880503f9d8b7ea49da24f9e25a01,3042b10aecf769b91c83be13c621fd8756f4b551,1d0b7de4cac033c8cfa80a924f7c472bcba0f5e5,,False,,True,1798,,False,False
9013,refs/remotes/origin/pull/1004,1efd342c6969195e3c30a429623078937a1d103c,6e175fbe25420709b0157db1f76442535062375e,bb9d0a64b6a0215b8a06b44d815b8caca6bace67,,False,False,True,102,9.0,False,False
9155,refs/remotes/origin/pull/1004,85fd8c84309cd5c3cbe8c04dd426ccb568470181,a1a91aa39457ec45e6a65390278dfe71adee378c,b3ec3ff5b388f5410d714c1c4b20e516cb1dcf9d,,False,True,True,155,3578.0,False,False
9238,refs/remotes/origin/pull/1004,dca7ab6db35f786af3f5bb21746fd0b6801c4616,528d2a663d4ff35805b0304e4fe6ce197e685032,9e86d4d75efa3b0df678312529df5fa347a5b8b0,,False,False,True,31,8.0,False,False
9445,refs/remotes/origin/pull/1004,08309444b08b7119f085e6015937c2a57b7a6ff7,f7866a27495e94d74137cfcb82de9864d80880ce,b48db83a28bf49482c8fbdd81ad97644f03e5227,,False,False,True,40,356.0,False,False
9536,refs/remotes/origin/pull/1004,77230fe795ac4eb71b95f21cd445b48e314d6e22,b0547e423eb62faf82cd7e90b063e6ceb2b21099,0f32b595e5d76baecb313165570d2435a81d64c9,,False,True,True,110,161.0,False,False
9577,refs/remotes/origin/pull/1004,79d8006ab919bc027fd8cbfd803e4556b976f491,748536fa729294c97d570b0adb586320ddbebb7f,46e0e417c813f4f11b204b704d6f8973023973c6,,False,False,True,58,248.0,False,False
9959,refs/remotes/origin/pull/1011,87fe6711154de1b5cb4e6ecf3fdbba27bb5b42e8,c9e8f7b0b9963bc4a2326a196b360eb117f7f18b,dfb5a4496474533cf7fd7bc696f60e817a7e5113,,False,False,True,7,0.0,False,False
10053,refs/remotes/origin/pull/1011,a42573cd13387202751fb0d455ebcd2fd855234c,ef87983d456783c85617e9b0a3524a2c3642b462,e285c779cea2be7149668328eca6972df36116ee,,False,False,True,8,0.0,False,False
10093,refs/remotes/origin/pull/1011,ba6de101209286b11ff8a583db4076d17b52e4fc,7f1fe55bb562c48d6d56f9ba1ff2e989d1b0c6c6,e17eaabeecb062d44bcf4aecfda4e0301a262a5b,,False,False,True,23,49.0,False,False
10374,refs/remotes/origin/pull/1011,d98108e0f9f4971d54c103b8157e1c06d3d5a8fd,38475a19bb778354b33c7a5507b9a2c4741cf943,b546091f11957decaf2abcb3e029a39d9902acc3,,False,False,True,14,1.0,False,False
10574,refs/remotes/origin/pull/1011,3eceb02d7e6e6d4300daeda4f2da10e0c33625c2,ce826d82e8e5508ea36d8f1fa321f4d1a06db184,b67b01cca0526cf60eab423ac8a3dbf3faa1f3b4,,False,False,True,101,200.0,False,False
10720,refs/remotes/origin/pull/1011,451f9b8ab22f90d814c94b307974767fc1a1d259,d85e0e82f9d718ae12d1dd71cc05d4daf94dd57b,712a570b953aa1c5ac9ccaabaaa3005f90381837,,False,False,True,77,10481.0,False,False
10888,refs/remotes/origin/pull/1011,04fc1610af305415dccdd419b3f186607950f5c5,aa1d85b1f3ac5d5ac9fd1adc51a96849965aac00,835458399ae5dcdb75edf45113fb1aed46c01943,,False,False,True,72,42.0,False,False
11082,refs/remotes/origin/pull/1011,c7450cacadd3058cb988fbb074d698a9c168e422,8a569982d1aea1db2eeceb7a97259066ec13c668,20fb60de90132413b2c9c7e2b7368b30519219e7,,False,False,True,339,2582.0,False,False
11209,refs/remotes/origin/pull/1013,b9af782f61a328c572d5491f09af5f2fd904c79f,4e496d3f7f2613b321806ed8f7be6cb207e1a8f1,d5be3cd9339ac38268b8aaaf686fe81752db56f0,,False,False,True,44,56.0,False,False
11298,refs/remotes/origin/pull/1013,40b446cb19fe71acd4950fc19ef2766a96e5769c,8ed7f15910c72553b3364f0e51bd1c89e6fa39ef,bf2a5175f9638002f96ca4ea70dddd1514cd91a5,,False,True,True,322,983.0,False,False
11627,refs/remotes/origin/pull/1013,f41813d10f8fec25ef07124922c8f4cde216d968,e789051986878befad74069d47b9a4885be5edbe,5ecad53b87aa4dba74b18b1d86b0cf7948ab1258,,False,False,True,45,1090.0,False,False
11660,refs/remotes/origin/pull/1013,96b006035490bda2ee291695a87ae48331d41f2c,a3a4b65cbe25f0f40ea9a2b9a25fc647b798e290,945d200f056e18a72d219f9214bcdcb2d4f2ebc3,,False,True,True,294,314.0,False,False
11767,refs/remotes/origin/pull/1013,0b9506ab8a1d67e6da841045118712a80dec42f9,b98d632b4d9d329d524c23f6a4d40ae9237900be,e823298f2d847e8fe33fcf1ab74bb4bc96d6c97c,,False,True,True,142,62.0,False,False
12171,refs/remotes/origin/pull/1014,41375331fb44048dc29d128df3cb8744344ab40b,ab724ed01e85c2be77f25d800bd17312e5408395,ff537576cfbe9f9139be55419fb07df056cdaade,,False,,True,314,,False,False
12177,refs/remotes/origin/pull/1014,fe35bcec188ed7194b414ecc33b37ee834673635,52b7e60cbf58e16950e035dd7a6c5bcf6002340e,fa7ea7efe392954045857d4053fdc754d87fe930,,False,True,True,555,4617.0,False,False
12277,refs/remotes/origin/pull/1014,676f65c97fcdb9e50fb1ec79346cf9cbd53e5574,06806a6fa403d89399200d5309519fe1901b2a3a,2ecf7c3e483127c9d9127507885552d13498df5a,,False,True,True,34,2.0,False,False
12302,refs/remotes/origin/pull/1014,27d6d49ce64075d03e2160548fbe64f671baa42c,e1faff443d34549f3e0503cbac045dbc15547338,587523b2bcf217038cefc10f6c53f32b35937831,,False,True,True,15,20.0,False,False
12434,refs/remotes/origin/pull/1014,94e19ea59ee6b08e49036c837268bdd0360fb148,f5d5ffea945c0c48239345d65d5cbdf82645d9f3,0ae68e33454e045ebc6c910344b5f7806f5c0abf,,False,False,True,858,642.0,False,False
12558,refs/remotes/origin/pull/1014,bb94f90fa1196cbb990e11e6172922340b1e4de0,fe35bcec188ed7194b414ecc33b37ee834673635,696172ff4eb4457b2ffd749922ba39f9df8a5593,,False,False,True,22,16.0,False,False
12680,refs/remotes/origin/pull/1014,2833cae2a4c81cad66d9d2a89df586542a492b34,bf6110da5c96c10f898592c0e95ae08dfee70453,ea5d5fb89ebc0387f43d275c048fecbf90cc59e4,,False,True,True,489,307.0,False,False
12843,refs/remotes/origin/pull/1034,aa085d46788ccf19fc714b62a528140d97904497,d4153c481acf3d92752a1d08eb0e8327438bf868,2d8212b30a4061b9849fbbadbce26ead248336ff,,False,False,True,14,120.0,False,False
12892,refs/remotes/origin/pull/1034,3dd259b6836b63e7bd49aef3ad3ec02d4c6b9bdc,6941a83a1a3ec7e2d5061f7064bb40d2ea2e0368,b3af3d1a4539cc29f5c7ae30ff2bedef07bea1be,,False,False,True,45,7.0,False,False
12923,refs/remotes/origin/pull/1034,2bcdcc4f7f921ff70b30144d9d4cc617f89f1081,0976682caed1eabbf61a6c6c6d08a36aab27a993,d81741b2869c13f5770c9ae19d8080cd2444b8a2,,False,,True,2716,,False,False
12971,refs/remotes/origin/pull/1034,f3f1cb12f834d8fa7e6df4ffb7c4b54a71aeaea7,d21a85f556646f273724b69eefb3c3078e9a63bb,aee5284c0920faa12d44ce2bff98f76fb3022b3c,,False,,True,91,,False,False
13127,refs/remotes/origin/pull/1034,febf335d34cd7fffad7b4866116a5a51ae4d218c,006cc02f92bf43668706bdb6af85914af1de5b4f,491a7891711f9c61355981b81457306a40806aab,,False,False,True,27,0.0,False,False
13138,refs/remotes/origin/pull/1034,b726ac1ba2a52fc75f20e56474362fbfd9a9d964,09640b8a9891ed10a67a89786422fbfde0527d50,d76d06daf101745d176e58515e9de02541b53dc2,,False,True,True,55,194.0,False,False
13285,refs/remotes/origin/pull/1034,b16feee78d167ccf42274b61a448444e0870cc28,69606ddb7e61ff97c82af0ce5670b476d5d02c2b,96536e12543c9608435a4142a3cf85ec49b5cd88,,False,True,True,143,1060.0,False,False
13503,refs/remotes/origin/pull/1037,6cc6152c597989138335868c0a3fdacdd79d7c26,7023374797771f7cb867ef71d4cc5de6709e1424,439684d5e8e2eaf1a4f88b3a8a7312cd104ed9dd,,False,False,True,5,2.0,False,False
