idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,sampled for testing
3,refs/remotes/origin/feature/weight,4676ec8f90f6245ee78ca984de6018999197a6cb,a86fce7668d398f26e19a91d34ca5cced38ac429,1b7908a2b3efe68585f8161fe22cd12220b85d5c,,9,1,490,76,False,True,True,9,False,False
4,refs/remotes/origin/feature/weight,a86fce7668d398f26e19a91d34ca5cced38ac429,dbfb2d66f2bf9b412f884b1a8fa19ea63e80d839,13e262de6d5080745473487da7b5c7aeb6a3847e,,9,1,486,74,False,True,True,9,False,False
