idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,a004e584f3ba44fe5a9a38244c41f059ff23d6d7,f85f90da3d8305f4cd40870cf736123b49ae379f,c463fc4c7a3739be8808dbde9dc3bc92c12f22b8,,True,307,0,Tests_passed,fd1c543fa3a9c99cbb59b31c78cff5aa5f2ba22d67d62ce8c7280e981870a0d6,True,0,Tests_passed,fb268837082900ceabf15b8d5edba1c4a25806ceecc28246a01789a0086a5bf5,True,True
2,refs/heads/master,f85f90da3d8305f4cd40870cf736123b49ae379f,451984af54baee5a10f21aba0da677f9299749fa,c467eb41915fc8ebb794f8121a4b9785f734540d,,False,86,0,Tests_passed,5e68d50ebde97a0439a267b07edc8028039372e44e046fdc4c4a40c983237b9c,True,0,Tests_passed,fd1c543fa3a9c99cbb59b31c78cff5aa5f2ba22d67d62ce8c7280e981870a0d6,False,False
4,refs/remotes/origin/pull/21,fdf3140f2c236b74b5557547b2651e9f65a41379,d824e352fb5affa2210a58f38e2f45f3e2c4f847,1c9f8c4bb2cc916b916195bf53005b09bafbf3a2,,True,82,0,Tests_failed,a35db5d1d51de29fb99d58fa0e3b75c285e5ca4ab3cc7d9e87d7b21942d053e1,False,0,Tests_passed,576064698f60d9de327e0c123ddff2dbfc67f6f8eeb3093230ddef46ce6e1d8d,False,False
5,refs/remotes/origin/pull/21,0b51f83a62407e5a5c3dd0597e02b5733aad516c,ee378239b7fb40fa7959134a197a01b7ebc3dc16,4932f5494d29d461cab746b4667b728f06cccb5e,,False,134,0,Tests_passed,8310217bc26883a21be46d41bfb3c5ab88e9f3e9c8d1fc6d35f5bef2192c542e,True,0,Tests_passed,e4015cdca306fd7e842c03399ed18e8cca6df90163547686fe46805ee22279c2,False,False
6,refs/remotes/origin/pull/23,f1a22946df99bc2bd9997867310bc9420c72adf2,8107439ecb425ebdb51a96e971348352a44fb89b,1653d869383df9c961ae69337b10dfc51f0b8837,,True,180,0,Tests_passed,5288aec29913c2d5c7c33407a8c65deee191b6f3307b83c466807bf1c6e52ce2,True,0,Tests_passed,59e76214a74398c301c2177451ddca2e8cd63daa145dbad687d6dd69d1d5ed48,True,True
7,refs/remotes/origin/pull/30,6865be11c82aa8d7b47db9100e73a6eca21c14aa,be30f832d77b2d173838deaab9e23934dd56737b,05202f57406f4db40546ed82a1606b7db593ee02,,True,327,0,Tests_passed,07c43effc1a00d34e5761e7b4e65a9acb306649283b113b1e5e7f3666c9e2746,True,0,Tests_passed,c2769b72d397b785fd5c5af6c061e2f5fd4f56436bd44021a41c253354b2bd9f,True,True
8,refs/remotes/origin/pull/30,c4799490ba58658ccc8511ab8168ba4ae16c0f9b,1e57e9b5e9142f2500188cf0030312e809dd579b,aa2b1f3a852346567f03fe440a19941a7dffe02b,,True,455,0,Tests_passed,07c43effc1a00d34e5761e7b4e65a9acb306649283b113b1e5e7f3666c9e2746,True,0,Tests_passed,6e772b9a2244711472ad1eb8161ccc62e83b5b1cf090b775ee913cdd83254f80,True,True
10,refs/remotes/origin/pull/35,64808a3a32493e3c96489ea6b5b5531cb67ec772,eb6135b7856ef92c09a2d590110fb14afe526d71,0b2517ba0cd984a88feb98fbfa6c0d07af4e6243,,True,160,0,Tests_passed,5400700a6825ce08db077b2370d54314128274ac3301312b4ec3b241d3cbfa0a,True,0,Tests_passed,24f33ffcb0db7c272f46e91bd2410777a40218e701601702e372fbd80c3d56cf,True,True
11,refs/remotes/origin/pull/35,0b2517ba0cd984a88feb98fbfa6c0d07af4e6243,6865be11c82aa8d7b47db9100e73a6eca21c14aa,3bcc5d39e812fb190f9da49e9639a01d0026ad78,,False,13,0,Tests_passed,c2769b72d397b785fd5c5af6c061e2f5fd4f56436bd44021a41c253354b2bd9f,True,0,Tests_passed,24f33ffcb0db7c272f46e91bd2410777a40218e701601702e372fbd80c3d56cf,False,False
12,refs/remotes/origin/pull/35,c8d8fe6e2668cfca966f366d4561223ddba323d0,2b16e39a7dd891c0f64c65e237b3629c92aed3f2,8d1df6088d1478bf006b10dabb2b9f44c96eb398,,True,74,0,Tests_failed,83f9d1ab07f52ccc6f63e0c51690cd54aed78d9663cb9972b1c55ba2d1a84e67,False,0,Tests_passed,fa9cb4bd8c0a9e22630bf064147418d69c908878d761116aa38cd2969bf8193a,False,False
