idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
4,refs/heads/master,76e939e3841dfc3f0d15b4e61ea893242000a417,e3c63aa81d12b083b637e1c16fcbf82bfa5cc013,0d0dd226a4ddbc20968f0b11a4b591563e63fbd3,,faf29cbb43474fa9bd49db2baaaa5e6c9a5ce0e04f876c796d94eb9d1a7a5c4c,Tests_passed,06dea07e8397adbe7b5ceb0865ad97c6232b39c4fabe828ee232b68b193221ae,Tests_passed,True,True,True,True,Merge_failed,65f0a2702bcb81c596a2e8e97e18ba5241db742c5bb2843813a58d92e8585e46,Merge_failed,485fedac3d73bf7488138723ea9de4faa306bf1d8b008bc3f4b632e8ce8bb714,Merge_failed,65f0a2702bcb81c596a2e8e97e18ba5241db742c5bb2843813a58d92e8585e46,Merge_failed,485fedac3d73bf7488138723ea9de4faa306bf1d8b008bc3f4b632e8ce8bb714,Merge_failed,65f0a2702bcb81c596a2e8e97e18ba5241db742c5bb2843813a58d92e8585e46,Merge_failed,65f0a2702bcb81c596a2e8e97e18ba5241db742c5bb2843813a58d92e8585e46,Merge_failed,65f0a2702bcb81c596a2e8e97e18ba5241db742c5bb2843813a58d92e8585e46,Merge_failed,58dfae0050d36077c1e67c295ca560cfa5ffdde42c9a847332d69715ba829948,Merge_failed,65f0a2702bcb81c596a2e8e97e18ba5241db742c5bb2843813a58d92e8585e46,Merge_failed,65f0a2702bcb81c596a2e8e97e18ba5241db742c5bb2843813a58d92e8585e46,Merge_failed,485fedac3d73bf7488138723ea9de4faa306bf1d8b008bc3f4b632e8ce8bb714,Merge_failed,ed221f30fe83f41516593945e403f3f9417d581fd72c8e45b23f682c33ec7632,Tests_passed,971c73d0a70a887161308b9fb5b338ed442873901b97f8f30b828f19fc351d83,Merge_failed,a730c4d81f35e013392e19e03d2522f3f9e19040c3d90aebd3cc653b9043401e
7,refs/remotes/origin/SONARPHP-1358,ff256d1615e1f9920551f3b66592fc8de1bf5e37,8af44b30460bb53e092d0709345dec8217a5c051,6b95326c8ed571c8e90316bef4f2f1373bfb2295,,5e64e75e759cd17384945b6e6c9d0787d99a58c2235832ec494402c2af1ff3df,Tests_passed,eebad7a6a531bf6163ba78eb3be9931bc107f97b17657c77da6ae0fb608d7168,Tests_passed,True,True,True,True,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,f1d62b32a32c970d5750762aedbfe595ea13dcbeda1e0d0ecb5eed23cdeab688,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,b87e9bd54f6d94b9d251c55b19cc8081486d9929e9c445ef496c2cf21ff2ca2b,Merge_failed,dcfc623a6592e567c3f046be0e115f62f667713e507b3d477395ec60b44d8e6a,Merge_failed,a2210f5dda6e9172bb2e2ee89751a6ad8b66e5c397ae624a27a1831c4da83098,Merge_failed,5ff568741ffd63185526ed54ec5fba0e095a4118eba6452367733fbaa0a44d6d
12,refs/remotes/origin/pull/1097,3fe8547d35d0746be5678d9dbc0abb839cb52b5b,00b56c0b20bf01d498343709267afbca737fb1b3,867a3015d9e12e1ecd565d4a22aef77271eda652,,472655e51f482840f99aef10e48265c7a8235fd22b6fb35244693b17a041a115,Tests_passed,d42f7cf0ee2af4822aee739e2f50b74a63fef4a65a0c41bce09b2b09aab0ae21,Tests_passed,True,True,True,True,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc,Tests_passed,9dbac954f933c0f42575b53087eac620c8c02e56e2468db4ebd8787ad26f25e1,Tests_passed,6f0c78063bc0e9416e84f96cccb4650db45e0309385469f9f794f32fd42d3bcc
14,refs/remotes/origin/pull/132,b155c33852aff39c4599ccfed98617f6d6974ee8,8edde19d539466c6b58ff90b111ed363f79cb559,c8a20669d6f5364bf1ad6ef47f8e96dc34a2b753,,ed2c5177543469b6304715469e9527bcb87e6a353742fb4586f744813a9c87b2,Tests_passed,ed8bb03bb6d7ab84b3b8825ae6b3763ce19424c6cdf62f5677e06b8afc4b7b87,Tests_passed,True,True,True,True,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5,Tests_failed,53a6b7abb9811ef87c3db6d676710353a353ee91f249a6318b94908bc1bfc42b,Tests_failed,18241fd79fc8c485899504434cce33bbee2f88b2fe21820da379a7fba097cac5
15,refs/remotes/origin/pull/3,45c4d3e8b0cef52e2764d6857e63642f7072fb43,d0b50e584ae97c0c4b81ddd6c5d40fcbbcf297b7,ea7dc0e893f8563a9c181151cb2848a1145775c8,,b09c9bf31eb88b8f3405d3987e738867e05da347eb1f003473ef77d7113f3f82,Tests_passed,0ffed082990a7187347d90c2a75f8c813687b4cfde132509267ddc24d6374545,Tests_passed,True,True,True,True,Merge_failed,dae26175438aba050233b2db6f21bb903dc54f62f630a02896049e646c7e43c0,Merge_failed,eaf9069da971d40a12e27f8bcbfe1d2240c72ba9b24c35dd8b25de6e208cc426,Merge_failed,dae26175438aba050233b2db6f21bb903dc54f62f630a02896049e646c7e43c0,Merge_failed,eaf9069da971d40a12e27f8bcbfe1d2240c72ba9b24c35dd8b25de6e208cc426,Merge_failed,dae26175438aba050233b2db6f21bb903dc54f62f630a02896049e646c7e43c0,Merge_failed,dae26175438aba050233b2db6f21bb903dc54f62f630a02896049e646c7e43c0,Merge_failed,dae26175438aba050233b2db6f21bb903dc54f62f630a02896049e646c7e43c0,Merge_failed,b6768d8a455b69aff6da2f74f3797c1f7583cdc9079045700c22d646feb03614,Merge_failed,dae26175438aba050233b2db6f21bb903dc54f62f630a02896049e646c7e43c0,Merge_failed,dae26175438aba050233b2db6f21bb903dc54f62f630a02896049e646c7e43c0,Merge_failed,eaf9069da971d40a12e27f8bcbfe1d2240c72ba9b24c35dd8b25de6e208cc426,Merge_failed,b33ca5866fc15bbd49681484dfd54a62af5081ff3a794f82bdf81ce5d1fd254a,Merge_failed,4c9ac26482233017336081af05f9cb1f521852b73b760de057716fb195cb9f9f,Merge_failed,ab37b40a5dd18932d128eec7382e56fcb89f45424b7c1e423de06532e3a1cd91
17,refs/remotes/origin/pull/4,e174348192516286606c1ff5d6646cad3a168ac0,29c332a358759a1f314d0ca4205c1b25fa8e384d,4f0b3e5ac9f14f235aeddd8011c55266596fa5bf,,c18926b59ba58075f393d61c05cd7c202b10832b96101bdb8d9fd838b5797233,Tests_passed,cc7bcf4184018a34e4949c3f2e20896b52908d54345c6973d2aacf06f3330187,Tests_passed,True,True,True,True,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,957d407d9ab0181457d980012263f1631a75d1f37d3e2813d38aa5dbdf1670ba,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,9fc2f78cee9b3878822b01ae9bbee1f1cb46ce2da3c515899829fb96324f28d0,Merge_failed,f823203fa1492d9d19847f7d2cce9c740be36cee4d99e5d6d26148b2eb227eec,Merge_failed,4dc805bf1dae125b848c3a770163a62a55b2f692d3092be3b57e5c2988b8e240,Merge_failed,d1ead7ea9c8e26f880f10e3da054f108f18e9cde1f60f4ae49a94f8f3661fba1
19,refs/remotes/origin/pull/518,2b1ffee5da15e4e26356ea5eed31000e34b732b8,4ed86923dcb614de846f9f0c7962acfff6c398fb,05545f63ffa93276a52cd1bc9efd3a031482bfba,,1298caf45cc88830751ccdddf0053f59a8d0768c741f6753d81a701c1362a240,Tests_passed,61c8a4f60deb045e7bb97c97f5ef44a876064117fff7561f6d53cd4a59804183,Tests_passed,True,True,True,True,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,ca36763bb0001d59004954e245bc17d840241b8be4b460db5c50d382babdb954,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,614469420c0d7def47f58d072cd18df4a7d767204fa8c45ac994485c9dee7fad,Merge_failed,0f56eab363fb339fd676340ce38831d4f2469aaef627b0950f9e2573432e4ea8,Merge_failed,db8a00f917eb1dacc616e99b64c951b5b5c6609173607914cc91d757e8c8ed2a,Merge_failed,e8c6bb0bc7e92725921a7db1f06bec2fa054a977e80d3c939d5e9a757707a4e9
20,refs/remotes/origin/pull/518,4ed86923dcb614de846f9f0c7962acfff6c398fb,81f6c696adc5eb3ea9b7634e403d7afcb0bea9cd,dde2afce40abb0e2eb73ac602fc3661af670b213,,7ef35e9046704734c242cd415f05ecc24a28ad13213aeb984bd03131f7b24949,Tests_passed,b2841642176b85af879d54add7a491b19f6e68ae7548004c4f762fe933d54e17,Tests_passed,True,True,True,True,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,813c97e22847dd9fd2007b03f81f45c589c1975e3a9063810fcf46e5d7fa9b65,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8356a2db8095b84e0cdb455843a3b085d94e3c6bdf60130bc0e2a6968741c145,Merge_failed,8503c015916c75c6c5a25f4a031d6dc01742007d003bc0068a88db7577f17244,Merge_failed,5eebf29cb3cf9ae3ce530f8392f43228d3210406607903e53054be5c2922da74,Merge_failed,b166009690d702c24c8847cf1799f2c8f06912b59f991294bd3726c45b8aad77
21,refs/remotes/origin/pull/519,a86e22256b2d82a261bef7b533c002a86240d565,c836428f7050f9e9f1c7f5401595694398798f57,05545f63ffa93276a52cd1bc9efd3a031482bfba,,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,61c8a4f60deb045e7bb97c97f5ef44a876064117fff7561f6d53cd4a59804183,Tests_passed,True,True,True,True,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,0ef6e8e4498d96cf7fa42fab29cc0e28e77004ee785f865d697b7c777f3dfec4,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,b7c6c08001bbf9621bedced7ef6fa40a05bc71481aceef22dd8cd0e2903f7b15,Merge_failed,79616dbb11d2e274ae797e4c9316051f542925658524b076a08e30e5fdf16880,Merge_failed,e45931c7e0c69da40c6d3d1c3994ee6cdfc0c5b01d085a2af7dee2e05fff2a88,Merge_failed,925a55015e6533b076d7c9b75818c87e8930bbdcb95c66e4e319bf1b5d161be7
22,refs/remotes/origin/pull/519,c836428f7050f9e9f1c7f5401595694398798f57,9bca30f789da47e4cc007fcf14f443406770311f,4ed86923dcb614de846f9f0c7962acfff6c398fb,,71442f5468c61861e85e5de541a09b16c1b91eb0171fb3183823ecd3a731c77c,Tests_passed,1298caf45cc88830751ccdddf0053f59a8d0768c741f6753d81a701c1362a240,Tests_passed,True,True,True,True,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b,Tests_failed,bfdd791836d0a847272bc9dd96dc5546e243c850b35ce2a9bbf26ca3b20dc1c5,Tests_passed,97f745f1127be07723f7adf37a2bdcb2440479037cb43e75a361fed72e54ff3b
