idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
86,refs/remotes/origin/pull/28,62dcd5b43c2a46e0e0d46b73400c434db39680b1,f27ee71bc1554872f20437cc10c86b4f5e559a1a,3096975832ce3b3e0c76f1d09cf346028264a908,,83fbeccc423f91622dc8b6cc3bdecba06bd84fd32097df57ba7d5eb08b27802c,Tests_passed,0647b37b2cd2237dcdc5efac484010eb279c93d7dfd7b8abab60e1979762d8ea,Tests_passed,True,True,True,True,Merge_failed,b990d0e4168a61da3e650aa800e8df0b4a8eb78f81b3bb67ab2affe7018a67b4,Merge_failed,b990d0e4168a61da3e650aa800e8df0b4a8eb78f81b3bb67ab2affe7018a67b4,Merge_failed,b990d0e4168a61da3e650aa800e8df0b4a8eb78f81b3bb67ab2affe7018a67b4,Merge_failed,f484e3dfd7f9c2eabfb1aca193efa4d3f88c0e1371da03a7c44c5fc41d486735,Merge_failed,a892f5db7bff48e19cb31a01a7df6d91d909d48b2be93f8a63476608278bbcd7,Merge_failed,a892f5db7bff48e19cb31a01a7df6d91d909d48b2be93f8a63476608278bbcd7,Merge_failed,b990d0e4168a61da3e650aa800e8df0b4a8eb78f81b3bb67ab2affe7018a67b4,Merge_failed,acde5608286c8de0b1e9ffc32a1a4e944fa33c369e6fd412e3916e63ace8ad78,Merge_failed,b990d0e4168a61da3e650aa800e8df0b4a8eb78f81b3bb67ab2affe7018a67b4,Merge_failed,b990d0e4168a61da3e650aa800e8df0b4a8eb78f81b3bb67ab2affe7018a67b4,Merge_failed,b990d0e4168a61da3e650aa800e8df0b4a8eb78f81b3bb67ab2affe7018a67b4,Merge_failed,05d6a2cfe6c2da756168225ab039abea4b2e96023dc07ae59a80e8ae4646bd75,Merge_failed,29fde85762b3e54fc7f327c4746a8289002dcbc70ee56509e9150fc0a9bf38d1,Merge_failed,edb6ce9cab9769d763361b0edfc65e577ae84a1aa78175d855096fb83b294876,0.04235076904296875,0.03743624687194824,0.03805065155029297,0.036930084228515625,0.0402226448059082,0.043512582778930664,0.04096412658691406,0.24450254440307617,0.07611608505249023,0.06648445129394531,0.06260061264038086,0.17407917976379395,1.245246171951294,0.24133753776550293
