idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
14,refs/heads/master,a665fd53a68969af9effa507810b58a4f3aa5f8b,dbb7382379247c709a4b6194e0789a7f9d4bbe39,ba0b58a11190f93a62992908bbdc2bb201ce57bd,,True,True,True,4,14,70,2,True,4,Tests_passed,e99cdecd632bb5bcab00d309f785e200449f0ce754412ae2d6e29a3dde0c0803,True,Tests_passed,1a926c173a71ba675eb682ecf9b40e8784211a5d8ec731343c50373a50a5a090,True,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,50903bd06e41b2a4c6673d0319e4d9c746137671bc2327226fbb6d90a47da9de,Tests_failed,0d9f5ba5dfbd45d823e3fe15ff56999c7db30cbf14db780837bd195d6da4bbf2,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,50903bd06e41b2a4c6673d0319e4d9c746137671bc2327226fbb6d90a47da9de,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8,Tests_passed,e42097d074f58db06ae753eed9f2d45d05ce6eec684fb766b407fcbc39354ab8
