idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
1,refs/heads/master,588294dfa7a7d01defbf1513fcc07a8b6bef9d50,9a836555218b8ac8ca11d52493c02b97e614542d,bb3cd2b28f9dc7e707c0b48666df3c0b17c2dfc2,,False,True,True,8,10,75,1,False,8,False
2,refs/heads/master,3ce58264ad1c7217d7e3b42d4655377accf26d75,0a2e14847803ed74f4b176aeebf5745b61806b6e,18168fa18b5fd02b249de11d2c02c0d4a5f34186,,False,True,True,7,11,234,1,False,7,False
