idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
9,refs/heads/master,9d73bd56a814c796e5b5797272726b86f20bfacc,ef57a641845c205e40ef47a1e2d75bc57e3426c1,60583bcf95f47e54c9bb01d4a458c69afab0c917,,06ce3b57318374e41d5477427de25985bd9fbe020fbaab445b0d68b6fbf9fc30,Tests_passed,0.5488225588720564,e6d32ecb409ef3f300cadcefc0cb9d5c219da8323d4a9e7e482b51a4399effd8,Tests_passed,0.5462976888755201,True,True,True,True
10,refs/heads/master,c1023b873ae1179c046e1cb72c9a466dcbe215e2,5ee0140ae0920244071b78b7c9b5738ad665a8f6,3b4ede0db0fe155dfac731306384be2d0f3a8ecd,,0269ce5d5e6be1b3d13ec7c6063edda063068b9caf5e10d398fd1b6dfd40a49f,Tests_passed,0.5462976888755201,7f3e1fe42237bbc953dcb14f73d6d4b57e54a9de684f92a509ce5e2f69687fc7,Tests_passed,0.5460971574672883,True,True,True,True
12,refs/heads/master,6cc65be55e715a95253b5dd51fb3de70d88f4ad0,cef6da586a9c54199b29e2cdd5f3ca87dc025a5a,3cda03616f543b2cd44aeb8052a57c9f791aed12,,45abe5307e99031f07b8dbfc6ec7d62963c7afca724623331773f2c0ae5a393d,Tests_passed,0.5460971574672883,c03ad8f5f69d42fbca976af9098486f742e3d7037191411e29d3dd7668753d24,Tests_timedout,0.0,False,True,False,False
14,refs/heads/master,716bce5cc1bbb460047ceebf13593771d2888174,bbe3633b9b0f446068b774fd248814f13a826c54,1e0b9f04ff54df922d2e171587e17934b86f0f08,,aefcfe1931008e081e7a268a6cf9204667e1574d616762e6ddb1a1cb52385b93,Tests_passed,0.5460971574672883,d0cf2f2ee9ef3eebdaab0ceb41c2d48abe296191c5e35ec996d28499daaf4465,Tests_passed,0.5464807103797722,True,True,True,True
15,refs/heads/master,bbe3633b9b0f446068b774fd248814f13a826c54,181704ef144f06e60903e2d8fc007f60bb88b8d5,63b28a63e750f33b6f657de8ed4bb253a56dfb3f,,374baa460a1ccb56f979af5fd46997f3a765312052c68ed9b4d4fd24d1923f9c,Tests_passed,0.5460971574672883,a0d5f7bcd571580a69e22c371b7e3f1d1bfaa233c8d7188f8453d153fe7c0f7f,Tests_passed,0.5460971574672883,True,True,True,True
18,refs/heads/master,868f20365674f31bae154b4b0deade07ce8402e0,abbfc6f1c326cdf56907681b127dadbe50cbdc6c,9aac4a435b811aec49b480210fffb17c12689368,,71b3de814e5f1136e82881a0faaa4a8f2d1e28c10782702632a64950cf4e9d52,Tests_failed,0.0,2b30f24519ac93981d7651aad515ace461e6d4e05f245a71a331c8af14cd4cfd,Tests_passed,0.5462535154680594,False,True,False,False
20,refs/heads/master,07904512db9c9d3187f7e7c9483b5a4e095a99f9,63f45065b6f7442f103c95039d7cc71415285c39,8185e94a015fd1f52f4e89018b0c58d32adfd5dc,,697adf7aa405ce27ccd17be31301d868644c6dfc69325fb858aee8fee69bcbd6,Tests_passed,0.5449477701888309,6d8e74c6514618fb889c05eaa21f90b5fd7072063040face19cac4129dda814d,Tests_passed,0.5328798185941043,True,True,True,True
21,refs/heads/master,63f45065b6f7442f103c95039d7cc71415285c39,40884991d695cf0951cc28461e7309534cc33829,f3ed97565209b9c5a2ed65a5c0d687e2ac59c698,,f262b373616f6ac258de23a1bda49a29b8f694782c33c6f694247f70be263f3f,Tests_passed,0.5332561301042243,58e7b1d3b6a918e1e34db207c20e39ba5a67d5950e634c7143eae85e0745cdff,Tests_passed,0.5449477701888309,True,True,True,True
22,refs/heads/master,40884991d695cf0951cc28461e7309534cc33829,48dadd7d6fa6d46b07bcd6f3a7ff8d22fa7f2165,422bca05e15e0f8d6a76c401079662cad212b057,,42b797662dc2e0c1c02cac32085ce6033977f31d928cc0afbf8c401aad7903ff,Tests_passed,0.5332561301042243,4e356bd1d70812cee20e7e22b9b637c198dbf665b669ef525e4d858a80c4ca60,Tests_passed,0.531046329510433,True,True,True,True
24,refs/heads/master,9ed652bf7d08694a8c3c50c1e8eb502ecdc1a00a,62171599d7719e4c8f783c0bac94792dfd586fd5,1dbdeee5f840981413c5032020a3266f9b4e22fc,,,,,,,,,False,False,False
