idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
3,refs/heads/master,7caec33baa30c5ed7d0c2bf7242b97e2fb5fede1,03ef61c2f1db6e0977a2247989e33146ae901b22,e750759219df71e593be752209a6ade935bf539d,,,,,,,,,False,False,False
4,refs/heads/master,3734ce8fb9d3c394f1b0eb1a230407049f0ffa48,ea8d6288a196b8ffa973f916a225ae07b35e794e,de44954fabee3c21856b1e98ade0bf5f305212d3,,30150f595604455901b0a7ab2d97ff734e403f96a7346395a662011822fe1b03,Tests_failed,0.0,0cb649429a8c22bb9f9f2dbe8e960d40953910a787b2f94628f1304678b53865,Tests_failed,0.0,False,True,False,False
6,refs/heads/master,b17ed6a8913130008180d0600889c46dfc9aeadf,551ac1b3c9f65007e5c5e1772de693377d68a236,a0af6372f995a2e7146584c2e1116332c0bfa7b6,,,,,,,,,False,False,False
7,refs/heads/master,c890c1de027bd0ae8cf821802296f24392eb6556,2b56320d35d32b24158e355773216730bdf11b71,a48650c2260a55137524f7424bd1cb9497f95773,two initial commits,76f921613f43ccf4709495d495113ffb7fb19f162da841994f2f094da4bd906b,Tests_failed,0.0,414bed88261386ae17813e66af0526e60b7077a0f2ad640c5bad40bd85315bf3,Tests_failed,0.0,False,True,False,False
8,refs/heads/master,2f284f62ae087a58694b08526861f55584a84deb,e3194d3bd4104b3ee9b4353675daf03b441d75b7,d886b9d02452ff919dd416a0a783a632503309d7,,4927bb0dbcae1492ca204b8ea67e5bbd5579f80f9caa92f71150372701918b84,Tests_failed,0.0,e9e7eda8ff359db1f3ad9a293a8227b0595740429431e488d514920429a474c1,Tests_failed,0.0,False,True,False,False
9,refs/heads/master,30ea262914f2eb26ff4c386667342b7b64743c6c,8a374d9347a6f0a5d1ecf810190f0b41507c1300,3cfe78e52973e9785dafc856cdf98c0a0b812d64,,,,,,,,,False,False,False
10,refs/heads/master,e60c9ef9fd6030d09a937ac605a0316db51b6136,a349f175ffb9d83cb756a4adbcb0716d167a5cdc,a6fd3e3cd99f88f683121699ca475a1b57f2b9a5,,ebd245616dd23e4fd5f8d035d83551b84cc744b573c8a2a0da02324ff0806e87,Tests_timedout,0.0,b2ea58316311a42bed6ef8ab21e8f5271cc47aaff576913bec76a98ef8de2602,Tests_timedout,0.0,False,True,False,False
11,refs/heads/master,8acc608d870a58bb75301e4e1b3a571118603c14,44259fbb7d6b0de1547ee52f98a3fe5d159f121e,dd3c35ca7f04855dd8e4157a70f386647e3ddd0d,,3c93bb6e501590a0ecc2f0bc061e1cc0bd655ab5c99837e6bfe2b829cab6bc88,Tests_failed,0.0,ee34743da347be58587531012620c2f4d2e5887df4c7b7c2155bf15fd49b95b9,Tests_failed,0.0,False,True,False,False
12,refs/heads/master,1560c7d601a7f7c75c293c0c0e2225949d12b44e,9d5e69b6e07c93a9a6be1d2e45724043795d9c12,1dc622ac003dfc109ab4921566c3785b20a56415,,6e79125d9df40c60dda112a59ecfe542a00b15ed6319b108e4734a6955b26b51,Tests_failed,0.0,3d73e39ce75781bd0c9ed4fab9c51b4bcedc2a727c641704f4c3221ca613ef9b,Tests_failed,0.0,False,True,False,False
13,refs/heads/master,7e92f6faef5b2e433a712d8162ab784ebc97506c,c5ecbc6f3eea493f74aee2d657e400d0e071c94e,76cb2d1f12e747b3fa391fc540a9909e003ca040,,a8c94d5486863a18c94cf341079829a51b018ef78007c8420aa4cda518547cc5,Tests_failed,0.0,579c438f88c7015e29a9f49ee28757d0ac99dd4832efecbbd7d35fa9d539187e,Tests_failed,0.0,False,True,False,False
