idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
5,refs/heads/main,5298f7397a1f99630656bbc2e075b24f1cf485b6,1c7af7775e633735cf550199a18201c67d3c106e,2729b63e28b2c896e5342f2490b16063e7950a54,,False,4,,,,,,,,False,False
10,refs/heads/main,4a9327e70413012d5f48407a5c0b61530fb87bad,e761ca73a1a79e6bd589d25bb89aa7a023f6d5bb,5706306c248adb618524dc1eaa9027276031177d,,False,5,,,,,,,,False,False
11,refs/heads/main,e761ca73a1a79e6bd589d25bb89aa7a023f6d5bb,96bd71b8af59c24a6cfaeb7f8fbf4f23f04f7e9a,c8af018fc85ed260215971a0e423a35385c3b859,,False,4,,,,,,,,False,False
13,refs/heads/main,df0221b103fff175735e7af8b9aa774f118bb1a9,c43ea88e62f0c5a3b1ef369ba5a3cb69f04d553b,057532d461607f95cd337a902ba2f306343c57ab,,False,4,,,,,,,,False,False
20,refs/heads/main,6c58be87aff5ae36208a07850e6674254b551d88,ef67e051ca785dc8d10ceccba564c521e99bc3a0,0d5187d3f1db9cbf98bca91af1c3665b67f8d5eb,,False,7,,,,,,,,False,False
26,refs/heads/main,0a40e26df843a8b967a6e1fd0a2b87a132341d33,6a50b6200317aa5d48b8eb07fe4a23eb91eb9cab,0f3cf34c00da52619435431d0dae4d7576d367f7,,False,6,,,,,,,,False,False
27,refs/heads/main,f8a5f1688f35b9370979d0d3dc4e1cd449f7ab8c,3674a8f6687343813cd4abb5cdc77a4edb7fa882,1d6c02e5e394be765a801f2472684e8f05bc3e5e,,False,191,,,,,,,,False,False
28,refs/heads/main,c69e708d548109c5ccff222b3f34c050f797f770,8caf5516ed0074ad1a232065523496e9ce96a3e4,eaa3d05e8669bc01708bf2c0d106ecb9f5bf9ade,,False,5,,,,,,,,False,False
29,refs/heads/main,fcccb0e270ce862771645309ea6161f600fc0b1e,374dc869445b2a416d1de31dc67ccb0c30ab63f9,60f38aaa948121595ce50d7d826fe7f3ebd588b5,,True,3,0.0,Tests_failed,f045d69ded27b8b5ac52d84e6df4a500cd8e964d85e31a50bb12fe31c75c3a26,False,0.0,Tests_failed,85efc12feafb98648f97883bd15d17bca3f1afff9fceafd15b8091eb4f75cdcb,False,False
30,refs/heads/main,ffba588bd0b32564897a178da36b2b9a4d8c31d4,f7b7652e63c7c7a0dbfdde71dd5f75a8d3aeefc0,601a990d710c4a64baab751d9bbe4dc85f84fce1,,False,3,,,,,,,,False,False
34,refs/heads/main,68e4779779c09e7a12ba64c7c184cdc38166db7a,c28636e1aa69490e6b0b4a9d0e2a220c5aaa3c32,803399668417c58a14052b74fae9f21cb4f03601,,True,199,0.0,Tests_failed,6bf3d21cfc2e8754aa6ec9e869ac6b0f80d65e362d8c21235532bc347d24c52b,False,0.0,Tests_failed,812ee0e7ec4ee898db8afc1e462d17a55e8ee2850c481d45a2b1cb1410fd9453,False,False
