idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
3,refs/heads/master,398829f401e492a1ceabc67fd003d8e44f363d29,f0bc7ac1a5b5cdec3bc935a2eb11e68735c4ef45,7f33658c8c7a2aa272c0a52f801efa8bea9e45fb,,False,6,,,,,,,,False,False
4,refs/heads/master,f0bc7ac1a5b5cdec3bc935a2eb11e68735c4ef45,15b93a7cbcda2fa1ff8a5ef9c71a0894166cd2d9,68576cbe8f2ff67479d96d17543dd4dc7af6f85a,,False,5,,,,,,,,False,False
8,refs/heads/master,43a89dd94ee7e454aca312c1e9f8a521e61dc7b7,da9873349a9bcb207c3c02c131e272f63d87504e,a5fe74ae27b1bf8de18758492d593fbeef617733,,False,68,,,,,,,,False,False
10,refs/heads/master,0f623d4bd6971eba3485a65022ff68a411907ccc,a7940d9ded39ef5b06e0a36cb1563f0bfe8cf919,c8b085af547b57d248b8f94a913bc707262114f7,,False,66,,,,,,,,False,False
12,refs/heads/master,47291ede7e4dc407d0183e40d5a0d8ebd60194b0,3ccdaa1df551ea8728a005b98deff0a86754b5ba,2869a237554f4e94d7253fb7dbce404f0dfcb89b,,False,25,,,,,,,,False,False
14,refs/heads/master,06a11a1de909d15bacd04459d29807af9e0882d8,7deeda155287f04384088e250f40c59ef151d305,cc4c337146011301d9c6f4ab9269bad52a83f8e3,,False,19,,,,,,,,False,False
15,refs/heads/master,cc4c337146011301d9c6f4ab9269bad52a83f8e3,3d371f1d1f063c39a72cb67e1958086ad3e1d853,c1d7a4764d01bf262d855e607224e8efd4a48d41,,False,7,,,,,,,,False,False
17,refs/heads/master,67ab48f1a6d2f9f568f07ad61f5b0c5b6ae165fb,72edb8559177432001e9c4ca884a152f9e2304c9,d726a1130320076b82e004f675ec97875e9b5fbd,,False,50,,,,,,,,False,False
18,refs/heads/master,d726a1130320076b82e004f675ec97875e9b5fbd,ac3d82b437a724e24928b94c507dfb50e8299e0b,cbda5ed9f567e1a5793f0e8be50c6a960a9ca597,,False,90,,,,,,,,False,False
19,refs/heads/master,cbda5ed9f567e1a5793f0e8be50c6a960a9ca597,b9b6cc132babe3a11c88e0e1f995b61279766e64,bbcc05f9f5d3248aa7fc3a1483f3ccee7c8c7504,,False,39,,,,,,,,False,False
20,refs/heads/master,b9b6cc132babe3a11c88e0e1f995b61279766e64,e4a38c1bcf4b16e2f1fc8dcd0e629b8bfec19de6,743d51dbce4e4751519840aedb592d19bc248922,,False,169,,,,,,,,False,False
21,refs/heads/master,e4a38c1bcf4b16e2f1fc8dcd0e629b8bfec19de6,a664eadde31d7d76987bbc0d555f355636123039,ec3c07a0d720658ed47808b6dddc734f7c5aa805,,False,15,,,,,,,,False,False
22,refs/heads/master,69acf257b70d449c2c3a07d41b96f46e283c58cc,fd94f615861591206083fc96b58f7607825721cb,a7f01230d1b969641399e19ea0c6a0d9705d6cc9,,False,39,,,,,,,,False,False
24,refs/heads/master,f0e2f2a26c456ccd0d5736fb446368176c231438,021f80f4d6d5f008f0b673df1465e4ad849ac52a,cbbe8fcd4569becd42a2136dfd178b46818614ac,,False,96,,,,,,,,False,False
25,refs/heads/master,021f80f4d6d5f008f0b673df1465e4ad849ac52a,64d8c6b22c3b216548677f1f5af76d44b73eade5,aa05564077ad2bcccbb72c4080a3222267056640,,False,76,,,,,,,,False,False
28,refs/heads/master,47365a8bed360a1b0645988402eee2d1a09b430d,648e74700397965ff2aa86c13c4689b9ab1f3d69,8d82452848930a3f5d29d7338a7017597b8bdcba,,False,4,,,,,,,,False,False
30,refs/heads/master,f1cfd477b8ddeb8a114b45f7401f42cc49aa978f,af10f26cd04ae993bc55dd58f0856392a19843ec,3b1c9f47881a99cb229a04b9b7771d9598efd774,,False,317,,,,,,,,False,False
31,refs/heads/master,3b1c9f47881a99cb229a04b9b7771d9598efd774,0e6d7051ca407ea7d33f2c6bafcd803ecd06fe90,c23d3083de825da6be302e9e637c2a3c0d5969e5,,False,117,,,,,,,,False,False
32,refs/heads/master,0e6d7051ca407ea7d33f2c6bafcd803ecd06fe90,75b8bf7294a304f8f837e41d229628df6f668661,5633f1c1e942efcb59a79e08f8d957b1e23b8f34,,False,152,,,,,,,,False,False
33,refs/heads/master,c060f7723889321582f50754c915230941dc9a38,2fb5973ab24548409b574fe60189892971fc113f,b1ea75a57c83de8b202a0c999b0b63b85af96c09,,False,121,,,,,,,,False,False
35,refs/heads/master,2ad25d52e74c690cdc2fc272a55966f44daa499f,dc626c533b27599e968d8260554466961ed229db,c9f570afac55342f66d5b94f67bd184f974e886f,,False,19,,,,,,,,False,False
37,refs/heads/master,1a0131415c6666310dc698a83979222086e98916,aa9f9918fe9b803cf7cf807cb4301bdd09e725a9,eae925babf53ac9d078db8b7a6c9bef0b3f58a71,,False,94,,,,,,,,False,False
40,refs/heads/master,8bf4a06f8f47e1cb9fd41b48750de988d9433105,0b5149b4ee69695a2e01b09d198446dc647c4dfa,e9db041a4e9028898b938aea984fc2afcba0c9e8,,False,65,,,,,,,,False,False
41,refs/heads/master,0b5149b4ee69695a2e01b09d198446dc647c4dfa,4dec6c6125078a11f5bd1d5cfeae74b53007320d,8fa401d2a060c1c4ae804f79d90a241cda0d27fa,,False,12,,,,,,,,False,False
42,refs/heads/master,4dec6c6125078a11f5bd1d5cfeae74b53007320d,648dc05e1f1381aa7a3715913b82478ceb0cc372,f8802ef2945ff5b05bce35797b9fa9401435e16c,,False,11,,,,,,,,False,False
44,refs/heads/master,bd800329b9adf854390a678ed7cd931555140acf,c5fdeb28b0cb4d34c39be2f063724b8e875c1879,3281b8011f33539bc3cc3c5b8a682c0ff2388876,,False,17,,,,,,,,False,False
47,refs/heads/master,e0fc1a9ac6bdc702d66fb73fea0231106ed52797,a56d44ff5adfafbb4ade6eee7ef7418faacf90fe,0f6a2614fc578608aedab798898af7c3e3012d4a,,False,4,,,,,,,,False,False
54,refs/heads/master,75bbbd76dfee1834f53c8e2ac5892f818b1c1fef,24a3c969457062df96769250b90ba29241943fef,10a3c93853aad23923f775c16c11e6fcfca72f11,,True,291,0.0,Tests_failed,75094252f689e0f459edc906e29672fcf11d030ffadc10223cfac6f96d28cfe6,False,0.0,Tests_failed,3e3ff355a23a107b6d3756d2cfa383a3c6acb83f170adb8cab5ad3ce0d2e72a6,False,False
55,refs/heads/master,24a3c969457062df96769250b90ba29241943fef,6a341ecd9293de2f423a5c405de28bb4db3822ee,838e2fef9efa0c285db3756be792d9620a5d7e21,,True,203,0.0,Tests_failed,f696faf6fb66248aab6257a3a3b70dd6b4be33bbe91cbcf6c35a79b4b3d227c0,False,0.0,Tests_failed,7f3ecf053a7b15d96eff591da6c66b228e8acba0ca93e7291a8021f4eda9261a,False,False
56,refs/heads/master,6a341ecd9293de2f423a5c405de28bb4db3822ee,1269cc7038e411ef49f03c9b6629c1f6394e9192,9e596125cddc99f780a96d7f702a6d1652258df3,,False,14,,,,,,,,False,False
59,refs/heads/master,200f7001b594304bceea82d6696c58f696f59f10,08ef3862b4169499a88dd917fbee55d81efc6498,dc3b10b289a205928567f90d1dbb340dc74b0e58,,True,392,0.0,Tests_failed,5425410dfed20787194a8dbe91dbb458fd2a20f0278dc620bcf7329b94ca0496,False,0.0,Tests_failed,a235f10d9327520c2a3a60fa92b14c260d482be56dd09e356b612fdc1c721ec7,False,False
60,refs/heads/master,bbeae3bc9e94f410a0b5f0faadafca6f6e58cb07,be85c8aad98a2e727e24fc7a0c501f6d235b0df2,ca2437a5ca9e3bb09f15a2624bdb69738ad506f9,,False,3,,,,,,,,False,False
61,refs/heads/master,be85c8aad98a2e727e24fc7a0c501f6d235b0df2,cd79d7716ff4137db65796ec5c7eb6b1ca4f5112,66f5e4e6e28910aa4285d32553a9332a9730b2f1,,False,20,,,,,,,,False,False
63,refs/heads/master,bbd8ebb9e789432c50d1fd74fef2bc9d25f31ad6,657c3fe511b6a136f8f4fc143891276fa526830b,ab37658281b6bec4d247707cfd6bf701a5a52c39,,False,33,,,,,,,,False,False
66,refs/heads/master,e53bcb0a97e5bd38ae5b90271dc5d45d01cbbb2e,55abb1f3e4caf45b1e0ce645164ff0d0776ca11d,4e668658e4b541c48a1722a81bfc7837c138f1eb,,False,234,,,,,,,,False,False
67,refs/heads/master,00e26877137ba402af0549701f38024d12de8be7,6c8af194d243337fcf1c2c80469106f55156fee6,e710060598a41583396ebe821b4872c7ff638c81,,False,18,,,,,,,,False,False
70,refs/heads/master,55abb1f3e4caf45b1e0ce645164ff0d0776ca11d,0cc06bddb45b791832105b8fb10aca673d16afe1,26967defd4aa46fa0f7fb4a3b94a791ca4fc92cc,,False,60,,,,,,,,False,False
73,refs/heads/master,63d92b8cbbe1c2c0f5b52d3b2067a478dcf4b291,c720f5fb3795aacdcecb5872ecf63b60182c9bc4,ea617ff21bac7dde7d56264a2d363c10ec7dcfcc,,False,3,,,,,,,,False,False
75,refs/heads/master,0ea216db20195873ed0cf21b7ba7cf44f087e7bd,d7bfe288522c1ab718ded51cd8b6fc492a869f6d,33f482f634aca8156d6ee7ca179e549d46de13d8,,False,225,,,,,,,,False,False
76,refs/heads/master,d7bfe288522c1ab718ded51cd8b6fc492a869f6d,d54f8d8ed32227c66a9a24a1a31986a19838ce26,4247e3a6bea3d2213a232eccee8b62dccca9d154,,False,9,,,,,,,,False,False
80,refs/heads/master,97f8508bd1d08313335d6d59af8ec91c559877a1,9a487a9644950188aaacfa4653d9dc7ab531636c,5aebf600ca1383febde187adcd2b06b0b6f3356c,,False,108,,,,,,,,False,False
82,refs/heads/master,600520af2c34529ba79feff0cbb56d0aa7dc5992,73c521ca2f40b0d9d7bf786a39bf4d5dddec915c,85517225910ab5cbbcff545f13596a6ae6bec801,,False,13,,,,,,,,False,False
84,refs/heads/master,3fce3ab08f871f7f6e17ed7c068793af63fda3e4,f3928da98ed6c1e346ad66d1fefb52983847c0d8,7380ddf01d81451631dab28d61d11db8c5ca65b2,,False,74,,,,,,,,False,False
88,refs/heads/master,7888fe34e6ab3aa2775cfbbed53015eea2fe8855,948aab28a059280e6eb750fca29302626580e249,a8c1b8eead0c59004c632ff2735f49d9de9b4589,,False,130,,,,,,,,False,False
89,refs/heads/master,63e7fca0ad02d8ccfc09a767ccf383b2c40d84af,edea6e4c5c04c3ad2371cdd616d111e66e59f3b8,710fc837117cc17390107383653cbc1e84620881,,False,56,,,,,,,,False,False
90,refs/heads/master,a888e72cd8b82825c34aaeb4b101e41027f7c555,f7b32ab10f1bf5700536d961a4c3c5bd42b570e9,543e63ea831be2ae4234c8d03f3fb88df3050894,,False,22,,,,,,,,False,False
91,refs/heads/master,543e63ea831be2ae4234c8d03f3fb88df3050894,c5497e08f35e18ae5a37ace9139a651363d8658e,6f028bdbdbe13506ba5ed0133be11b2e2ed535b1,,False,16,,,,,,,,False,False
92,refs/heads/master,2019ce6abf79ff19cec61f6ac045441f01364c78,711e9ac12e9bb23719005ac5eac9d58bb3d2e853,38c84e2320eea7074c76f242e7b7d5e1abcac431,,False,382,,,,,,,,False,False
101,refs/remotes/origin/pull/157,6703bb66eeb287e489bea99c7ee281ec2945f500,d89992974e624a2a37a9749248747c42443a490c,cc4c337146011301d9c6f4ab9269bad52a83f8e3,,False,53,,,,,,,,False,False
102,refs/remotes/origin/pull/227,295182a734a862230311b3d01e9052ef712ec5f4,c0a01d632923d086cd7da58c8d5a40924fc56060,33351e53299f45614ecfaa6aa6f6917bf3ade7ca,,False,5,,,,,,,,False,False
103,refs/remotes/origin/pull/228,5c74e39d198ea2e149664a013bc307a3dd00bce4,d150a06c6acf54c66a74ff7da3b524a5d7bc11c1,12ab583ed630e8b0d786aa724beacc4460b34a4b,,False,4,,,,,,,,False,False
