idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
5,refs/heads/main,4453952ab799d1bd1124cbfd46b03ce4bb6eb83f,3219bd77180785a00aba0860e52abf66b69c5952,0501be018e1f70ed1e473bbc096ee3f369ba8b05,,4,16,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/3219bd77180785a00aba0860e52abf66b69c5952_0501be018e1f70ed1e473bbc096ee3f369ba8b05_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/3219bd77180785a00aba0860e52abf66b69c5952_0501be018e1f70ed1e473bbc096ee3f369ba8b05_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/3219bd77180785a00aba0860e52abf66b69c5952_0501be018e1f70ed1e473bbc096ee3f369ba8b05_left_right.log'}",False,,,,,,False
9,refs/heads/main,33a9d1a06a8f253202828684ffa8dc5de4e69931,012a4ee9b57467f59601d3053e9943cc36aaba25,034a951a68eaf6c44613af365c0858674383f58c,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/012a4ee9b57467f59601d3053e9943cc36aaba25_034a951a68eaf6c44613af365c0858674383f58c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/012a4ee9b57467f59601d3053e9943cc36aaba25_034a951a68eaf6c44613af365c0858674383f58c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/012a4ee9b57467f59601d3053e9943cc36aaba25_034a951a68eaf6c44613af365c0858674383f58c_left_right.log'}",False,,,,,,False
14,refs/heads/main,e692179fe8f63e4ad31000aaafc260053606b247,02b77f43f5779136a25ca2960aa9898cd0588884,495cd231661c513fcd099e68a9cd2b4db1550d62,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/02b77f43f5779136a25ca2960aa9898cd0588884_495cd231661c513fcd099e68a9cd2b4db1550d62_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/02b77f43f5779136a25ca2960aa9898cd0588884_495cd231661c513fcd099e68a9cd2b4db1550d62_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/02b77f43f5779136a25ca2960aa9898cd0588884_495cd231661c513fcd099e68a9cd2b4db1550d62_left_right.log'}",False,,,,,,False
17,refs/heads/main,8df70b49c7defd4bd5f2e9ec3423c283ab10c492,89a71dd4f14ce3240d130aab1aa1833970167806,41e3bfeb6a7af1f88f84613361b5cd5792493100,,2,10,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/89a71dd4f14ce3240d130aab1aa1833970167806_41e3bfeb6a7af1f88f84613361b5cd5792493100_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/89a71dd4f14ce3240d130aab1aa1833970167806_41e3bfeb6a7af1f88f84613361b5cd5792493100_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/89a71dd4f14ce3240d130aab1aa1833970167806_41e3bfeb6a7af1f88f84613361b5cd5792493100_left_right.log'}",False,,,,,,False
18,refs/heads/main,89a71dd4f14ce3240d130aab1aa1833970167806,31e5bb337f5f4a29aa9661ae907a6c94ba0fc10d,c4042a3eeac82991858efb6e09ec9ad25c16d42f,,2,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/31e5bb337f5f4a29aa9661ae907a6c94ba0fc10d_c4042a3eeac82991858efb6e09ec9ad25c16d42f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/31e5bb337f5f4a29aa9661ae907a6c94ba0fc10d_c4042a3eeac82991858efb6e09ec9ad25c16d42f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/31e5bb337f5f4a29aa9661ae907a6c94ba0fc10d_c4042a3eeac82991858efb6e09ec9ad25c16d42f_left_right.log'}",False,,,,,,False
19,refs/heads/main,31e5bb337f5f4a29aa9661ae907a6c94ba0fc10d,652f9bc59963e7b3d97b50dc2a0df20187eb0e68,353a129cc3ddb09280af59cbcda5395f11640c41,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/652f9bc59963e7b3d97b50dc2a0df20187eb0e68_353a129cc3ddb09280af59cbcda5395f11640c41_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/652f9bc59963e7b3d97b50dc2a0df20187eb0e68_353a129cc3ddb09280af59cbcda5395f11640c41_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/652f9bc59963e7b3d97b50dc2a0df20187eb0e68_353a129cc3ddb09280af59cbcda5395f11640c41_left_right.log'}",False,,,,,,False
21,refs/heads/main,22891e6ec77640564b5619e86e9f8d2fdfc776c7,5292b91c81d4b8bbf25a8db51934462ac5397a6e,b8598b27dd590b8923e3f7b0e854c2cc136456c9,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/5292b91c81d4b8bbf25a8db51934462ac5397a6e_b8598b27dd590b8923e3f7b0e854c2cc136456c9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/5292b91c81d4b8bbf25a8db51934462ac5397a6e_b8598b27dd590b8923e3f7b0e854c2cc136456c9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/5292b91c81d4b8bbf25a8db51934462ac5397a6e_b8598b27dd590b8923e3f7b0e854c2cc136456c9_left_right.log'}",False,,,,,,False
24,refs/heads/main,7579cda6dd7bc4469da5273eac926a6a46fbe861,867b8f8cb3d7f0eda335e3b912d3cbb881dedf42,f039876f82e2f8a308c8e39af25485c047e399b2,,2,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/867b8f8cb3d7f0eda335e3b912d3cbb881dedf42_f039876f82e2f8a308c8e39af25485c047e399b2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/867b8f8cb3d7f0eda335e3b912d3cbb881dedf42_f039876f82e2f8a308c8e39af25485c047e399b2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/867b8f8cb3d7f0eda335e3b912d3cbb881dedf42_f039876f82e2f8a308c8e39af25485c047e399b2_left_right.log'}",False,,,,,,False
25,refs/heads/main,867b8f8cb3d7f0eda335e3b912d3cbb881dedf42,cbe9291394655705520fd710add59a15869e3944,3f93e631760f11ce9cb502c7412a387024340871,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/cbe9291394655705520fd710add59a15869e3944_3f93e631760f11ce9cb502c7412a387024340871_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/cbe9291394655705520fd710add59a15869e3944_3f93e631760f11ce9cb502c7412a387024340871_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/cbe9291394655705520fd710add59a15869e3944_3f93e631760f11ce9cb502c7412a387024340871_left_right.log'}",False,,,,,,False
29,refs/heads/main,8bcf5efea73c5d83bc85d54c8fb847c55133c439,bd4347eb146d600724f76b89dfdd848f37dd2373,5643b87b2b676a2d3cab362344cbf76b0e1dfa3a,,2,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/barend/java-iban/bd4347eb146d600724f76b89dfdd848f37dd2373_5643b87b2b676a2d3cab362344cbf76b0e1dfa3a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/barend/java-iban/bd4347eb146d600724f76b89dfdd848f37dd2373_5643b87b2b676a2d3cab362344cbf76b0e1dfa3a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/barend/java-iban/bd4347eb146d600724f76b89dfdd848f37dd2373_5643b87b2b676a2d3cab362344cbf76b0e1dfa3a_left_right.log'}",False,,,,,,False
