idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
1,refs/heads/master,b4ac484b6a1a0484bc131e305cb531835efe9aa0,db2a1a74458f65887c532c52c60ab73d99eb6021,642f4a961a4c51b8baf679211a7e4de1bcc17b00,,60,1801.0,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/titokone/titokone/db2a1a74458f65887c532c52c60ab73d99eb6021_642f4a961a4c51b8baf679211a7e4de1bcc17b00_base_left.log', 'base_right': 'cache/diff_analyzer/logs/titokone/titokone/db2a1a74458f65887c532c52c60ab73d99eb6021_642f4a961a4c51b8baf679211a7e4de1bcc17b00_base_right.log', 'left_right': 'cache/diff_analyzer/logs/titokone/titokone/db2a1a74458f65887c532c52c60ab73d99eb6021_642f4a961a4c51b8baf679211a7e4de1bcc17b00_left_right.log'}",74cf1e3ed7e57adc6162b7432c67b363b79e4df1909f3524c2142fa3b2172d88,Tests_passed,a23397a2d22680845537fca02f46c85344b1b7f5dd9abdeaefb9491263eed114,Tests_passed,True,True,True,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_failed,71926a2dde501078bcc30f481319647fa8349af681ceeb5af9d2521b162e67a6,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8,Tests_passed,43b31786d2665839d51f4c47cf5ef62df4492f8163343ba0f141c203e480a1c8
