idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/main,09629049d8c423e05c3f698d5fb19c889167cb16,8b1fbdcc992e89963acd730baa72f5c3e5f0f3e7,ce1c29daeb2c6dcf48dd205f6334a6df26a0d2cc,,False,True,,,True,12,82,583,1,,,,False,12,False
8,refs/heads/main,bf0f4aabae71b4b5fd5589fa97f780804ec3771b,2d463ad8b8fb9cfbc7b28b13f5b40119959475f6,1c166b25d9a7eb97f149695b20da53a25f8a490f,,True,True,Tests_failed,e9a7c3d64ba17a7747fdd8cc90d0008b96c4b0398fd20d0c3a1d67223acedc6f,True,7,29,75,2,False,Tests_failed,aa945ac5f9493562443f756e10819fcf9fc3838977ef8d686d1a7230bbb06837,False,7,False
9,refs/heads/main,2d463ad8b8fb9cfbc7b28b13f5b40119959475f6,94d37278e6453002afa4135433527c7ef4c6686a,d4cc84d08e10f2211d169be6dab3c1fd121fe27e,,True,True,Tests_failed,58f96e241cf6a1401c19821c1e50b1c2d28cc324247a5d5986d412ad47c683c5,True,15,59,168,4,False,Tests_failed,0d507fffdc1af5a733eff37b2a87dc43832695a174b274f9eaabb68bfb6f0185,False,15,False
10,refs/heads/main,be5b254a04d082569573a4c6677a3561fa600fc3,3f5ff6e7577e99f939895d8db378d6936cb7da9e,59586f76094a99b565a750a666985db45cc85a01,,False,False,,,True,3,6,12,1,,,,False,3,False
11,refs/heads/main,3f5ff6e7577e99f939895d8db378d6936cb7da9e,ac9df7e106b62000160186300a2d0c1e8341f033,912dfa211bc2cfecea61449b2c16a26b1c23bc70,,False,False,,,True,3,3,8,1,,,,False,3,False
15,refs/heads/main,065d872cc14abb9992c882c198d7adce30d491a3,ce440d9a4e021761387a29af479efa9741e9bb11,e6daeaeb28ecc3fad6d13c8470587010bc8ea418,,False,True,,,True,3,7,20,1,,,,False,3,False
17,refs/heads/main,732308bafe66f9393d003f58b8c33a8eec804708,50d4de4cbea9da11a3fa40be522d296aae86e741,634e8ef153637dbc53f99a398ffe6d6380032829,,True,True,Tests_failed,50afc4c5c9f75f3ddd6c12c725085691fccec57a1933e58a5b5f7398a61e5a4d,True,10,25,78,2,False,Tests_failed,c0988d3599c15e0423a845360a140e0e18aabf4e1b1cfcd192ff71c08235a189,False,10,False
18,refs/heads/main,50d4de4cbea9da11a3fa40be522d296aae86e741,873199549c6c99a3e9f32ec755dee8c8cec77749,86307a13bec807fcf9bbce27382b187ebd29adab,,True,True,Tests_failed,f4c2787d863a38cea589d4d5d4c97616cf798c69e85c32e04af6881d64475a9e,True,9,32,113,2,False,Tests_failed,97a5572d8731aca862bd6b41d137d14beb0419c135806faa971c0c3cb686f258,False,9,False
21,refs/heads/main,58af1a30b2c1c3e9a5bfc0107081bb6f02b2e355,18234858ba4b116aaaaac41399d0cf2372bb3981,e86ec1d664ec6aebc2768e0f258335e961ea17b1,,False,True,,,True,4,15,69,1,,,,False,4,False
23,refs/heads/main,506a5acbac4c0b41de00c7776f7842818420528c,322e3a4b549786664d9e79f9920f767e006d9fa9,6dc7281b4b59ffc1e2a3fb575b056b08f6de411d,,False,True,,,True,13,58,151,1,,,,False,13,False
27,refs/heads/main,3bcf06c53ed2bddc1cb97aed2225b538b5be636d,6710cba98042ae80ab4b2ce3e47fdba689265322,845a4f0639c78b94a545f03e0b162d4b3ef97892,,False,True,,,True,7,27,98,1,,,,False,7,False
30,refs/heads/main,ae1c521645d6ba349fc4b501f6ef5abd321f9a51,464b7302d42a5541975d50053c249fa450b840a3,d3a12cb47655f0270ccb7edd6480e7c707e248d1,,True,True,Tests_failed,0a11b6bf06483768153b209b6054f782a977bf282a02fb81f43f94878d8346b1,True,10,48,322,2,False,Tests_failed,87611f07d4d9767f076c24528a4da6969c7fd638102ebfecb6edc03dc98ea69a,False,10,False
31,refs/heads/main,0609ab3818efe91a5b35cd54a3855352b7c37d9c,be0a44c7056901efe4a9385c58119f8744938874,a5559c2358f0504a7ab228adb8a50fa3383c55af,,True,True,Tests_failed,1b50a7d3c81fe3479ec0c02e75d219b50f6f28e162b7d1b344a02125f6350d34,True,17,114,495,2,False,Tests_failed,862597739f7d8ed854d6f22e52f40a6cc475f52280275c90f1b3c45dcc19dbf2,False,17,False
33,refs/heads/main,3817814809abc973ba852c93d69211eea91afa7c,f3057dd5d3f0106863f5b353300a388a34dc6eea,2af098289063a2783ca9a69e1b1afa6f4a579ef0,,True,True,Tests_failed,ac0f04fb4b8bad63291e512e3cd0716802bb1d9cd983918b8590fbb603a3e714,True,7,31,89,2,False,Tests_failed,65f88ac5684a92be5dcadee5f1d1f07a7b045d8dadef2afcf4d8eced630af26e,False,7,False
36,refs/heads/main,ccc905a763ac8e63f062f3589695cff0a8f99bfc,53f1f5b544a4e222572c0da8f3f96e4982d03732,03f166e2f217a9ed44ae8062a8342cb7e31fd287,two initial commits,False,True,,,True,18,17,1698,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
