idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
4,refs/heads/master,f778db0fe4040c4e7381fd3dfb6e57c4c4a49a2f,9a827cbc994b425faef96a105cb523eb3f6646e0,ae45d8d1ea03b1a15be9216cab7bbdbbc8e5d992,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/9a827cbc994b425faef96a105cb523eb3f6646e0_ae45d8d1ea03b1a15be9216cab7bbdbbc8e5d992_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/9a827cbc994b425faef96a105cb523eb3f6646e0_ae45d8d1ea03b1a15be9216cab7bbdbbc8e5d992_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/9a827cbc994b425faef96a105cb523eb3f6646e0_ae45d8d1ea03b1a15be9216cab7bbdbbc8e5d992_left_right.log'}",True,True,16,206,False,,,,,,False
8,refs/heads/master,7bb89fc158257cd01fef2bf643314aaa8f2bf782,a5438e9e638b6593a77c41ddd175d7df6b5e23d5,639ea24ff9343207d50b749d4801a17158d15374,,True,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/a5438e9e638b6593a77c41ddd175d7df6b5e23d5_639ea24ff9343207d50b749d4801a17158d15374_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/a5438e9e638b6593a77c41ddd175d7df6b5e23d5_639ea24ff9343207d50b749d4801a17158d15374_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/a5438e9e638b6593a77c41ddd175d7df6b5e23d5_639ea24ff9343207d50b749d4801a17158d15374_left_right.log'}",True,True,4,40,True,b88668cb21b8192c55948800c4e03633d6fd7417403eae3b04ba47e9cfc3e514,Tests_passed,ece76845511886797b5b611be08657b27f963f800cff4b03ef1cdb4b7a482c84,Tests_passed,True,True
9,refs/heads/master,a5438e9e638b6593a77c41ddd175d7df6b5e23d5,2838e64fb7fb823bea6bd2fddda6dd01285545e3,46e0e9969a582df8b5a3a67f52844509815d9dce,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/2838e64fb7fb823bea6bd2fddda6dd01285545e3_46e0e9969a582df8b5a3a67f52844509815d9dce_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/2838e64fb7fb823bea6bd2fddda6dd01285545e3_46e0e9969a582df8b5a3a67f52844509815d9dce_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/2838e64fb7fb823bea6bd2fddda6dd01285545e3_46e0e9969a582df8b5a3a67f52844509815d9dce_left_right.log'}",False,True,3,15,False,,,,,,False
13,refs/heads/master,2183475da7a4f5a050c6fc4532e1f13052826dde,4ad42a4a0203c7391f2cf3bb72c2c5f6e4203ae4,0f3909ae5d5ab0939b7efc62fa018a0472055713,,True,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/4ad42a4a0203c7391f2cf3bb72c2c5f6e4203ae4_0f3909ae5d5ab0939b7efc62fa018a0472055713_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/4ad42a4a0203c7391f2cf3bb72c2c5f6e4203ae4_0f3909ae5d5ab0939b7efc62fa018a0472055713_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/4ad42a4a0203c7391f2cf3bb72c2c5f6e4203ae4_0f3909ae5d5ab0939b7efc62fa018a0472055713_left_right.log'}",True,True,6,39,True,890b00a3e005a713a0fbc72e5ed456b539291c1e90e440feb7577f923bb62091,Tests_passed,bd233b41fea7dd70fe2c4fcd3515c0dccf504d794824b8032896dbe0c70349f8,Tests_passed,True,True
14,refs/heads/master,08ce5d8347d6d0994570a5388fde3ca2ae7e6e50,ae2004756f71ca57801a3308d650daab606dbd15,e637b49d73385b20d82deb7f2c0d06a6f44f883c,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/ae2004756f71ca57801a3308d650daab606dbd15_e637b49d73385b20d82deb7f2c0d06a6f44f883c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/ae2004756f71ca57801a3308d650daab606dbd15_e637b49d73385b20d82deb7f2c0d06a6f44f883c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/ae2004756f71ca57801a3308d650daab606dbd15_e637b49d73385b20d82deb7f2c0d06a6f44f883c_left_right.log'}",True,True,4,41,False,,,,,,False
15,refs/heads/master,ae2004756f71ca57801a3308d650daab606dbd15,3cbbe2a0cd8be90fbef6ded5f8a9e4d1635d306e,0a93ed7b18c0424db25c0d8b4e462e429e429711,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/3cbbe2a0cd8be90fbef6ded5f8a9e4d1635d306e_0a93ed7b18c0424db25c0d8b4e462e429e429711_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/3cbbe2a0cd8be90fbef6ded5f8a9e4d1635d306e_0a93ed7b18c0424db25c0d8b4e462e429e429711_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/3cbbe2a0cd8be90fbef6ded5f8a9e4d1635d306e_0a93ed7b18c0424db25c0d8b4e462e429e429711_left_right.log'}",True,True,19,146,False,,,,,,False
17,refs/heads/master,f93575ea4d1f492fe55b1dd2f1d8dfb7997296ba,83bbee124d46d7e89be55e3b2358b3613f0ad031,509893d113e1a0d6ff48364c548094dff8656e6e,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/83bbee124d46d7e89be55e3b2358b3613f0ad031_509893d113e1a0d6ff48364c548094dff8656e6e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/83bbee124d46d7e89be55e3b2358b3613f0ad031_509893d113e1a0d6ff48364c548094dff8656e6e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/83bbee124d46d7e89be55e3b2358b3613f0ad031_509893d113e1a0d6ff48364c548094dff8656e6e_left_right.log'}",False,True,6,59,False,,,,,,False
18,refs/heads/master,8cb27d5e2b56651e0d459dbcd6589a845968023e,a0313fecbf501d8d8d3db0d46e1bedf430e86aca,fb7d667423657d3e3212811718d2771ba43aeca1,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/a0313fecbf501d8d8d3db0d46e1bedf430e86aca_fb7d667423657d3e3212811718d2771ba43aeca1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/a0313fecbf501d8d8d3db0d46e1bedf430e86aca_fb7d667423657d3e3212811718d2771ba43aeca1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/a0313fecbf501d8d8d3db0d46e1bedf430e86aca_fb7d667423657d3e3212811718d2771ba43aeca1_left_right.log'}",True,True,80,4583,False,,,,,,False
19,refs/heads/master,71c645f77c55becd24b943910c32271e387b83f4,41e447a163dd440ecc2a94ed557c9dc816de4466,3d19a21b0acfc43cca2c382077145b2f639c2b51,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/41e447a163dd440ecc2a94ed557c9dc816de4466_3d19a21b0acfc43cca2c382077145b2f639c2b51_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/41e447a163dd440ecc2a94ed557c9dc816de4466_3d19a21b0acfc43cca2c382077145b2f639c2b51_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/41e447a163dd440ecc2a94ed557c9dc816de4466_3d19a21b0acfc43cca2c382077145b2f639c2b51_left_right.log'}",True,True,9,53,False,,,,,,False
20,refs/heads/master,3d19a21b0acfc43cca2c382077145b2f639c2b51,2c315243b8c1ba24b3b07b2428052d57d67fd258,2e25a7fc5a6eab04ef5cfda1b48c044c2fc2fe52,,False,"{'base_left': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/2c315243b8c1ba24b3b07b2428052d57d67fd258_2e25a7fc5a6eab04ef5cfda1b48c044c2fc2fe52_base_left.log', 'base_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/2c315243b8c1ba24b3b07b2428052d57d67fd258_2e25a7fc5a6eab04ef5cfda1b48c044c2fc2fe52_base_right.log', 'left_right': 'cache/diff_analyzer/logs/zhegexiaohuozi/JsoupXpath/2c315243b8c1ba24b3b07b2428052d57d67fd258_2e25a7fc5a6eab04ef5cfda1b48c044c2fc2fe52_left_right.log'}",True,True,7,51,False,,,,,,False
