idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
5,refs/heads/main,4453952ab799d1bd1124cbfd46b03ce4bb6eb83f,3219bd77180785a00aba0860e52abf66b69c5952,0501be018e1f70ed1e473bbc096ee3f369ba8b05,,False,True,13a9649240b26937f865f4f6a5a814aadc8d7515d9e56870667edf0d5b5aca7b,Tests_failed,5f8be10b832a70e3fe00f4bd3b8332c205bbc54c30486e477ad8ccc0f43c51df,Tests_failed,False,False
9,refs/heads/main,33a9d1a06a8f253202828684ffa8dc5de4e69931,012a4ee9b57467f59601d3053e9943cc36aaba25,034a951a68eaf6c44613af365c0858674383f58c,,False,False,,,,,,False
14,refs/heads/main,e692179fe8f63e4ad31000aaafc260053606b247,02b77f43f5779136a25ca2960aa9898cd0588884,495cd231661c513fcd099e68a9cd2b4db1550d62,,False,False,,,,,,False
17,refs/heads/main,8df70b49c7defd4bd5f2e9ec3423c283ab10c492,89a71dd4f14ce3240d130aab1aa1833970167806,41e3bfeb6a7af1f88f84613361b5cd5792493100,,False,False,,,,,,False
18,refs/heads/main,89a71dd4f14ce3240d130aab1aa1833970167806,31e5bb337f5f4a29aa9661ae907a6c94ba0fc10d,c4042a3eeac82991858efb6e09ec9ad25c16d42f,,False,False,,,,,,False
19,refs/heads/main,31e5bb337f5f4a29aa9661ae907a6c94ba0fc10d,652f9bc59963e7b3d97b50dc2a0df20187eb0e68,353a129cc3ddb09280af59cbcda5395f11640c41,,False,False,,,,,,False
21,refs/heads/main,22891e6ec77640564b5619e86e9f8d2fdfc776c7,5292b91c81d4b8bbf25a8db51934462ac5397a6e,b8598b27dd590b8923e3f7b0e854c2cc136456c9,,False,False,,,,,,False
24,refs/heads/main,7579cda6dd7bc4469da5273eac926a6a46fbe861,867b8f8cb3d7f0eda335e3b912d3cbb881dedf42,f039876f82e2f8a308c8e39af25485c047e399b2,,False,False,,,,,,False
25,refs/heads/main,867b8f8cb3d7f0eda335e3b912d3cbb881dedf42,cbe9291394655705520fd710add59a15869e3944,3f93e631760f11ce9cb502c7412a387024340871,,False,False,,,,,,False
29,refs/heads/main,8bcf5efea73c5d83bc85d54c8fb847c55133c439,bd4347eb146d600724f76b89dfdd848f37dd2373,5643b87b2b676a2d3cab362344cbf76b0e1dfa3a,,False,False,,,,,,False
30,refs/heads/main,bd4347eb146d600724f76b89dfdd848f37dd2373,7467c4606f2255dea06f995bd59cdce5a2fa452e,eb6723bd863c5b247e1909aa21ecba4302b47c14,,False,False,,,,,,False
32,refs/heads/main,aef39d2ed3097f2e5c632643d8238e7f1fc52a6e,15b8a3255754692bbc9532c5061beb7d23c9510b,bf365ae7ae527802226bc3ff57b3d815f588b460,,False,False,,,,,,False
35,refs/heads/main,1f0f439a7cabd0c185ae08f84391b5efcab586f8,4fd8634c6feb25f6cb578c6a13827f0a114656e4,a6ad35fbd1deac86a4f335e9a5ae766de9cdbbc1,,False,False,,,,,,False
40,refs/heads/main,336c4b76ba38ab5069d1c35037f5a85ca689cd6c,e362c7b179f68c23058275816c210d392feab12c,229b2e3cb40f0c506869af63a4cf0e98c616d6aa,,False,False,,,,,,False
43,refs/heads/main,12fd5cbb06918d54bc937e7947408149f9b6dc3b,6337e1cca372548d4905c84be18c23f9c1f9558e,579ec8a3cdff59530c928f71932848a18614d125,,False,False,,,,,,False
44,refs/heads/main,6337e1cca372548d4905c84be18c23f9c1f9558e,395f5bd1861188f5536f5412db015a6a10b1f4f9,55b7b9ac26ef20c5a539f49a16c28e6ac2985c21,,False,False,,,,,,False
50,refs/heads/main,720b7db4a9e34a7d40b9f84e6d4bd11a471e8ebf,106a59f66638bff491f9905e563e9a0a249b8835,9c8e7ea6f1be27dcd549c307958f297c87dd751e,,False,False,,,,,,False
51,refs/heads/main,106a59f66638bff491f9905e563e9a0a249b8835,9a8d7ff436750e3c6822dfc5772edf87e2c381b6,ad25fbfbc3d7a01cee9b60510967e05f3422528e,,False,False,,,,,,False
55,refs/heads/main,6c26041d4b1877a97528065d4df7683e0247b9b1,b90f1f8f57ed9b86c314308e0baa00e9a2d90809,4e5d803fdbff6a1931eb20d76e6226560c9883d5,,False,True,900dcb9c976d36d2a5edf5221e05043aaa9502f776566507d0ae22f6fffb0d22,Tests_failed,05b940f48b96beb7bf674739a2783abb639ddf460798be378f10042395b69ed2,Tests_failed,False,False
59,refs/heads/main,9678bebc070b8290abf609d38bf6d3e6c6c9b69e,3af5754c0b0e408f11409a47b082d5f80bcfe6e5,37aa5cace6c9e8b5da1c6282aa461369d957dc3f,,False,True,15932e8a0bd11348704d279cbb86aa996f74081b984d7662f7a4d39ddaaf9b95,Tests_failed,9e342564875115f59020373775ae37597e37629f67ae161072f3b04e17c00797,Tests_passed,False,False
66,refs/heads/main,981e0311705b2f83cabb82c9c9e098952960b248,6f91a456f15385e0c713bf52e99249b7679222e8,97764aca73b79d78f8544cb2d6355501efcd0d2f,,True,True,40e771693455d585b91d111247e81286ae1d30baac020a32fc06be1f79842ea5,Tests_passed,138260e0ef7fb7cebe0f1d9e127da546ec05033e2ef378c0e6b2dfbcdd24f6b4,Tests_passed,True,True
