idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,a8d64144a645278ab58db673a56ef5ff43417d0f,35e15a2d817fa78d5673187304b7b0db0f67b79a,ddfa73bea6cc8ac327d313fa229cbe1b56cef22c,,9,2,327,17,True,True,True,9,True,Tests_passed,60571ade857332c578d2f66add29262b732f18fe63ed4a42082b31a84978db51,True,Tests_passed,f77ff9dbf10b7cb1035c46ae951426ba231b54ccb56527d58e4237441342d5e0,True
3,refs/heads/master,ebd5bcc6c415130d7354297b9dc092e28a272da7,7cbed94e2c326ce834fc5a5d43c0f36c6f3cd29b,f95da87a01684e7af6bb20826e649b81118507ab,,3,1,15,6,False,False,True,3,False,,,,,,False
5,refs/heads/master,241312650b5ec5fbf6d02fc32419e589b2d356b6,3bfc5397a2357b07da6e419a0e95e65c0764adb5,b954e07283ed1a5e3048abda8c5b7f4f7dfdd178,,63,19,2933,312,True,True,True,63,False,Tests_failed,17de9bf854993fb8e7bf17df2858a0e0347746fe3233d054024c101b0319908d,False,Tests_passed,5bc23c3017d8568f46b95f35bf8d72fe41b23d5dca93cd477b58dd66bff8830c,False
7,refs/heads/master,939b78c783eb43056a302013d8ccf9672b1799dc,de8a07bc53bc6e654bf7140d8d9fb86f75afe6d2,ef6912c26f47636a5a827cdff3aa49e610edf56a,,10,2,659,10,True,True,True,10,True,Tests_passed,1a3daa84f0db9abbdde1c733f2fb321041f2d2dcef424cdb980164450054f592,True,Tests_passed,9c1efef58c6619d35f5692bb34262a461eaf044e40ecaf0a751f9f5f3337f688,True
8,refs/heads/master,8764ab2167c4a72a0c9e8f9d25ccc23a1183d421,48f3efcf0fa7e1ac818f62e72c3f8b1b1cbd872f,7f76b6da92ea8224be8d17b048d9536771fa60ce,,5,1,224,5,False,False,True,5,False,,,,,,False
9,refs/heads/master,62555de9d7786d369d48f00aab0c829a9e30683b,4e9a4f6d45bfff09f6b2c7086bedb7c89073464a,8a33f90fa1285f53b3588c7915701638ebc1019f,,69,1,2253,395,False,True,True,69,False,,,,,,False
11,refs/heads/master,aefae91d1ce70013519cfa0bc0132c5279c0fb2c,f476737befb920041b0af4c15861dd9c521c3cd9,6f095c52065a77f7df58a96d8d4516c11ed3eac6,,71,4,2768,424,True,True,True,71,True,Tests_passed,8b458080673eb645b9b9e8c29b0caad3c3baa31d6606ac3a57347b61cec23516,True,Tests_passed,7004d9be3b6ab7a343bc331068c344ad2fde7b020e4159c860716f86e6b1a32d,True
12,refs/heads/master,aa1752831e4c01af6f0460996a73cfa9be64b49d,e02175dff2e76648e1ec808a05dbc0175430b241,4b431965a143de9698696550fac9750633c1f7f1,,28,3,844,126,True,True,True,28,True,Tests_passed,82df29514586caae859dbbf238ab9031c114c156cf077403846683531ba72af0,True,Tests_passed,c349a887c67c85a5c76d03058763a8282304044968449a7738cced5a67daad8f,True
13,refs/heads/master,c95a904c392334890767c91b14ab1580fab6b9bb,002a551442b6009bf749001151ed9f29448c50b2,3e4c133bcec1eb24b2064622e8856f0b69101148,,17,1,98,32,False,True,True,17,False,,,,,,False
14,refs/heads/master,f476737befb920041b0af4c15861dd9c521c3cd9,3e4c133bcec1eb24b2064622e8856f0b69101148,b16014d59fb65062ed95a92d4c0ceed0c64be15d,,16,1,91,29,False,True,True,16,False,,,,,,False
