idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
3,refs/heads/master,f03a2f645f41c63ce485586bed36884f105a1f1f,e1a3624d06c1979b6fcf2d4f059c0a0e563451e1,a8abd360e64f2d6f967d060c7a2304fef7fdc5d5,,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,fb6472451d5fc52d7f0b0b2c2ac69e0fd7223c5d07299662d06aaacceb478334,Tests_passed,True,True,True,True,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d,Tests_passed,a1b6722416e349cc717ef142dccf0c35e7a1196b43bba138043f7f1f60d465ca,Tests_passed,10eeeb90325594c1f3d7d0ab6bd4d20065c0b660ea0737c7360073e6396e089d
4,refs/heads/master,e1a3624d06c1979b6fcf2d4f059c0a0e563451e1,66fd6488824b7aa0f15b7172466d4f9f465db644,13915de94d70a4d8e53cba4c0056c5b4af2cdfde,,d714b13ae10bb963007331bf6b5e6c553b23d5a883702289c777437cb4bcdbd1,Tests_passed,4c40dc2ebac3ed9ef5cdd75797c83c666a75c998b4597e3ef6892bced615acc0,Tests_passed,True,True,True,True,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4,Tests_passed,5059c527548e3ee65d29bc3b2a9fc6eb50a37f4bf690f6731aaeaef22bd7d783,Tests_passed,24aab591adc026aa0aea1eb0fd614c36a4be006c691fb9b95ff40825214df3d4
