idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/2.8.x,f8db2a3f8a69ce6d97642fa54bff1d82d4a2c5be,5962b7f5b0488df04810642e4d2161a60f46dc68,2b51b821dea0e2a7674f1329168108364356d36c,,False,False,,,,,,False
2,refs/heads/2.8.x,5962b7f5b0488df04810642e4d2161a60f46dc68,dd97ce7f23fbd04342075ec0b35e8065d2482f9c,35a615e24d5e05224d871fae34a6cb58edfe9387,,False,False,,,,,,False
4,refs/heads/2.8.x,798531582d7a1d2faa71f49c38ea53354f461b89,ddd6c1d65427acb038d3d24757ff6a834e7bb6e3,499b2483bf2949e68c27476e4e6a4c3e82e392e1,,False,False,,,,,,False
5,refs/heads/2.8.x,499b2483bf2949e68c27476e4e6a4c3e82e392e1,646afc7e6ef8899c56e8d5db8094f308426d568f,bc44ef13b3e733859bc095345891689fd5c4d6a3,,False,False,,,,,,False
7,refs/heads/2.8.x,0442a43df831c395b859d7aa66d5cb36f796bb66,fd655747be74981270426e65056d0a1b0ddcb71f,41f8b49d614c6210b4b38bcc5c217c5fe46daddb,,False,False,,,,,,False
10,refs/heads/2.8.x,2a2951be18ef3fb34876ae7501194e33b6127904,9428ddfd3e2b899c751b229161ad8b657f7d755c,b8bff33f36d345cdcf65a1f032e2158eb653ad94,,False,False,,,,,,False
14,refs/heads/2.8.x,68386b73d9ec5b36aa9460cbac91ec4b77104e3a,c4e23d986831de92a2f594ce2938afba3719de39,dc48e5fc66c7bdb4f9b478797b9bc638915e327a,,False,False,,,,,,False
15,refs/heads/2.8.x,54e9ef9f680277b5399a59c1bb60d664be4cce80,b57c6b777f21eb52a2ea10a9761403dc7c3e8d1e,b9064e035ad663f44db0fda4a2971a0f34682ffb,,False,False,,,,,,False
16,refs/heads/2.8.x,b57c6b777f21eb52a2ea10a9761403dc7c3e8d1e,ab31205a52d0b28cb41eeb1b2dff1473eb636bf4,6553c1bb251b9d7c5d8f576594a3c53061c1eac2,,False,False,,,,,,False
18,refs/heads/2.8.x,ee6c0b5c388c42e49fc28dd696591213277a279d,6fb318fe3cd562e1434d05340970688087fa3ecb,b66fe7333f939a1c27c75c60c4b40014c0f00511,,False,False,,,,,,False
19,refs/heads/2.8.x,6fb318fe3cd562e1434d05340970688087fa3ecb,f481e64332db3dc731a637f43c6564af9f461b3f,5b08f7ffb46f718ff3d8cb9a78e31c42e858f1a7,,False,False,,,,,,False
20,refs/heads/2.8.x,f481e64332db3dc731a637f43c6564af9f461b3f,129a9b08600e633b792db882d5ca64138c998e50,a5a26eefd0eb52a7b07b21b5da9f8cd937588922,,False,False,,,,,,False
21,refs/heads/2.8.x,129a9b08600e633b792db882d5ca64138c998e50,a50f1a2d0a71d321ac509fc56dc55ef468370e96,f012e979d6282ee3ef99cee074c663f06ae86088,,False,False,,,,,,False
22,refs/heads/2.8.x,a50f1a2d0a71d321ac509fc56dc55ef468370e96,9b25cfc04404930e1de35ba937005dcd29c5af41,068a16d4feafeacffc712adddafbeb934bf07a7b,,False,False,,,,,,False
23,refs/heads/2.8.x,9b25cfc04404930e1de35ba937005dcd29c5af41,89edaae3e51d58d878a18c2bbc7a75fea9800c35,ad98b0d50692f4cc8e6f6e1f7bdedfb61a9910e3,,False,False,,,,,,False
25,refs/heads/2.8.x,f0709324dd0c45e7bf6fb1acb25f0bff6cb6cc92,3c450c828ab7c465f159454c768b1d471368849d,6c1d6759081863d79c2060c80e65821e7e44f99b,,False,False,,,,,,False
26,refs/heads/2.8.x,aea613c5975c3330fb73e1d7cb39b7f9aba5f69e,3505365aa630f9bd2f36bb4507abf21ef2c05710,71c58bf00c3aff2508a35e13b24e1dcdda06c7ac,,False,False,,,,,,False
27,refs/heads/2.8.x,101db90619972e31c15446b176520916d06a6b86,bf6d97f07f66de0238c1d83e7b78f88f8fdbd2b2,86b253d038ae990ec1cbd689c670280d8c27e9e8,,False,False,,,,,,False
28,refs/heads/2.8.x,bf6d97f07f66de0238c1d83e7b78f88f8fdbd2b2,e937ad9e93c119d6d59a1a7ca3625bfdfdc176d7,d0daa540449be931cca8aba3f809e01473649e2f,,False,False,,,,,,False
29,refs/heads/2.8.x,e937ad9e93c119d6d59a1a7ca3625bfdfdc176d7,37743f0b4781edb6fd3171d4303f3933d9fdcc18,481ef3953a4ec2b0c8f66994950ab82bdd160456,,False,False,,,,,,False
