idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,cfc66ff87c84f77b51bec05dd3f396443ed03d70,d7565382eb8f09230e633c75763731eb950bffdd,3ace8c814de5be9ba2df9d74b66e4acba9cfe2b4,,False,False,,,True,3,8,,,,False,False
7,refs/heads/master,6876adc9df8deb5f4f6aa19ae08417ce9f01c58d,02fc952764b5d707af99853532567fbd4745d931,d0f2d7ff59d8d143916b9f8d3d1522962b648d83,,True,True,Git_checkout_failed,,True,6,63,False,Git_checkout_failed,,False,False
8,refs/heads/master,8a057bc8564f3298eec7f7a1674e6b5598baff77,01b5022d65a1d006398d824a96174971981480e6,6466ee461ef5f3f0a8c384a3c72c58ad68c3636c,,False,False,,,False,0,0,,,,False,False
12,refs/heads/master,98b5258ea1dd375b8b108d847fb72c86ee7120db,e985821fd2f624ad08d40e91f00ed48c499995a5,032a8bd6d91362123fd4565623413e783bf8f72b,,False,False,,,True,3,5,,,,False,False
15,refs/heads/master,6c84fe654222121475fb066fd217db3143fb901a,d3bd5c5ba684549f03086c46c0223f2e968af32b,3db1b31a0c4f5e74503cf43bbdcf1d1dc51b8ab5,,True,True,Tests_passed,824287fc2c4692fa431c4bcfee647a51b871eb82fd3feaf20a2544de1ddfd0cc,True,20,142,True,Tests_passed,c473f07bf2bcff4853b65549831a6b7ee9ee89f9fa3a44eb65b9e9ce7af4d29b,True,True
19,refs/heads/master,5750321eaad602a74b2471c16589cc0caa43ccdc,3b5d74e82ec433122c3e51946380829cffe0ca2f,b9a86b85fa470da8d58b553a133718034f8b3e73,,False,True,,,True,15,79,,,,False,False
31,refs/heads/master,2775691d7060759f17a0d9633ca1441f6e1ac313,79ab1aa5ea0194d64fc977f64038a8063d15bd75,62ae7cf530612fb65f104c805c29fe6d4491c007,,False,True,,,True,16,353,,,,False,False
34,refs/heads/master,23d185b015746afab7bbf329fc5e915cc2396975,2d89d91db17442e74cdc667a58c049c29fe9a85f,d765e8f97f06843a0940b29e54dd7ae466b89260,,False,True,,,True,4,41,,,,False,False
37,refs/heads/master,70ea021bf0319649a94486d083d83810fa9f3ff8,46045ce24198a66f4684f8326ffe89af30be30c8,db5d9e13bcd894015e8d234fe100b42de37b21fd,,True,True,Tests_passed,eaebaa64154ed235f09f8e0a6ce7eb4afdaec4c192f90862a55d60931369c46f,True,7,132,True,Tests_passed,bbf279edcd2a991906bde541360492cd1494d9281f1261bdda67ecfd295e634d,True,True
45,refs/heads/master,9c6dfc2220c058bc43f39ec97f6f2d78319c0295,9ee912bcb7b2f9e28711f69256094e7ea88d27ac,fbcc6f26a6b6a13aaea53904764acf88ad2308e7,,False,True,,,True,4,90,,,,False,False
