idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,6ceb9500917b03b56f6cefa71afe1e16f239cd53,415bd16fa2b071eebbee25b7d798b0158043d458,352774cccc98ea88f482b88598a9082efc64e962,two initial commits,False,False,False
