idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,585e3a45736056a2222a03f2c7542f36bd174bf2,1a77460071437c85854268d032b6a6b2914da08f,6c1e089005851d1f6cb693ec7575d649203ea379,,False,False,False
2,refs/heads/master,2c43b131f5b640fb54f7bc57825177e5cbabffcb,58f45d818622c4020fcbfe25cefb1887487c9a25,4d3c11630de9ef3626c970a3f9bf1af44d7a268a,two initial commits,False,False,False
