idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
2,refs/heads/main,f0bf686f1738f1d253e907670e43dcb57789a592,28f100b913b407c72fdcb509ff02eb6de4d68bb3,01f5e014d8e158e32353355b1c09956794c6d8a8,,9414c830421dc01c4c1fab23dc6a1e2bb71e5db052b083acdedcfaf63e634cf6,Tests_passed,2798aab0ee424cc0d2efb1c737ea81b5d4b883790ec8dc6d5e6ee42e88e9abba,Tests_passed,True,True,True,True
3,refs/heads/main,0dd15948cedd9c1fe21d94982cf724bfd96753bb,dcbcd59e11e8de1e8b16f64fa7ce1b95524b51de,bc239b7c65adf8f3f708c8db0f14b55d044f3157,,542e0c032bb22a350774bc8eb21e132bffd7028b6b46718664e1dee3c704803e,Tests_passed,c245b472a748f1588b9e6b0f8819fb32fa93562eb3a141e2b72e915f209505dd,Tests_passed,True,True,True,True
5,refs/heads/main,9e9cd7f16613bf9c5ab7fabf32ed3199e9c526bf,85a63eaa4551a0f2514bdc12bf78c90629a71ed3,7917e26732dd6bf7f552595047dafa4dba53a85c,,,,,,,False,False,False
6,refs/heads/main,85a63eaa4551a0f2514bdc12bf78c90629a71ed3,1bc1c08c0a114b87cbc3c692f784155fe95b4c76,336a73d926167dd319e004a4227ff4db337f8516,,,,,,,False,False,False
10,refs/heads/main,eb0e7e83aa7510e0fb302fe74b07f59c0e04e698,c402a812282f5c16db5762a5eee536b1e95e0eff,f6e433e2274f8fbca386aa537a27116727eccc43,,,,,,,False,False,False
12,refs/heads/main,ed82cfebdafac027283d942b403f632187279236,cf9828ec8a237bc83fb74729348dbb479ea61d95,d92bd8cfa0fea22bd51d0c977d9f4dd87cd9cf1c,,,,,,,False,False,False
16,refs/heads/main,bef9fb5e9c1ecb09cc1e60a20c66ee65e607f5c0,79e6b7e0da0347232340ca27f33f62d1aa762924,45832a80dedc9c932d64df6850c3e7fc5e6ce3b0,,,,,,,False,False,False
17,refs/heads/main,79e6b7e0da0347232340ca27f33f62d1aa762924,888fa9d64bbcedc15fd73b7768c1a2d81813fb2d,105add1a506ba34329ea593fa39a28251ea77643,,,,,,,False,False,False
21,refs/heads/main,6661b8e0d1c7842eb0084aed81809dd71ce260f0,fe3db2ac60341af15ef7a4c8a520b8064066bbe9,119c83a0874e63a98cefeaea64a2b56a70d8d58f,,,,,,,False,False,False
24,refs/heads/main,4ca70cfb394c9ff01adedd3a75693a3c1ac8b704,33ce201a1ca5b08eb853f523007731820a465f2e,13fdaf251fbc21df53b2b5a9c7f822ebe6cc63d1,,,,,,,False,False,False
25,refs/heads/main,14a63db704ea7cae9070465a8b79d37656a983c1,76e1e965d5e97b0bba2a56674556e19d73632901,087e38f976535583f4ca4c6f3c853785f90372d1,,,,,,,False,False,False
26,refs/heads/main,a291dbf8192d922e5fc5f9e98d9ca768e0d62603,ad315416100173b72b82edd5eb74c5edd58969c4,85aa6b71253c8071f6103c3d1057f562d9295c26,,822987c45baf110b58f3e339ba8833f30cba0738f80c8069307ed955b7ae1504,Tests_passed,757de6d242ade9a43a4c1b4fdca72465fabe1a5ecca7abb034da767a9387233c,Tests_passed,True,True,True,True
28,refs/heads/main,f376091ed3f1beb0f2546033151933237e452287,a5ee876d9d64f7fc50ef0af55a8bdfb5cd6a000d,1d3fddcdc03c83376034199983b7dcc3e383c0e4,,,,,,,False,False,False
31,refs/heads/main,f70d24b190150d4a14a4f7b6a85657ae3975d659,d921920b416dfc76184e5866b8265c5b756d4f9d,8e4418fb2f7c53e4ba9fb50ae7e0f70fec36dd53,,,,,,,False,False,False
33,refs/heads/main,e428b8dd0fe7e4c4f972366bf1b2da8b0b31a828,cfc50be654358b05a8f7511f117ee22e35efb464,84248f98c8c6047fe2553d4ece0976f070fd3202,,,,,,,False,False,False
38,refs/heads/main,f226248142196e02b8cbdac2a2864121073b43c6,8f96be49c8c4fe39e6422847d1632daea05345ef,ca1ad5d4e793c75ea8bf813e54cf838a2af2e87a,,,,,,,False,False,False
40,refs/heads/main,419518c22369c9b4ef77855a149d4f6303c4874b,d7f649cfed2a1872747393012af8e9fb2b8db3f5,bb2c05f2bc27e3eb100e1b8791a1eab5c94ee0d6,,f3156f09c005b36859f934c78b2af787f6f906d8e3557c05ed72c408fbc3219a,Tests_passed,ce3319e5be74a6493d43f54a02ef47935d13ad135bdb19ed71f1f3ef3ec2d384,Tests_passed,True,True,True,True
43,refs/heads/main,e1d3f9d3051b1fee70530472004afbc606c863a6,23ae94372f572d6953b1e20ef8636392e1b16141,f6ad301c8aad747d17b5ced7d6a77e0ee5dc7d6d,,,,,,,False,False,False
45,refs/heads/main,eb9818bc30cabc1e404ebb0b87be3fec01c6b73d,6dd8d069cfff637794ab0087b7ce93215f24db49,3ded504a0a8410481b8e6acda074fc8e75ada5ea,,,,,,,False,False,False
51,refs/heads/main,ed27cbca3fe87bd8aeb290a9966f585a55449706,023e41ab82ad9f4e9e81a07afd85716dc5859780,ded5c814be445782515ea8c99301b7c32ea3f5aa,,,,,,,False,False,False
54,refs/heads/main,bde4e5f1b38eb67ccf804c8f3c609e44209ba72f,56cecad8bef3fbf26ebdc838b768ce1045387db1,3b2f90217e035b892962f1bf2d3ef14da3e5fe07,,,,,,,False,False,False
56,refs/heads/main,89b1117bd5ce49a9c6ba01e79d4d6ca994d6f4cb,273caddb034f5f1504517765b1ed5f276980cb58,5267b47eac74e2720e4e58ce889f5a4eecf8ef17,,,,,,,False,False,False
59,refs/heads/main,4ed2b2f3a8b6313ec34fc61165e77bbf53f6d84a,79a409b427b4ae8115c819361f217992af969996,f51823d02f9881a7487b482a2317941a45faa6ca,,,,,,,False,False,False
61,refs/heads/main,0a87df89edb9f95f0d3aeec6acd9e4d0a16df904,606d333d2a4452e0d7dac44c366283fb8e3b69cb,35befc0b54ce23f0e0240a34fe39f7cec5fe895b,,be267d82401e8af606525df392280c2704fe584fe95cf566abcc61f9a62d6371,Tests_passed,aec677da8453c9ace610c6a0857fcfea290fc976074dfe6c3cce9c610cec5ead,Tests_passed,True,True,True,True
63,refs/heads/main,35befc0b54ce23f0e0240a34fe39f7cec5fe895b,203ba0501796773cfb81981dee669e41c8b51413,eab71e308581abf1fcbb6d5fd51dbc74937b9ba4,,,,,,,False,False,False
67,refs/remotes/origin/pull/21,94269d68a760d31866f928298532b8855b490e43,654c8a95311c0729cfa3f1b97eb13f5bb3c523eb,be20861e1ed1bbc5b96bbdae0dc7c06c44333982,,,,,,,False,False,False
68,refs/remotes/origin/pull/218,453b76cdee1c2b19dd6d1b84ae8161d611b43cd3,41cb65f04d075cba650ae8a01fa96a0360c5033c,5dbe475e59c9561510c438a83b647c13d37ebdf9,,,,,,,False,False,False
69,refs/remotes/origin/pull/243,b64a21091d1274cc7c1393c168e8ae539fd4f405,d60454db765b6a3dd9035e9315a2c47a5fb7f2de,d84cfcbc66686a092ec630448e27c79950106e52,,,,,,,False,False,False
70,refs/remotes/origin/pull/246,f331334fdd39d79991395c6ae3d0dba8ed1344c8,30d8ef9e01ead73bc245afe87957de558924cbd2,dee0fed1363981c8657c2e0863717283a6f6010e,,,,,,,False,False,False
71,refs/remotes/origin/pull/246,30d8ef9e01ead73bc245afe87957de558924cbd2,c1c005a4460c799e3ce6218d59d864dad5b53e11,a5f9ea57364c6376fb0cdab88ef18763ba00c2ca,,,,,,,False,False,False
72,refs/remotes/origin/pull/246,c1c005a4460c799e3ce6218d59d864dad5b53e11,8b1130d6800e60fc45a7311a54bba230869c74a1,f280a75c86cc298dd18a04e8521765e4daa7a19d,,,,,,,False,False,False
73,refs/remotes/origin/pull/246,8b1130d6800e60fc45a7311a54bba230869c74a1,40092621069a38904d8b4d1ea7d7b3110a91d1fc,a714f92f02637bec8cdee17663a671857981a4d5,,,,,,,False,False,False
74,refs/remotes/origin/pull/246,40092621069a38904d8b4d1ea7d7b3110a91d1fc,2ff94d65fc956ecce69c58425f00e3b8d3e85c0f,813866bd53d455c3de39b5a3ffb77b24e9b0130d,,,,,,,False,False,False
75,refs/remotes/origin/pull/246,2ff94d65fc956ecce69c58425f00e3b8d3e85c0f,a9ef3c867227ed7b4259e3203411b292616a6c6a,3bafecc437d952a66428fe0aa450747ffc96d67b,,,,,,,False,False,False
76,refs/remotes/origin/pull/246,a9ef3c867227ed7b4259e3203411b292616a6c6a,71bfb4a9d5f9ae41ddd225139ff6b7aa8ee85f67,bf250806f91e44e81c2ce3f6ec9e1155e6d4f99a,,,,,,,False,False,False
77,refs/remotes/origin/pull/248,8ab8f2ffa180d551c5a480abd723460bfea2c0c2,ebbab7c4f905650f6ebfd5569817b06b589b4d3d,5c05605d0af9de866c68ca4976c0cf5961efd615,,,,,,,False,False,False
78,refs/remotes/origin/pull/31,e5a3e5ebfa32bb843cf0b90c76354f8eeead3ebe,a01a1db592053b66e82ec62dbb8aa3ce74c733d7,fbeb074e4bbe8314b24d8789de3b31121e6f966b,,543be8701dd7290b14307a3d1ee05af05d7fadca670294593cc6e464c525a025,Tests_passed,e57866e8cda9dd9654808fbb1e2d1bbdeb38843923b7077865267267021a7b3d,Tests_passed,True,True,True,True
80,refs/remotes/origin/pull/31,38e93ce4ef1041373de7763e5b8b88b6c49701da,6e96b462bb9f2809523c99b507f27296130e7a41,00d73950b4fba2c51981ed4e6c389acb58a9edf8,,0de0a536631f1038fa616c12b7aaa585b5df54827b5fd69d070cded95dd76f5b,Tests_failed,1306161a4a9c58e9831e4053dc2042b2fafaf2292bec372a5e75dec605b5480c,Tests_failed,False,True,False,False
81,refs/remotes/origin/pull/31,c79f22b96bd8ed2988abc12d34ccf3e6489a510e,d14d9a4a7c2c96591041ee97f6165e42743648f7,9cdc66a97d6e33d014045ec19182bb1df8013d1d,,5caeffbeca83b6f693a872bb211511062c33b2cdf9a4d7d4d3fd9d4a887038b8,Tests_failed,107c47416f9c915a64c8dd7a08b64aca3aa63caff90b3fee9b868bcc39465603,Tests_passed,False,True,False,False
82,refs/remotes/origin/pull/37,4db6204f4b66a5a8072d0454e0767397e8d7a55d,b0cb21548c4e56d37c3c433d2bb2234b51a75f04,023e41ab82ad9f4e9e81a07afd85716dc5859780,,,,,,,False,False,False
83,refs/remotes/origin/pull/81,c90de5764dcec7ce4dfaf035da29971e3ceb0cd0,0b9589e790c56b04e73244d771a3126146c82656,aeec1857e8d441d5c7123257a443861809ab2810,,,,,,,False,False,False
84,refs/remotes/origin/pull/81,0b9589e790c56b04e73244d771a3126146c82656,0e49c9df7ef54d8f8640e2002e3670c22ef5f645,4465a45d7e775d8a86345fb55381ee202dde20c5,,,,,,,False,False,False
