idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/master,658ca13b2ea59e424ececd86df21d96abf3faecd,d1eaa5ea1e75df953f5411458e5deb73acbc023c,a5b774ffb53f86f36b97d39dbfbe0741ea203438,,True,True,True,7,0,True,Tests_passed,db26b1a0544f1c8a11a5351fe880eddeb51d289f71cc590ebc23dc64ef6561a7,True,Tests_passed,193feb6fa34a14a94d601d764ccb499e1d6f76b25c3c73d2b9eaedbc71ec30cb,True
5,refs/heads/master,a5b774ffb53f86f36b97d39dbfbe0741ea203438,f7798c6a0ce4ad760eacb103bc33cefd3e1f6455,1576ec739a73e4416fe431f8249aeb74aa6e5b97,,True,True,True,5,0,True,Tests_passed,fa3b945e2f9a7d0d09f0a740b2685a5332a9694ade8b0bed86b5a69b6c2cbf86,True,Tests_passed,2de97e5c3df6490ed251b3184db36772e6c29b89f81972a053cde7015cddd5e9,True
9,refs/heads/master,2836fca01f5fb19d2aef3f33c81cf4a7339fef01,34e0ecb6fce0c8d89cd5be440cff41b9985968e2,9cad435f764a96816eda6e36ad15a31b02c22641,two initial commits,False,True,True,8,6,False,,,,,,False
11,refs/heads/master,9d94d283aed37221ef0e3e41868792261c22d692,6bc56505bc6e442d9278241459e66d89701c2c5c,efa43c3ca0a6309cc71dda9f7aec6c1485103e82,two initial commits,False,True,True,12,18,False,,,,,,False
13,refs/heads/master,568159020401646edcd4f6bd174dbb372149caf3,57352c2905a4bbe3a74409d2aac014564fc0a530,c5dd4171fe6a23941cbd47339d9c4d364ffcf9a4,two initial commits,False,True,True,35,118,False,,,,,,False
14,refs/heads/master,c5dd4171fe6a23941cbd47339d9c4d364ffcf9a4,070be6670ace8a6828ed8926d6b602eedf4351f0,5b546ffafac18737e025eb18ffe166ce6293fa7a,two initial commits,False,True,True,133,390,False,,,,,,False
15,refs/heads/master,84e6d720f082dd842e4a4d5455639058fcaf5510,f78143ddc00101efcabd578e68f2d169f0bd74a5,676164a4d31ec5ead8ff13ba7fe2311fd8861d66,two initial commits,False,True,True,108,174,False,,,,,,False
16,refs/heads/master,d6297ed7d692f12858147b9dc99619c3ecee4386,3bace8fa289c7e5a8bf718ba6c3f02e557768635,55cf66404775313598b04f87b2669af900478eed,two initial commits,False,True,True,112,210,False,,,,,,False
17,refs/heads/master,468245dbbb8df83d57c3fa16661c6b0c3f65c7b2,798d62f670c6a08946e3afb60656e9c397d8574d,0f1aa990c0db26f3e662785f778cfd2f271c8d7f,two initial commits,False,True,True,25,27,False,,,,,,False
18,refs/heads/master,467bca0fc917a1c86b88e1da5f2d412ae2e10954,c49d0891a8d598853781fedf19a5d592ecc54de1,fdd4fef1b179179bf320e93b1e22d97bf5e7f0fe,two initial commits,False,True,True,121,47,False,,,,,,False
20,refs/heads/master,9ede57485f0e68e07d3084b482e4bee7128963e2,b7e933ed300050492a8c949a4a6280e86e3db913,b26c39172263de9b1141f63f0da3dad4c313ef08,two initial commits,False,True,True,31,95,False,,,,,,False
21,refs/heads/master,b26c39172263de9b1141f63f0da3dad4c313ef08,d7cf3afc70be912576e1bc06a4bdc3b53a028a47,a42d5290d661ac5187c3aac2ed66df728c0c382f,two initial commits,False,True,True,108,267,False,,,,,,False
22,refs/heads/master,97066d3b61ee4f1be8c9fbd96bd3ae623fe8c96b,6dd140f5dd4be326f25f799ba50419f72d614040,c708ede69cca5a08a610c621316b7ac32f7062a6,two initial commits,False,True,True,5,0,False,,,,,,False
24,refs/heads/master,6c5dee924e0bf740b511413bcde9ec11d8c2714b,e5fc4b223278e016748552f88ac5405fd43421b5,98e7295fe834ec488e115d1da9e7318113919c87,two initial commits,False,True,True,4,12,False,,,,,,False
25,refs/heads/master,e5fc4b223278e016748552f88ac5405fd43421b5,d4a964d8e3c1ac5a30f98dd1efd278d39120d349,7835100e54cb09afbf91168e118c98da322306e8,two initial commits,False,True,True,7,12,False,,,,,,False
26,refs/heads/master,1d6b78ad0b0672cb766bfe295bf1391e6cc2d0c2,23a737d1184e1e6b46ed50959f46b85f7cebd3f9,dc7413aedf2ff1b6d6b2517a77092c1e90aed6f4,two initial commits,False,True,True,6,0,False,,,,,,False
27,refs/heads/master,7835100e54cb09afbf91168e118c98da322306e8,35a9b142c80b83b0d9f0ab44fc05b0be345f607a,b1cd366c59013d3004c1be89354d977149589a38,two initial commits,False,True,True,4,12,False,,,,,,False
28,refs/heads/master,1590200490f45d6b3b33df1aee458411c13bb6d5,c064c729f3ee389d093f26fe7302d0beeea8402d,50c05e79dac8eaa6776970ffa8a574ec45c8af7d,two initial commits,False,True,True,67,2487,False,,,,,,False
29,refs/remotes/origin/concurrent,9248e7e90e6f454fd08d666fe50d8c0dc195fb59,e99867f0cd28eddd058e914f6b4ab22e48a4c50f,3085690ff64d3f6a10147ee7c0474d18c911ba73,,True,True,True,81,274,False,Tests_failed,f3d17590a0d943e76ee1754e1c08efd0c2a0b6c884ea62456db7233f4a54fff3,False,Tests_failed,0dacd43b1c35da718a6262da605da68c935cec49086e7924232fcbec77c6cf46,False
30,refs/remotes/origin/concurrent,3085690ff64d3f6a10147ee7c0474d18c911ba73,e8c2dbbbf996c6a582b800e4e73a9d9bddd071f5,ba4425689906da3b34b164f4e8c2e9923c5c305c,,False,True,True,7,0,False,,,,,,False
31,refs/remotes/origin/events,c3e4d9f0ae2835eceeee0638d19c6bd694d9b6bb,a58cd8a958b7dcd5f72e29f2a13c7b8a5538176e,b4a03d7c81fc4f604f2d6f96448423626bae73f1,,True,True,True,21,53,False,Tests_failed,28e87d08f5f2dd7896a9c8c6fd58e7b9023ba793bea502ebdc5a106333d69b88,False,Tests_failed,4b39b6759baad4dba325d88fcf8bbaa2a4485c60bb51929ed2df93a08f70e75e,False
32,refs/remotes/origin/events,b4a03d7c81fc4f604f2d6f96448423626bae73f1,f7a05bdd46bba111c3067a224c308436632a21a5,f5af93a61c2e9ce8b5a4842e0bf07ce122626158,,True,True,True,23,44,False,Tests_failed,c69e36f8ba56f4ba6ee3e8d34b5587f651ce5eb2b8ff9982d50c290985202377,False,Tests_failed,62e88e0757a5f60c41b69955a809ea541db7d29684e3a67c21b183d0bdfda80a,False
33,refs/remotes/origin/events,fd016af61f475805e14356b51e2d1b79011ef3ed,247fac863055cea153e1f81dca6c91f305f5bcc7,b2fe5487d8e19e2e43db73551fa22e96e242c761,,False,True,True,89,205,False,,,,,,False
34,refs/remotes/origin/events,b9139fb1b606059ab4be59b8f5234c3b8d78d42c,95aa8baa490152c8acb6bde3d38a0abe5d7864fd,e99867f0cd28eddd058e914f6b4ab22e48a4c50f,,True,True,True,13,12,False,Tests_failed,5884a8fa541832b336411f35178502c09f04ae53ec7fb12ad0dd39a7b0047436,False,Tests_failed,f3d17590a0d943e76ee1754e1c08efd0c2a0b6c884ea62456db7233f4a54fff3,False
35,refs/remotes/origin/events,c72d0a0eefca9f08f50cb9c1b072396dba11d946,b12dd1307d07a7c21df4b2f61fa67d671035f98c,8f49f711cfea4c609019d4f909611fdff5fb5fed,,True,True,True,90,285,False,Tests_failed,62b39a34b0464f9a5517d5de2e563440ad134be4870df1962111ce3c70db04b8,False,Tests_failed,359d6bdd01196269395260106d0c31d55829cf0d07a7b83dffe3fa2145dbcccf,False
36,refs/remotes/origin/events,7c9a74060e27f198b9974ce22945b20e72201915,98e7295fe834ec488e115d1da9e7318113919c87,04651c32b812533bc800071cb10927383ffd65d5,two initial commits,False,True,True,11,12,False,,,,,,False
37,refs/remotes/origin/events,a8e4a06fd1f4ea312384da93f7f9c8abf06fcb43,b1cd366c59013d3004c1be89354d977149589a38,8e6efe71493d6e3a08c9f0012a0293bb739e2854,,True,True,True,6,12,False,Tests_failed,296e105473243736a99de07cf41ebc7f0499a21c69b3b119a6236dba8d508485,False,Tests_failed,b15d13d4686925d15e905a1040e8b19a5df271bc7cab9a5f9a3e7ebcca99e9a3,False
