idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
34,refs/remotes/origin/pull/38,d8c6704346b6c678edcfb02a11c914f6db985b21,5a7acd31fd8fe2417a14c50f4b27dbc4fd9409c8,bfa6c9c2940e3ace3f2bea11ddb81e33a84d5c25,,True,True,True,7,16,116.0,4,True,7,Tests_passed,c0280a72c4e322859dbf07d9c240670206e9c076673d770ca87a39501161424c,True,Tests_passed,42f3798d7b235524aac0c29c067f427ec48c23d5e73e810a99ff36c1699f344b,True,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,aa0e0915ed41577b64be9b9296bd663c792d50bc1effd8d7585d253eac1f6a21,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,aa0e0915ed41577b64be9b9296bd663c792d50bc1effd8d7585d253eac1f6a21,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,17fc0ae66cef4327a8ab7b6da8bd2b860cd496d1ce2fe954206f3d632b75b443,Tests_passed,fd4e9da334811112a0af31d52dda05e69df6d17cccc2ae573d9ffea1c6404a0a,Merge_failed,b99c1229d50061675eeb87d187d49510e7b6d68ce58649c874b822f3b406a0d8,Merge_failed,24e4214dac4c1773cb6537c6ca260640f8c693ea454a0259d7172dfaf1678be6,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,aa0e0915ed41577b64be9b9296bd663c792d50bc1effd8d7585d253eac1f6a21,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c,Merge_failed,a067be6cbeddadb418585f1ce421d663da7d8e228467ae1c5568cb49c63d874c
