idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
14,refs/heads/main,01caf065e5dbe7163aa68a9fee457e4883f0f805,15addbda02197eae3921935d9aa48aa142e14ff1,ac54f2f6e51c82f7cfb52980bdce009f460cc813,,b595eaf0ceebb1767bf948d555dde8763bee515d758ba065490ce9df7ed0bbb2,Tests_passed,0.0,c3be33bd17e6ee180bd44000a56a680d26d2180dd509fb2bc1f4a4ae7851fd1a,Tests_passed,0.0,True,True,True,True,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Tests_passed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda,Merge_failed,3dea35e265a601f9ae5370027fcf96f7c400c8039ccc9f6f20e55654f56b9dda
19,refs/heads/main,5748374fd770cda751556ad86697849bea2be0e5,1e0003e002a8ed3adf83fbeacf3a44567efcd615,70f2bb64733efe7e07f7c64017d2b1e5d3f3d4ea,,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,0.0,c488b9f65c7fceab554ab4197b2af8e4a6f4f8cb7e25b5427a254067eb14f794,Tests_passed,0.0,True,True,True,True,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Tests_passed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7,Merge_failed,13ac63feb5b2c0af40d63c7468d66e1d13edfb086fb88ab532c4b5ddeddccde7
20,refs/heads/main,1e0003e002a8ed3adf83fbeacf3a44567efcd615,f4c5b0297ba390f285d2c92b82331a941252e9db,00b80fc48b7e05a8ac80e5c6af7ead4a3db53b23,,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,0.0,ce1fe7435ce373699a8c3eb089a9193719316aeae4b85b284dbe346fd13d64e6,Tests_passed,0.0,True,True,True,True,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Tests_passed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a,Merge_failed,f3b79853f012746b156307a6a4425219dc29c24ebce6edab90e06c1c96db2d6a
21,refs/heads/main,f4c5b0297ba390f285d2c92b82331a941252e9db,90f92e55cb00754a07863baf5ca8b9f9ab7812d4,9c5b4d07dc734fc5e3839492e4a641a3c5655194,,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,0.0,bc925cc4a36a610b76ede7962070d691586cdc29ef8841441bc00bbac8fe24d4,Tests_passed,0.0,True,True,True,True,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Tests_passed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5,Merge_failed,acec7a78ad7a9cddd84137a35531d30a9fbc334cbbaac89bd39dc943072d88b5
22,refs/heads/main,90f92e55cb00754a07863baf5ca8b9f9ab7812d4,7297c663e821abb5591af6ae52aa29c96bc10634,a19e5593f99af3d20c6de1b972d52e5aadb1b7da,,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,0.0,d7d4dae60264f4ebad2a1e97327be7c0e71b86e22f0498f15ad06e500216b849,Tests_passed,0.0,True,True,True,True,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Tests_passed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d,Merge_failed,d1445cdbe028efce5f1b9c35a9e2154f92aac99a71390dabba82c067ce41136d
23,refs/heads/main,7297c663e821abb5591af6ae52aa29c96bc10634,62cbfd9ea711063f0be246529430d7fc892f2784,01308e4c53aafe1a56faabbacbcb35df9abdaea3,,a2698ced0571b607c1aace065ff462805f51344e732a377b116043cbe2a299c7,Tests_passed,0.0,de9bd6686fd651c4e9dc4dadca1869e8bceb71bd093d1b1875e4d78ae0738781,Tests_passed,0.0,True,True,True,True,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Tests_passed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c,Merge_failed,2c39ad15dcf368b84873567f3427e961f2a230ced47eb7408605c1debc864b4c
26,refs/heads/main,ae24ed3262c6f4200fd376193172aec02d46301e,741f4d18d6e50b34ab269fdcdcd808818b72a655,301f32c8b927e16c524ddd9ace75b0062860acb3,,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,0.0,a5c883a32cd9f76013a22dc5a3759cbd2bf42c4472566bbbdfd99e5fa0bc23cf,Tests_passed,0.0,True,True,True,True,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Tests_passed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e,Merge_failed,9ebc6dacbbe276cf4d92a444adef03b57095a0f824600bcfaacd6ad96e3b709e
27,refs/heads/main,741f4d18d6e50b34ab269fdcdcd808818b72a655,bb1f6d508620e4add8a4dc42e1f7fb11ebc9fe80,5c964fd6882adf13c883ac7e5125dd7e8a0b3c28,,ff509774ca10735d4173b4859e50df1cc614f41f41efaf4ce27a846a27709ada,Tests_passed,0.0,bfbd2ecaa1cc66652e8746ca90ebaa5c01dde933dab5ff99d9f7f5fe68ac4115,Tests_passed,0.0,True,True,True,True,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Tests_passed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a,Merge_failed,103441c9c47dbafe78c6e2a9098933d93ce38404815d5d81c7b0136079f3f63a
30,refs/heads/main,9e4376f38fd56e94091b18be5de16c270fe245d0,1f32e4b0b620b6c3d0e8cad70690895565aff610,8f2fabe6dace9fea1dbeb1ad637b1d8e46541869,,2627fef72a3e860bc8ba063d5b2cb5c073e7df546adfa3d121a0554923a72577,Tests_passed,0.0,22c4fa5aeec14c3b5bb26ba85643feb42604dc8cec1cef7f0a8d09c76f81a886,Tests_passed,0.0,True,True,True,True,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Tests_passed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14,Merge_failed,b569a575eb78e4b0e1b58c6331a41a56bb50627c12febc902a9507aad34d1f14
35,refs/heads/main,58fa85b8d6172df821089db6bda886a523cd781b,c82ce74b638b2f26e89d1cf610508be3ffa66480,2833f0b2e7bdf2bb5d8f9aa1824c35fee82dc9ff,,fb88af6db22d0e24083efa7774765ca47b4e6ee862a1a380ae3700a8942fc7b8,Tests_passed,0.0,a01508c5bcd4d94be27079b5b6fb55703c3a3f72f72d86582f7ba5710ca47009,Tests_passed,0.0,True,True,True,True,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Tests_passed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171,Merge_failed,fcb4548abb55f58dcf2f5a9a485471cebd1dc04dd245a466db67d241ab48a171
