idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
5,refs/heads/master,c58b816aa2226a3400ccf72ccc20b197a3645d30,34936e23045565dbf3aa2c55a9cb14c74bde682b,5c8a60cd2d992b5d9dbad5ea804f53b2f66f4943,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/34936e23045565dbf3aa2c55a9cb14c74bde682b_5c8a60cd2d992b5d9dbad5ea804f53b2f66f4943_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/34936e23045565dbf3aa2c55a9cb14c74bde682b_5c8a60cd2d992b5d9dbad5ea804f53b2f66f4943_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/34936e23045565dbf3aa2c55a9cb14c74bde682b_5c8a60cd2d992b5d9dbad5ea804f53b2f66f4943_left_right.log'}",False,True,2,2,False,,,,,,False
10,refs/heads/master,ecfed38f8950a5f4a1ab64afbdfe616e049697f0,0512273f4d2b6ddec26c03dbec72eba1e832f4d2,177070bb523914f3b9c4b995d4e0c4bd7142eb17,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/0512273f4d2b6ddec26c03dbec72eba1e832f4d2_177070bb523914f3b9c4b995d4e0c4bd7142eb17_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/0512273f4d2b6ddec26c03dbec72eba1e832f4d2_177070bb523914f3b9c4b995d4e0c4bd7142eb17_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/0512273f4d2b6ddec26c03dbec72eba1e832f4d2_177070bb523914f3b9c4b995d4e0c4bd7142eb17_left_right.log'}",True,True,448,9078,False,,,,,,False
19,refs/heads/master,26e7470483efdb1ff743b1b67dcce2af813ea79a,abef0d71143668b5c8b654e618a0d94a0770552c,f3aaea84b860379cdbc0a7230932c39f21302508,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/abef0d71143668b5c8b654e618a0d94a0770552c_f3aaea84b860379cdbc0a7230932c39f21302508_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/abef0d71143668b5c8b654e618a0d94a0770552c_f3aaea84b860379cdbc0a7230932c39f21302508_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/abef0d71143668b5c8b654e618a0d94a0770552c_f3aaea84b860379cdbc0a7230932c39f21302508_left_right.log'}",False,True,4,11,False,,,,,,False
23,refs/heads/master,c220d4f0d0332ae6e7b1a9da3f13c4446662ab42,83e71fb0f4f362b903133ec240703f4cc3eb8a57,01a62c0493d197e19f0e6d1f112bdff7acd18fb3,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/83e71fb0f4f362b903133ec240703f4cc3eb8a57_01a62c0493d197e19f0e6d1f112bdff7acd18fb3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/83e71fb0f4f362b903133ec240703f4cc3eb8a57_01a62c0493d197e19f0e6d1f112bdff7acd18fb3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/83e71fb0f4f362b903133ec240703f4cc3eb8a57_01a62c0493d197e19f0e6d1f112bdff7acd18fb3_left_right.log'}",True,True,112,1040,False,,,,,,False
24,refs/heads/master,83e71fb0f4f362b903133ec240703f4cc3eb8a57,48574fe8317e38cf6fa34695c675e83a8ca4ff38,4695e4b144c8c5e257177bb5dc48300e8af5ad0f,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/48574fe8317e38cf6fa34695c675e83a8ca4ff38_4695e4b144c8c5e257177bb5dc48300e8af5ad0f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/48574fe8317e38cf6fa34695c675e83a8ca4ff38_4695e4b144c8c5e257177bb5dc48300e8af5ad0f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/48574fe8317e38cf6fa34695c675e83a8ca4ff38_4695e4b144c8c5e257177bb5dc48300e8af5ad0f_left_right.log'}",True,True,17,73,False,,,,,,False
25,refs/heads/master,48574fe8317e38cf6fa34695c675e83a8ca4ff38,e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe,65416367c3a9f413131a09d3cf488700ea7cff87,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe_65416367c3a9f413131a09d3cf488700ea7cff87_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe_65416367c3a9f413131a09d3cf488700ea7cff87_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe_65416367c3a9f413131a09d3cf488700ea7cff87_left_right.log'}",False,True,4,4,False,,,,,,False
26,refs/heads/master,084676165de5efceeb6002f5fef9ab28411531ea,a28fc80a9d07b9eeb2eae944f59478c949983df1,e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe,,True,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/a28fc80a9d07b9eeb2eae944f59478c949983df1_e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/a28fc80a9d07b9eeb2eae944f59478c949983df1_e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/a28fc80a9d07b9eeb2eae944f59478c949983df1_e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe_left_right.log'}",True,True,132,482,True,a92a1512f34dbf008ec12ced0cb44d2023b17e44fff1157adecc8c16e92ad0e2,Tests_passed,b36afc048802b58eb2bdafc8d28d8dee3ed0541678481f3a55a08d2573c14462,Tests_passed,True,True
27,refs/heads/master,e39e7ff7e6e62409ea54d2e9b6f5b05c209d3ebe,b018a26638857190f6d70c23a9e798ffd1156b65,11b01b33d04bbc8c01567189eaadf9c6ea3421b7,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/b018a26638857190f6d70c23a9e798ffd1156b65_11b01b33d04bbc8c01567189eaadf9c6ea3421b7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/b018a26638857190f6d70c23a9e798ffd1156b65_11b01b33d04bbc8c01567189eaadf9c6ea3421b7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/b018a26638857190f6d70c23a9e798ffd1156b65_11b01b33d04bbc8c01567189eaadf9c6ea3421b7_left_right.log'}",False,True,3,4,False,,,,,,False
29,refs/heads/master,765736c695524f84a11754496a18909651528cfe,935c0d1892a782b7f20cc2484e14307e1fead1e3,58c2f152941c80ef8d502ff778a0ca2fbd0af812,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/935c0d1892a782b7f20cc2484e14307e1fead1e3_58c2f152941c80ef8d502ff778a0ca2fbd0af812_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/935c0d1892a782b7f20cc2484e14307e1fead1e3_58c2f152941c80ef8d502ff778a0ca2fbd0af812_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/935c0d1892a782b7f20cc2484e14307e1fead1e3_58c2f152941c80ef8d502ff778a0ca2fbd0af812_left_right.log'}",True,True,11,21,False,,,,,,False
30,refs/heads/master,58c2f152941c80ef8d502ff778a0ca2fbd0af812,035565362f80c816552b19dfb361d21475273362,f7d75d360b3e9a4cb364ecf6d61394f03be308a0,,False,"{'base_left': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/035565362f80c816552b19dfb361d21475273362_f7d75d360b3e9a4cb364ecf6d61394f03be308a0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/035565362f80c816552b19dfb361d21475273362_f7d75d360b3e9a4cb364ecf6d61394f03be308a0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/ArcBees/Arcbees-Archetypes/035565362f80c816552b19dfb361d21475273362_f7d75d360b3e9a4cb364ecf6d61394f03be308a0_left_right.log'}",True,True,24,59,False,,,,,,False
