idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time
163,refs/heads/develop,a2fba8caa2684e3b2915c8c73577f5db2f9b7c01,4a4b57046bbeca4208fa487d208ae04422cfcd3f,fb693a4ac41667ba70f2d7c11c73b364fa569e67,,True,True,Tests_passed,883a19f4764d32063f3515ec097c60bb3313da52d6bb36d49c0a925034b8d92e,True,69,89,2060,44,True,Tests_passed,836e7dde384ff636bce4d694d302586a609a2fa32acbf534980d029856f16204,True,96,True,Merge_failed,c82f3aeada39e090074ca398518db5b0404e8fc9c3d93ea3e5fffc65cc5b243a,Merge_failed,707852e70d37eb084f0421aa5df3bbcd2f40d1b241afc0758393c73ebb377b1a,Merge_failed,c82f3aeada39e090074ca398518db5b0404e8fc9c3d93ea3e5fffc65cc5b243a,Merge_failed,f04ad4ff876107933a349cdf71b2c27719d0ee2aeae72208c80af515d931fadc,Merge_failed,c82f3aeada39e090074ca398518db5b0404e8fc9c3d93ea3e5fffc65cc5b243a,Merge_failed,c82f3aeada39e090074ca398518db5b0404e8fc9c3d93ea3e5fffc65cc5b243a,Merge_failed,c82f3aeada39e090074ca398518db5b0404e8fc9c3d93ea3e5fffc65cc5b243a,Merge_failed,11631b5943c563260b712705fa030a630299ce39595b160dcfa9e747f02b2f75,Merge_failed,1e906ac44e844517b3ea7b12018e6854ede4c98d9340f3147e1f3b7ba3d2a46b,Merge_failed,0348cb732c924878ff56d79480b7cb5ed80ccc03aee780844487ab6fc80bab42,Merge_failed,b2fb358e486f4f805b800cd232bb0ad0587c5c116bd57ad280e1baf5962ffb93,Merge_failed,4b49b92ff87b75a2603e42ccd546771ed4d0ed60053914c54ead08418b3bb777,Merge_failed,de2b95006378fcdc5e6473fd59b0df902ea7744db64673776e5e2e1e9b85df7b,Merge_failed,c82f3aeada39e090074ca398518db5b0404e8fc9c3d93ea3e5fffc65cc5b243a,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,a3a1865000b75ad444c6682ccaf6703d0e57f591319fd11a49f6ac6f0ca5a0e6,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,a3a1865000b75ad444c6682ccaf6703d0e57f591319fd11a49f6ac6f0ca5a0e6,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,0b4b3b330b1ef9e8f28c7de8b60be1e32cf3f275cab9f9533d3331fc664ba130,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,656a5c08a73a9f9087259213c332052984963c560b49f43d5d1eda9fc6e65357,Merge_failed,dc61dcc94a6c8e6308836836151d81eb2226af70b58d68a045c1913ba267750b,Merge_failed,06a53d89d1abecdd97aa3eed8dd1dbd3676e45a41e0014c8333e52cf8b6a7814,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,fd61d06d0e06c073c505ffc5fd26dd1ce408a5a15589ee86995f632a2c28fed0,Merge_failed,a3a1865000b75ad444c6682ccaf6703d0e57f591319fd11a49f6ac6f0ca5a0e6,0.06307768821716309,0.07529497146606445,0.08739137649536133,0.05736041069030762,0.07785582542419434,0.08044767379760742,0.07998180389404297,0.9370880126953125,0.7516984939575195,4.715071201324463,1.5783095359802246,0.2258150577545166,0.3066110610961914,0.22974061965942383,0.32364559173583984,0.31694889068603516
