idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
9,refs/heads/master,ec51e0acffab1312c515439aa206a3250e97146d,2bfca718c570ad73fd5e501cb15c67635c94806b,d606b0de52a608d56a458115ab9d4ee2e4402a16,,2,0,4,2,False,False,True,2,False,,,,,,False
13,refs/heads/master,7ad0688bf500e8cdde6d3059a2c4b9c7e58087ef,df3db223e803d3dc71b515dd1eed3ae4122c9c0a,c2084467af8818bf5dc56c4dffb73bee83f6f736,,26,1,628,104,False,True,True,26,False,,,,,,False
14,refs/heads/master,c2084467af8818bf5dc56c4dffb73bee83f6f736,5421fd448a26e259eb2fe6178b4328575daf6721,c428ccf8a3b78c8d22315cb75d0843f09bf29154,,6,2,223,8,False,False,True,6,False,,,,,,False
16,refs/heads/master,058f96495ca10d542c653b6a7a1c6d7f09a8f6cf,15378dfb938178af9f4cd2d3ae18beaafb40ccc3,c02381ef3b3b90092a6ea411ce5c5dbce8a15191,,6,2,223,8,False,False,True,6,False,,,,,,False
21,refs/heads/master,5fdd0dde1ec2f633fe456aa3f6916bcc4835cd78,0ccfd16462cf501d339f251bbbe3165ac5547408,beca51b36700f5df78fd1fe38d814fb325889b69,,6,2,367,29,False,True,True,6,False,,,,,,False
23,refs/heads/master,bb91d34f11adb289e1dffe9e94716e1f9115cf48,45fec3da83cb820246a9bab6c8e997808654df5d,40651da7455320a9da470ec28f30db3c186eb1f9,,18,1,919,81,False,True,True,18,False,,,,,,False
25,refs/heads/master,996335e414a21cf5d7ced51f1fbcf0022ec02da9,efdfd68ce1215e911eb66af84beb3cc768c03f2c,bbfa2aa06521d3cd67195806e201c391ca458c4e,,3,0,10,5,False,False,True,3,False,,,,,,False
26,refs/heads/master,efdfd68ce1215e911eb66af84beb3cc768c03f2c,176827d80dea4cb3669c20fcd7d4afbd2ba1fd05,e979e0fcfbd5922aaefbd9a6efc46397d3fda2c5,,2,0,3,2,False,False,True,2,False,,,,,,False
37,refs/heads/master,0f9edfb36ea5d109c77a14036d58c21a16809956,443b41825e872da1fc7dfe8e69cae977db396d4e,31f6f39cc064a4b7089a40080d229a18f296dec3,,4,2,111,6,False,False,True,4,False,,,,,,False
38,refs/heads/master,443b41825e872da1fc7dfe8e69cae977db396d4e,e2a6dd62a923d154faa5e3a83ff26f873a59ad08,0052c35140786d63bbb173eb892c75739a738c48,,3,1,43,4,False,False,True,3,False,,,,,,False
