idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
15,refs/heads/develop,542e67fc9917084b86f2e353df291a20317c302d,c6c2ad409c0f7ff02ffd88b5424cc1ad585e7185,8dbfb95e2e3279b0c0ac62a3bc0f46125b89811a,,True,True,6ee7847e1f74a003ef8beb449d5b7bd75feaee5f45caf18a327bf1e120fa314d,Tests_passed,0.4385351770247683,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,0.4380027318257702,True,True,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Tests_passed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348,Merge_failed,d73a4c248467d7a851817f9222ea514984297a346762b30c08b0d2c25e7fb348
18,refs/heads/develop,262d8fd759d5edbc22394384290ff09d0121d6c9,00bc067ecb7d4e09acb8a8406bb61e87e2296be7,b82e5738fa44ef069627f26ed6dd617306d30e8a,,True,True,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,0.4706171222786053,e9a4a69efeec3beaa3c7e173ee45565fc49d48bee45d7385d2c88c0ad84b8091,Tests_passed,0.4857142857142857,True,True,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Tests_passed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e,Merge_failed,b44d6ac843a20d83e67db7f50b5219521e3185af82476e2492fb9cb10124b18e
19,refs/heads/develop,00bc067ecb7d4e09acb8a8406bb61e87e2296be7,70b4fb20014260a16c0dc91cbfa464e89110f8df,14cf0fed1d35bc4febd11a88b41223503ffd34a8,,True,True,882c13d952da6bef9b827993cf42a2f12d799b320c56e1a3d03de637a1a847e6,Tests_passed,0.4904982023626091,3d483def5644c851b524310b44ee7d167f9adf7bac332da52f2f34029f5ac0c7,Tests_passed,0.4709254709254709,True,True,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Merge_failed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3
21,refs/heads/develop,1cefe76a739e5e0f3a8f4f9d404a528377e92f49,14cf0fed1d35bc4febd11a88b41223503ffd34a8,6f9a103abee2be2f43a5a2d6d50df20d6be181f1,,True,True,3d483def5644c851b524310b44ee7d167f9adf7bac332da52f2f34029f5ac0c7,Tests_passed,0.4709254709254709,882c13d952da6bef9b827993cf42a2f12d799b320c56e1a3d03de637a1a847e6,Tests_passed,0.4904982023626091,True,True,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Tests_passed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3,Merge_failed,66f34257cf6fcb395fa1b128d4d98f7be6d44f2103861f1b2bdf71f63ccfb9f3
22,refs/heads/develop,b874032d46d18887d45f4f112646a95afe9bd580,4a1d326e45bc1ee3cbe9317682a91fb4863bc31e,2cb6ec85ef032ce1f781a30cdd4c76d996ca4e93,,True,True,de0bc0009cc8294cc6a10023e57316f21db2d3c12709b0c203f1fe0e5876b4d7,Tests_passed,0.4906598114824336,b8125a5593a0d65e33da527b7d7a80c8f4b0326c5c82999bb543a78d6ab35ba1,Tests_passed,0.4908343327051567,True,True,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Tests_passed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be,Merge_failed,254803cf303c1798adec6e467930f1b57a27070df141f65fcf8f9d81816c13be
26,refs/heads/develop,7b84e3f6c41bc1462218382a19dce3d16998ae0f,b011fa5ab620b41169f920f15846391246a7af8d,397c5231f13ea67291a0c99311d0100a5cdfb43b,,True,True,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Tests_passed,0.494520786223691,f1fdd324a30c3ecc547cd8652423fdd7ae54fc9437955dd78f08653d4248b1d5,Tests_passed,0.5118613138686131,True,True,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Tests_passed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Tests_passed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Tests_passed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,93fe2ddfe60da6186f502a854630b3a1659b0c1118b57897394a02d8ba21b03b,Merge_failed,bcecf37060d8fa2f8dd743faf2e73b0915c19d5a1d5c13a0505b92cede94f615,Merge_failed,bcecf37060d8fa2f8dd743faf2e73b0915c19d5a1d5c13a0505b92cede94f615
29,refs/remotes/origin/master,f8357d03dcbe9ea0ce10c959c6ef8b9621f70975,2425a0b459269836784c9be2dd84c7df3bfae156,bd589f284270c6ac41d9d70e17bb3c07b9fa7d02,,True,True,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,0.4339181286549707,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,0.4529411764705882,True,True,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Tests_passed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b,Merge_failed,65ab71e854625cff768672f2fd4ad82cbb8014e2d58b9562f3491621d6ef0e5b
30,refs/remotes/origin/master,2425a0b459269836784c9be2dd84c7df3bfae156,52e72d319b9768e2eae8767e25e1002cb2cda042,4db23a6a12d323c0319ecc122693365752c9e246,,True,True,86f20662300e961322852e98152031d480a94ffda698a6a7562c3defea24678a,Tests_passed,0.4380027318257702,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,0.4339181286549707,True,True,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Merge_failed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b
36,refs/remotes/origin/pull/32,041e8669f6caca92f0fcd65beee53ae81fb58c7b,53496a8758d8188fddfd581fce7a2246821b63da,2425a0b459269836784c9be2dd84c7df3bfae156,,True,True,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,0.4606116774791474,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,0.4339181286549707,True,True,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Tests_passed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b,Merge_failed,d1a5d6d0da9a74cc62e1512bf462454f69fc16c006c35309daa32554087a752b
37,refs/remotes/origin/pull/32,53496a8758d8188fddfd581fce7a2246821b63da,a93427eae3ad1678a69e18d2b6deb352b156e3a3,b82e5738fa44ef069627f26ed6dd617306d30e8a,,True,True,66dc02a7dcaafacd14ebfaf158d21ad0a82fad166ac841d79c5caa1195573f21,Tests_passed,0.4648640150919667,e9a4a69efeec3beaa3c7e173ee45565fc49d48bee45d7385d2c88c0ad84b8091,Tests_passed,0.4857142857142857,True,True,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Tests_passed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b,Merge_failed,bb4455b807f931fddbb7ea54ee403386873e862fe279bd98bc228cfa717ea59b
