idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
9,refs/heads/master,462ce0f7d11086780e88cc430b0ac2cea8dccbcd,b578271c796a649179733a12ed755592f13e8c11,bd53a6c02830f6858110f47bc57b2a59997bca40,,False,False,False
58,refs/heads/master,6933889d41ab9ee7d3ed0eba72ea070fbfc40c02,571025345f16b32957f05b471a99fe0ff641fcc0,ee158815ded1e5ac917839f38d1ca3b8249927f3,,False,False,False
59,refs/heads/master,571025345f16b32957f05b471a99fe0ff641fcc0,99651bdaeb7ea89185688f694c555c7a81823e6a,d1d46f5b8c14b767990a151f73e9ca8b6b96b95d,,False,False,False
60,refs/heads/master,99651bdaeb7ea89185688f694c555c7a81823e6a,f5fbbb6084ed98547b56e71a429c2c8730392f68,aff97e0c218a5c1d48d5db25b76b25fc89febb64,,False,False,False
