idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,90cb13c822d5ecf6bcd3194c1bc2a11cec827626,c357cc1b70523f7f14fceed93bd5a57911d5d3fd,3fcc2eb63b04d5ac3fdf074b9d06113cece6cbda,,False,153,0.7997700708948074,Tests_passed,76d8bde2381717d8f7c4266ced43655777833161c8a2ed9650461c3a7beb249f,False,0.0,Tests_timedout,5edc3646a8ea4a83e3b79ea68de24bf1f4460a6601577083e140c956989715aa,False,False
2,refs/heads/master,245ce384faeb6561ebabe3df121b8cd01138d3b8,991c1dd9d9841fae567941eead463d803f80095c,3f11cc23173771a2d73de133e2810662cd583754,,False,51,0.7918733307897748,Tests_passed,cb87e96a78bbbd2d54f319159a2b906a0a0e220a856ea48ebf5f443114587765,True,0.7991952481318261,Tests_passed,a69bb248b812457e3e585a779dfb6d394b6781f7b0064ac0877142e04666cd42,False,False
3,refs/heads/master,8bac7e41e6145a0dc0b5e315a5d683f54bb67172,a3ec3110f06cca7c0222f5d29d2d5621ae14baec,8e420a131d6b726abafd703d4fcaf060783f828d,,True,27,0.7919861963190185,Tests_passed,f676f5ed2fd008313ad02325bbb63fd2f6fd868d69981e2cc6bedf98036c87a0,True,0.798896499238965,Tests_passed,715e2a1c763822ff0a9b88bcac1e5c96208d03328a6d5011538751fce365aa70,True,True
5,refs/heads/master,95ee7c94c9283d1b689cb644a0f21255bd235e5b,b0240a661917adedc2aba69e0043456bdb8d211f,af969abb017fb81c361baaf9da564ad3c0fa36d9,,False,56,0.7842822774659182,Tests_passed,1d3eb73c5fcac6e74aba398c6b8838f8b9499296c6846a4bf64ec24f4ccbd566,True,0.7815768302493966,Tests_passed,2eb0d9ad9e3920adc70aa2f5fa47bd592594fc4ac2a06b05ad1152627828f2ad,False,False
11,refs/heads/master,ad6f7166438112a734be0de2df5703632b523e97,3e77f6070c2748121e62acf1a6b4d949e3527cf9,a0f5862c447c09031656f36d540c89fae7b5f645,,True,214,0.0,Tests_timedout,e4ca82b22fe5c35a8941d9b8b816361fe56348151db9b63a40978db736c3a381,False,0.0,Tests_timedout,a1c69c0e003b42ce23882401e784dbf05aa476466e00a0004a33387e66efdc75,False,False
12,refs/heads/master,3d5279963549da0225a9b574961d145d6f6dcd33,99d7e8fb8cf93cf1d0d4537e9feb100112324778,f69d27b74506b35852dd8ba351a5c115d3edcee2,,True,27,0.0,Tests_timedout,e758b05935d0df58d94fd2ea4e5750399b28ed2ad0267f62af2a9db62e366f38,False,0.0,Tests_timedout,e39965ea752fceda07713285ee59db33cd24d68af8ce4b38620f3e5a73a91eaa,False,False
14,refs/heads/master,99d7e8fb8cf93cf1d0d4537e9feb100112324778,d8e125b07439b8f4c916263b9ad0484dda2adc0d,6ca221a4fde87aa6acc1343e3f3271af77535b1b,,True,155,0.0,Tests_timedout,8f58993fa425e8651767f813e0faa8472f328af685c4419f8d873b9d5cee74b0,False,0.0,Tests_timedout,9f31a0bfe0ba5ee4855adfbc10d01f513230e3619c9debb80324fcaa89306b13,False,False
15,refs/heads/master,d8e125b07439b8f4c916263b9ad0484dda2adc0d,8abafa4906f96914c3eb05b6cf20338214a791aa,6628c4fa100804bc66fed2c603432dccd24205f3,,False,225,0.0,Tests_timedout,398fc826891cf2c6674257e92f1bec3f8af64c8a60e1cf4e3a536d55294441f3,False,0.0,Tests_timedout,8f58993fa425e8651767f813e0faa8472f328af685c4419f8d873b9d5cee74b0,False,False
17,refs/heads/master,f13d15914f40f49d860acbb2501e31185ed70a41,df94e059ee5d0e67b3353725825e9dfd6cefbebc,50c56a171411cfb9d610e531df5b5abd113785ee,,True,311,0.0,Tests_timedout,1a236522227e9049e9d88db90781b5b846737b6ca6b0eecacc74989ca7bc7eee,False,0.0,Tests_timedout,99b03de96949c677a5a1ad6b7dc2758e33dce92269af29fecd3d86801972b000,False,False
19,refs/heads/master,ae3badae908aeb4adfb8b78e35efe20246148b4e,4025c94e6bdc2a7f9458e9b61242f0823d941e58,4ed9b9723fd5451f63647c0a09a71d1b56c06160,,False,21,0.0,Tests_timedout,c7d927acfec3c37ae5197392498d01ad292426c9ce996789c493ecae54cb9519,False,0.0,Tests_timedout,8218096fb635e992730d25f4046467ce4d061559cbbc9ce0d9fff87b30d98440,False,False
