idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,mergiraf_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,mergiraf_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
146,refs/remotes/origin/pull/352,7258b0fbb99566d83323598cf9d967be3ad802a1,3491940f2e3c15c32238222acd0c3c13516bb7f8,281ffc55602672c845b42556686edeb1e5fb3cf8,,True,False,True,2,2,8.0,2,True,2,Tests_passed,1f04754b935d00526aa08c2768a8be2fc319e87f832cbf44dfddbfd6c699125f,True,Tests_passed,69e2ce682257a43805c94cb3be34686992bf761e616c5e9670a05417d0aeeb8d,True,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,e7d15ed2aecf895d8a11ea4f6b107adc9077a1c3f89b4d1ea3d11e3eeabed6ad,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_passed,2c1260b13ea6e7fec324f8644ea6327bbe53730cdb2430c37dbfca49eaaa56cc,Tests_timedout,193ce087088d6884fb085f8a57e282854be2086b10d011123c353eeb85fbf48a,0.058582305908203125,0.050942182540893555,0.05884504318237305,0.021025896072387695,0.04906654357910156,0.06416487693786621,0.0633401870727539,0.18934416770935059,0.13115763664245605,0.6045498847961426,0.023782730102539062,0.2942514419555664,0.04272031784057617,0.06760168075561523,0.04116654396057129,0.06708478927612305,0.06641602516174316,0.06200528144836426,0.06446003913879395,0.06496500968933105,0.06476974487304688,0.06493806838989258,0.06462836265563965,0.06536698341369629,0.10203814506530762,0.09626460075378418,0.6139657497406006,0.07527518272399902,0.3301825523376465,0.06308269500732422,0.0633399486541748,0.06427383422851562,0.06421256065368652,0.0626223087310791
