idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,702b92ba1d5c46a78ee266ddffd12103fd38de48,b7cca5ca9f9fe7966c69f2eda68cf7c3ff3b2ba2,b6cd35acf200521e5e29750746f5416c550d7264,,False,False,True,2,12,155,0,False,2,,,,,,False
5,refs/heads/master,91adecbf2a436f60b826d3b4dd02d268c4d16257,bfe1c61772c38b3a7a2c5edf4d7cb66b01705312,e545393f7b100aa895bf8a9d04214afecd4adb22,,False,False,True,10,5,586,1,False,10,,,,,,False
8,refs/heads/master,2c9f4cd9eb430890a53c3e7a1d05ebf8721bfbbe,35cf499883838f4c630ca421ad725bc703e9dc3e,116001eb298dee3d0e7a2521567dd75c3134fe27,,False,True,True,30,364,1266,2,False,31,,,,,,False
10,refs/heads/master,b10df871a471d4c7ba0b8efc12b2f158be562dc1,9e10111614a6f64d999c2c584d485609a5055b41,f2bbfe95cfd0df3f5d288800f832aafd58b3925d,,False,False,True,8,14,25,1,False,8,,,,,,False
11,refs/remotes/origin/pull/10,37d72ddc7cc2624a2b6aa62c317f11ff68413e4f,c78ac6f48525926646e3a2f58b56326bf82ffdd8,116001eb298dee3d0e7a2521567dd75c3134fe27,,False,True,True,43,474,2571,2,False,43,,,,,,False
12,refs/remotes/origin/pull/10,c78ac6f48525926646e3a2f58b56326bf82ffdd8,617950b6f1f16a2207e3ecbfd8935f79ea930ed3,5c0ff2f62a4f2dc216a3434d3961ea90d94e6c8e,,False,False,True,4,17,22,1,False,4,,,,,,False
13,refs/remotes/origin/pull/12,31d2c7d50fe3034b41847a8081070c924810a733,84ddebbc5651e4646ffea38a4dc1cf61adc33e26,3f22f1dce54216158eae0a45a7755122c16aee7b,,False,True,True,10,13,567,1,False,10,,,,,,False
14,refs/remotes/origin/pull/15,35f56250677614f525c62aed43c386e9bce16384,762dfeeab5f471e8cfb38faec23e60bab63e478f,4246e102c544b2cbdf4f505f9b6062d47f14cc09,,True,True,True,4,8,39,2,True,4,Tests_passed,bf475db3f470c6bed4ac85e38fa5a84dee08dcad82339d915bf3dd6d42973685,True,Tests_passed,e534be948a8101823c23621fc41ccd41522e2f1e32793366c9a9409f2a5403e4,True
15,refs/remotes/origin/pull/16,fed14c0074c778058c5c6407c0d3851a48745643,3d42bdb33d25151c7eb51be29b54cd79f18cbea6,76f96715817507d662dba476143d4a55649d8eae,,True,True,True,66,512,1962,20,True,66,Tests_passed,f8e6b84c9aaa9bc92ea713cbb039114bff61a8586664a092462e9fd04cbd63b5,True,Tests_passed,278b9ba2cf765408c336b00d7fd29b42564ebfc9a2d2fb55023a0122cebb3bd3,True
16,refs/remotes/origin/pull/16,3d42bdb33d25151c7eb51be29b54cd79f18cbea6,d949ed7ec839f4b86765c33f70d7e10f4352b9f6,071d53741d0e6352ad2592552c9f038ee14fe488,,False,True,True,7,26,177,0,False,7,,,,,,False
17,refs/remotes/origin/pull/16,d949ed7ec839f4b86765c33f70d7e10f4352b9f6,24bb01be64292c55d01621c24f909b4a201a94aa,352725327f1072cb1378c1ff2330741a207ea245,,False,True,True,2,1,160,0,False,2,,,,,,False
