idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
6,refs/heads/master,cd7e25b33109be5019be4c5bd155a4363a699aea,1e248bbdb7aa47033d9fcea34673c2492b293f25,da619ebfd8d34cbc272b1296bd79ab0e577d8176,,True,True,78b248e96b4a88fa2f43128c895feec9d264652f84312319c75131a87ae60a95,Tests_passed,f03afdeef57eca78a921a636cb411a3848ef21053c7d70a2fa1d0c3ed28acbb0,Tests_passed,True,True,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Merge_failed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3,Tests_passed,31a19882ccd9b02e3ff5027ec8fc81f77ea28c7e09e60f324d6ac3d17daba075,Tests_passed,eb17bcc0989520a6f4b3ca6831247dc3ab561daa94c3c69923818ecd030c13e3
