idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/3.1.x,ee5257e2260b02608055f16601217be5ab1d5626,2ecc42739e94d10843d9b1797e90c5bbe78eb1f8,5439d13de02bc4e2220bbd8e8e82c8ec19555660,,False,False,True,2,2,6,2,False,2,,,,,,False
2,refs/heads/3.1.x,5439d13de02bc4e2220bbd8e8e82c8ec19555660,b9ca42ed29dac295c11413a095c7f20a4c818ac4,543b399bab87f8d851e603b485d01b5609451f28,,False,True,True,71,306,2993,2,False,71,,,,,,False
3,refs/heads/3.1.x,b9ca42ed29dac295c11413a095c7f20a4c818ac4,da141df9a273d361c2317364add9302e66b6ceb0,9dc2bb688ee3b5be65dac1bec419c816d734ead8,,True,True,True,72,314,3039,3,True,72,Tests_passed,fd315bafa64a993c9ce029667b7cc6f59f162d60ac2b6e8c4f2ff640348a9c1f,True,Tests_passed,091b3f0829802b885280dfd2f870688e02132fbdfed6a90f0d5bda35d162492a,True
4,refs/heads/3.1.x,9dc2bb688ee3b5be65dac1bec419c816d734ead8,ef060d7f0d839495c66da04bb28e3da2e586dc74,7e86e3332def0e8730bc80c1c6a457c71f1b0e95,,False,True,True,71,306,2991,2,False,71,,,,,,False
5,refs/heads/3.1.x,da141df9a273d361c2317364add9302e66b6ceb0,a9ae0d2bb885932b3dc3ff105e6b1026acf35c91,0ace92ef8d8c74af3c367c65976b11725a798f54,,False,True,True,4,9,50,1,False,4,,,,,,False
6,refs/heads/3.1.x,a9ae0d2bb885932b3dc3ff105e6b1026acf35c91,11ab9bf8002e875c66c39db5447bb68d5a0ba0bd,3731c696b170372c04a479071faf01312b7dd83e,,False,True,True,3,4,32,1,False,3,,,,,,False
8,refs/heads/3.1.x,ef060d7f0d839495c66da04bb28e3da2e586dc74,e2f2ad50526b16b5b5c7b8717a67e8b44b2e5af0,d0aa9a8f7dead492e57ace2d52bf83fc086f8535,,False,False,True,2,4,26,2,False,2,,,,,,False
9,refs/heads/3.1.x,e2f2ad50526b16b5b5c7b8717a67e8b44b2e5af0,afdfcc29afc6bf16a8935c964dea00e5491b33b8,de3218ef58ebd3293e2afbe472f5a90f5c33e0e0,,False,False,True,2,1,2,0,False,2,,,,,,False
10,refs/heads/3.1.x,de3218ef58ebd3293e2afbe472f5a90f5c33e0e0,849c1ba2e793648fbcc7db096c779a4cdfeefd68,a4117d9bf5588ef4a21fa3a349e3ffc7b29bdccc,,True,True,True,24,164,1485,28,False,39,Tests_timedout,4df238cd83f07f057949a8ffa998d0c9e182a30a6236dd946b8d51530c57c9b7,False,Tests_passed,e8f331a3e4d076da1ef2b0cb68fe365fa0986b0389d0f89e2367d890e4f8447f,False
11,refs/heads/3.1.x,afdfcc29afc6bf16a8935c964dea00e5491b33b8,3453d16cb97746a496249a62a5f16317b6e9ed13,849c1ba2e793648fbcc7db096c779a4cdfeefd68,,False,False,True,2,1,2,2,False,2,,,,,,False
12,refs/heads/3.1.x,3453d16cb97746a496249a62a5f16317b6e9ed13,216f21055db7740ec4a48b1d7c817f03386a276e,df87f58d9dcad1c360b6243234ff1fe016fa69ae,,False,True,True,4,9,39,1,False,4,,,,,,False
13,refs/heads/3.1.x,df87f58d9dcad1c360b6243234ff1fe016fa69ae,08d2672d693688c0a51735e5eee7f97ea2ad5008,56d5b24a9fbe038532876cfe595caf921b1626b4,,False,True,True,4,9,39,1,False,4,,,,,,False
14,refs/heads/3.1.x,216f21055db7740ec4a48b1d7c817f03386a276e,16a2a7dd88607ce0dbc2abcd1674c1abbbaa4638,08d2672d693688c0a51735e5eee7f97ea2ad5008,,False,False,True,2,1,2,6,False,6,,,,,,False
15,refs/heads/3.1.x,d2d8f23d15f0e7d6b36cf9441024d75acdaf028e,76d327a015ddf2e25726b39ea9d79ef1d55ff876,0631c392202d6ed82fc3fe21f10a28168fd5f9f2,,False,True,True,4,10,50,1,False,4,,,,,,False
16,refs/heads/3.1.x,f0534fadbaedf154dcf12c0a2e73c2bc20d4ecd3,5fe7ce589ef97dce984f68412b99ecea302ddfff,aba198951388ea66d8dc2127b0a0f7c8046a2595,,False,False,True,4,7,29,2,False,4,,,,,,False
17,refs/heads/3.1.x,f04be873c68013ce707e736abe07e240ce030fc0,db2fbacb07c5e8a77bd4225247e60d291a40a0ad,f76315a664332f604327b86a4f82d2324b1f17e8,,False,True,True,4,4,51,1,False,4,,,,,,False
18,refs/heads/3.1.x,5b8a0228a2662c1266cd936fafb1928433ae6fb5,ff76a9a6c10544af064a9e5a673bbd9cae716b5e,58c0022f81022350f5a0eaffc6ac87de95709f47,,False,True,True,4,17,50,1,False,4,,,,,,False
