idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,73bd69ad440f4a21085221778e47615a090434ec,576dec9acefcf1681ea4e2a87627a2d7632953f2,909a0d6608dcd533a8fd588bb9d94017aa06a38f,,3,10,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/576dec9acefcf1681ea4e2a87627a2d7632953f2_909a0d6608dcd533a8fd588bb9d94017aa06a38f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/576dec9acefcf1681ea4e2a87627a2d7632953f2_909a0d6608dcd533a8fd588bb9d94017aa06a38f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/576dec9acefcf1681ea4e2a87627a2d7632953f2_909a0d6608dcd533a8fd588bb9d94017aa06a38f_left_right.log'}",False,,,,,,False
2,refs/heads/master,576dec9acefcf1681ea4e2a87627a2d7632953f2,87cd89b36cbe8f682126f8d30bda3963d37186b8,e719c9ff2903023f50990d78554eba542a609e1d,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/87cd89b36cbe8f682126f8d30bda3963d37186b8_e719c9ff2903023f50990d78554eba542a609e1d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/87cd89b36cbe8f682126f8d30bda3963d37186b8_e719c9ff2903023f50990d78554eba542a609e1d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/87cd89b36cbe8f682126f8d30bda3963d37186b8_e719c9ff2903023f50990d78554eba542a609e1d_left_right.log'}",False,,,,,,False
4,refs/heads/master,d9ce923302fe0f448fabb352f6dd1a89e608a594,43b1ba120cf267ef8554bab8b8251666683e642a,862305d021400d64f89b09adb97c4e9436ddc09e,,4,41,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/43b1ba120cf267ef8554bab8b8251666683e642a_862305d021400d64f89b09adb97c4e9436ddc09e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/43b1ba120cf267ef8554bab8b8251666683e642a_862305d021400d64f89b09adb97c4e9436ddc09e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/43b1ba120cf267ef8554bab8b8251666683e642a_862305d021400d64f89b09adb97c4e9436ddc09e_left_right.log'}",False,,,,,,False
5,refs/heads/master,88ee93c63894abc4685fd9cc4df0f6c44be18b66,f8f9677b146692565e1834d9bfca712b93c21ff2,354de2cc74d231b6b4e889f0dd824f9ad883ce92,,4,19,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/f8f9677b146692565e1834d9bfca712b93c21ff2_354de2cc74d231b6b4e889f0dd824f9ad883ce92_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/f8f9677b146692565e1834d9bfca712b93c21ff2_354de2cc74d231b6b4e889f0dd824f9ad883ce92_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/f8f9677b146692565e1834d9bfca712b93c21ff2_354de2cc74d231b6b4e889f0dd824f9ad883ce92_left_right.log'}",False,,,,,,False
13,refs/heads/master,abc3eaf9177b86b72f334a482bd9e60767d1f907,20bb7dbf9c82cfa255388e48d77c189762baa1ad,87fc6aca61584d7da7b42da9de476e6de9f48552,,6,12,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/20bb7dbf9c82cfa255388e48d77c189762baa1ad_87fc6aca61584d7da7b42da9de476e6de9f48552_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/20bb7dbf9c82cfa255388e48d77c189762baa1ad_87fc6aca61584d7da7b42da9de476e6de9f48552_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/20bb7dbf9c82cfa255388e48d77c189762baa1ad_87fc6aca61584d7da7b42da9de476e6de9f48552_left_right.log'}",False,,,,,,False
14,refs/heads/master,20bb7dbf9c82cfa255388e48d77c189762baa1ad,feb1f3dcaca44b1a85350ed5e74a3458d3d2b63c,4188859577fed231572e0a2c2dad88579a3b59fa,,9,42,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/feb1f3dcaca44b1a85350ed5e74a3458d3d2b63c_4188859577fed231572e0a2c2dad88579a3b59fa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/feb1f3dcaca44b1a85350ed5e74a3458d3d2b63c_4188859577fed231572e0a2c2dad88579a3b59fa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/feb1f3dcaca44b1a85350ed5e74a3458d3d2b63c_4188859577fed231572e0a2c2dad88579a3b59fa_left_right.log'}",False,,,,,,False
16,refs/heads/master,d0106d3e3d6de8905633133a6686fe8b1a83f280,9b60a5b84f818554a6a8e6c776608b0c3ec3ae4a,03db4c92ba5a86578172ce2428e38553aa54f18a,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/9b60a5b84f818554a6a8e6c776608b0c3ec3ae4a_03db4c92ba5a86578172ce2428e38553aa54f18a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/9b60a5b84f818554a6a8e6c776608b0c3ec3ae4a_03db4c92ba5a86578172ce2428e38553aa54f18a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/9b60a5b84f818554a6a8e6c776608b0c3ec3ae4a_03db4c92ba5a86578172ce2428e38553aa54f18a_left_right.log'}",False,,,,,,False
19,refs/heads/master,89393dd7f2fe8110527df3f4a41f0ba7570f7345,a00a4f66f630f053c9bf8dc6719b411d24ab97e5,729191569a05dd5c65917070df84560e44a50ed5,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/a00a4f66f630f053c9bf8dc6719b411d24ab97e5_729191569a05dd5c65917070df84560e44a50ed5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/a00a4f66f630f053c9bf8dc6719b411d24ab97e5_729191569a05dd5c65917070df84560e44a50ed5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/a00a4f66f630f053c9bf8dc6719b411d24ab97e5_729191569a05dd5c65917070df84560e44a50ed5_left_right.log'}",False,,,,,,False
20,refs/heads/master,a00a4f66f630f053c9bf8dc6719b411d24ab97e5,7a1f95eb93f15b7f4052b2bc2ab2c63c42abe6d7,888c5178e0614993dca5e586ff9fbccb35ed4889,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/7a1f95eb93f15b7f4052b2bc2ab2c63c42abe6d7_888c5178e0614993dca5e586ff9fbccb35ed4889_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/7a1f95eb93f15b7f4052b2bc2ab2c63c42abe6d7_888c5178e0614993dca5e586ff9fbccb35ed4889_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/7a1f95eb93f15b7f4052b2bc2ab2c63c42abe6d7_888c5178e0614993dca5e586ff9fbccb35ed4889_left_right.log'}",False,,,,,,False
23,refs/heads/master,888c5178e0614993dca5e586ff9fbccb35ed4889,5159823fd13f53918b968b58ba20bccab3929141,e91ec1c83f731254906c44943acaf3cf5dfef6b7,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/5159823fd13f53918b968b58ba20bccab3929141_e91ec1c83f731254906c44943acaf3cf5dfef6b7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/5159823fd13f53918b968b58ba20bccab3929141_e91ec1c83f731254906c44943acaf3cf5dfef6b7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/5159823fd13f53918b968b58ba20bccab3929141_e91ec1c83f731254906c44943acaf3cf5dfef6b7_left_right.log'}",False,,,,,,False
25,refs/heads/master,e91ec1c83f731254906c44943acaf3cf5dfef6b7,3744d8f5ad3c4117aba4b40d6ad20bc90c0b9a10,3a449fb847db9adffb138004c2c89fbee4bbe85d,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/3744d8f5ad3c4117aba4b40d6ad20bc90c0b9a10_3a449fb847db9adffb138004c2c89fbee4bbe85d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/3744d8f5ad3c4117aba4b40d6ad20bc90c0b9a10_3a449fb847db9adffb138004c2c89fbee4bbe85d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/3744d8f5ad3c4117aba4b40d6ad20bc90c0b9a10_3a449fb847db9adffb138004c2c89fbee4bbe85d_left_right.log'}",False,,,,,,False
26,refs/heads/master,bced020d8ffe3c094310dc589123d9961c0025e3,58606fe62ec67b706eadffe99d778167ce073dd7,1509d89f1038a8abf9e01e34f0f02caa57d77ac8,,16,36,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/58606fe62ec67b706eadffe99d778167ce073dd7_1509d89f1038a8abf9e01e34f0f02caa57d77ac8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/58606fe62ec67b706eadffe99d778167ce073dd7_1509d89f1038a8abf9e01e34f0f02caa57d77ac8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/58606fe62ec67b706eadffe99d778167ce073dd7_1509d89f1038a8abf9e01e34f0f02caa57d77ac8_left_right.log'}",False,20e7763ec78e61fd7cd51c1855e8a12f4ad8ab338b87833dac48c0f42064d535,Tests_failed,71840da0a2dfc8a67415b042cfdbdd05dec153cdc607b7c4e0fbc466396b0d33,Tests_failed,False,False
28,refs/remotes/origin/pull/17,3c801161a8e5bd66b51e07f68a7353c4ac6d3549,0202524f2f829f7264ad1694539f619d8d162efa,cf1dd805458b787a61b8162f00ab8367dd2cc36b,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/jsampson/prevayler/0202524f2f829f7264ad1694539f619d8d162efa_cf1dd805458b787a61b8162f00ab8367dd2cc36b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jsampson/prevayler/0202524f2f829f7264ad1694539f619d8d162efa_cf1dd805458b787a61b8162f00ab8367dd2cc36b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jsampson/prevayler/0202524f2f829f7264ad1694539f619d8d162efa_cf1dd805458b787a61b8162f00ab8367dd2cc36b_left_right.log'}",False,,,,,,False
