idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/main,b3c09690eaf74c9ef354fe6f64c69fc778cc3809,b25e42c8090019fd6d939120c0396d507b50393b,6db3c8f6cf6084aa66f391f5fe5cc67bc42e3bc3,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/b25e42c8090019fd6d939120c0396d507b50393b_6db3c8f6cf6084aa66f391f5fe5cc67bc42e3bc3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/b25e42c8090019fd6d939120c0396d507b50393b_6db3c8f6cf6084aa66f391f5fe5cc67bc42e3bc3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/b25e42c8090019fd6d939120c0396d507b50393b_6db3c8f6cf6084aa66f391f5fe5cc67bc42e3bc3_left_right.log'}",True,True,6,84,False,,,,,,False
6,refs/heads/main,5adcabd2301e80ec45ba62cd31c68bbe453c3a84,391cb03f9a28ecd842603c2f04f49c0df38e290c,cecb4099bb90bcf80d5e1adb50492089e9155e89,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/391cb03f9a28ecd842603c2f04f49c0df38e290c_cecb4099bb90bcf80d5e1adb50492089e9155e89_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/391cb03f9a28ecd842603c2f04f49c0df38e290c_cecb4099bb90bcf80d5e1adb50492089e9155e89_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/391cb03f9a28ecd842603c2f04f49c0df38e290c_cecb4099bb90bcf80d5e1adb50492089e9155e89_left_right.log'}",True,True,6,50,False,,,,,,False
8,refs/heads/main,f7b11ed3977eb994bde262a07ab8c3ebd22dd1a8,8685cdcd64d1210e8728f4b15d6974704d112dd1,4031ffbcf8bf12f11d94b605b1c16316749da674,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/8685cdcd64d1210e8728f4b15d6974704d112dd1_4031ffbcf8bf12f11d94b605b1c16316749da674_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/8685cdcd64d1210e8728f4b15d6974704d112dd1_4031ffbcf8bf12f11d94b605b1c16316749da674_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/8685cdcd64d1210e8728f4b15d6974704d112dd1_4031ffbcf8bf12f11d94b605b1c16316749da674_left_right.log'}",True,True,3,20,False,,,,,,False
12,refs/heads/main,4eb3578a026837e2c84db52763ec52f84f0b5d6a,6d066b6b236b1e75f95900818f859f0dc4baa4aa,5e37375ac8e3e19d7a555580e6b4f8460b0b14ca,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/6d066b6b236b1e75f95900818f859f0dc4baa4aa_5e37375ac8e3e19d7a555580e6b4f8460b0b14ca_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/6d066b6b236b1e75f95900818f859f0dc4baa4aa_5e37375ac8e3e19d7a555580e6b4f8460b0b14ca_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/6d066b6b236b1e75f95900818f859f0dc4baa4aa_5e37375ac8e3e19d7a555580e6b4f8460b0b14ca_left_right.log'}",True,True,6,21,False,,,,,,False
20,refs/heads/main,acca24ce3cb47d965456caa3e966662b254b99a9,186001b3da05e8366a39e5a37e772e73c6cf9e1f,62d2b5d2e03f1d2ce5beb47699cd75ab5d43cff2,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/186001b3da05e8366a39e5a37e772e73c6cf9e1f_62d2b5d2e03f1d2ce5beb47699cd75ab5d43cff2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/186001b3da05e8366a39e5a37e772e73c6cf9e1f_62d2b5d2e03f1d2ce5beb47699cd75ab5d43cff2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/186001b3da05e8366a39e5a37e772e73c6cf9e1f_62d2b5d2e03f1d2ce5beb47699cd75ab5d43cff2_left_right.log'}",False,True,2,4,False,,,,,,False
29,refs/heads/main,f8b52d2e8813060098591f5c23a695d3d4ad3a03,0974aa4b9c86f8c37cdc738767e840ee7711bfd7,435df01b49623d82cfc99d193c3a30ee0ea050c2,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/0974aa4b9c86f8c37cdc738767e840ee7711bfd7_435df01b49623d82cfc99d193c3a30ee0ea050c2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/0974aa4b9c86f8c37cdc738767e840ee7711bfd7_435df01b49623d82cfc99d193c3a30ee0ea050c2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/0974aa4b9c86f8c37cdc738767e840ee7711bfd7_435df01b49623d82cfc99d193c3a30ee0ea050c2_left_right.log'}",False,True,3,8,False,,,,,,False
32,refs/heads/main,26e44eed2cf0f52bb6964af255c42f66e4faedd6,dea0754898d47d0db15860f600b1081ed6d581b5,b5adc4ff6223e87c28683b8b5071d7abb7ff69c5,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/dea0754898d47d0db15860f600b1081ed6d581b5_b5adc4ff6223e87c28683b8b5071d7abb7ff69c5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/dea0754898d47d0db15860f600b1081ed6d581b5_b5adc4ff6223e87c28683b8b5071d7abb7ff69c5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/dea0754898d47d0db15860f600b1081ed6d581b5_b5adc4ff6223e87c28683b8b5071d7abb7ff69c5_left_right.log'}",False,True,3,6,False,,,,,,False
33,refs/heads/main,dea0754898d47d0db15860f600b1081ed6d581b5,1a3574e0471a87be6ecdea61e669f5ca0403f08c,950db6bb85f875370e922df30dd4e1a0af21525d,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/1a3574e0471a87be6ecdea61e669f5ca0403f08c_950db6bb85f875370e922df30dd4e1a0af21525d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/1a3574e0471a87be6ecdea61e669f5ca0403f08c_950db6bb85f875370e922df30dd4e1a0af21525d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/1a3574e0471a87be6ecdea61e669f5ca0403f08c_950db6bb85f875370e922df30dd4e1a0af21525d_left_right.log'}",False,True,2,4,False,,,,,,False
35,refs/heads/main,2257a1e11c79ab784609ceafacf5de18eaa703c2,12820ab33225038cc30e6f8e0756d1599ee1a74f,cb23821127db9a3022c2fba6afa5f824704a43dd,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/12820ab33225038cc30e6f8e0756d1599ee1a74f_cb23821127db9a3022c2fba6afa5f824704a43dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/12820ab33225038cc30e6f8e0756d1599ee1a74f_cb23821127db9a3022c2fba6afa5f824704a43dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/12820ab33225038cc30e6f8e0756d1599ee1a74f_cb23821127db9a3022c2fba6afa5f824704a43dd_left_right.log'}",True,True,9,75,False,,,,,,False
36,refs/heads/main,12820ab33225038cc30e6f8e0756d1599ee1a74f,1d16de80edd612a22e722810a7feab62276b1c9f,003472df3b909b347c068c67013072fa158c75c7,,False,"{'base_left': 'cache/diff_analyzer/logs/jberet/jsr352/1d16de80edd612a22e722810a7feab62276b1c9f_003472df3b909b347c068c67013072fa158c75c7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jberet/jsr352/1d16de80edd612a22e722810a7feab62276b1c9f_003472df3b909b347c068c67013072fa158c75c7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jberet/jsr352/1d16de80edd612a22e722810a7feab62276b1c9f_003472df3b909b347c068c67013072fa158c75c7_left_right.log'}",True,True,9,73,False,,,,,,False
