idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
3,refs/heads/main,5d6435cf40b88430693319a4b30275a72b165484,7546a509da9e5888be33650e5f8f1a52cc6bd4be,ba8ad0228930d04479c714f5ab9b5c1ff10bdb92,,False,ef810a8f27f659e4af7b9ca72114c1f12cb372a57720b5df86c95ec783e895b3,4a36a252134f3f5e907710751d31a8a76e50bcb1fff2e214b241c401ffe4b222,172,True,Tests_failed,0.0,Tests_failed,0.0,False,False
4,refs/heads/main,baecbbcb31610913646d1c038d5a47b1983b74cc,6bba40ff1cdb96885bf6769197df3f7c2c08327f,5afc874eed2e6d9a05fdb0f152a65becc3ed7f3a,,False,,,164,False,,,,,,False
5,refs/heads/main,6bba40ff1cdb96885bf6769197df3f7c2c08327f,8a03dd813136aebfdc5a50fc05ee65048cd22b21,add5e8968e4ad935a501bc461458b118d2a22c66,,False,,,157,False,,,,,,False
16,refs/heads/main,ed87abaaaa793e36cb95c39dbb178f9f0cf59311,d6aca1d2a1a4927dc27e7667251a26f64e7b1df8,89174178c6225fc3b4d9b9d96a88edbbe862f1a1,,False,44dbab50e8087f95a0d2523d95ac30b079416e60ede0cf929250838d8538db58,91ccc2d2aae153c0f46c4280c53c14b9ac783bf5951be557737fc96986f9608e,166,True,Tests_failed,0.0,Tests_failed,0.0,False,False
17,refs/heads/main,d6aca1d2a1a4927dc27e7667251a26f64e7b1df8,898ebab6d82b22e445311913985f2d13c5494cd8,55168e24dbb774ddd8ea8a17fc0330acfe4c9b52,,False,,,18,False,,,,,,False
23,refs/heads/main,f4afd451ab3527fa33ec00cf7ce8932f8d3cdcfd,d5a8e3f7b406770933de29888ba863748b677393,76c2857d482dedfa60bcc90c05174283aec9ebc3,,False,2ea3ab34d62081be63e53bf0191514681b99e66de6dad1bcb7f88eb3718824a1,ac952b369b1a00aa9953dd151e2d2ed19b98dfd660ea196161525e55dfb28f9c,738,True,Tests_timedout,0.0,Tests_failed,0.0,False,False
31,refs/heads/main,6ca8108f1e74f1fea91be3bb82979e0bcf10d671,451b5db9419d28f3b5f2cc52cc41eea4392b2af0,76fb5cee72b9c6aaab8b97454067af991b79090d,,False,,,11,False,,,,,,False
32,refs/heads/main,451b5db9419d28f3b5f2cc52cc41eea4392b2af0,c659a5415891c13240d391a17e2720fea242e1e0,96fb6301a8682e262661c390983c3952c08cb5ca,,False,23aa0a9bb1ec2899eed66fe1f368848fe3dad329c97eef0144edac2e0f8a0793,4a28ff7fe730dec3b4521ad27192eb89320be7c18e4d4bdc20aac5a3e6f33d38,1796,True,Tests_failed,0.0,Tests_failed,0.0,False,False
34,refs/heads/main,b0095aa3fd4558625ba64cebfaf162b2eb96c5aa,44fecb3b5a774121b0018ad184cfa47330c1d13b,a2e51b2c31bf3096428cdbbfecfa0601fc5a43ff,,False,7f9e81da142d06e8da72b7024f603b0826805c63d125a9a94359a593a4f53e3b,b2c22c583213ae6a8c72c4dbb9eab3c820c84c2a6e40bbce0035d0386541cdfc,250,True,Tests_failed,0.0,Tests_failed,0.0,False,False
37,refs/heads/main,682e905c4964c1f3ffbb3a68603cb3aa10a8b442,ff4c5dff3b9a17d6f44d1a7640652d3e3f16ad7e,8bfe79ae8704f973c2daf7fcb83d4f0fcfc8d86b,,False,,,142,False,,,,,,False
38,refs/heads/main,ff4c5dff3b9a17d6f44d1a7640652d3e3f16ad7e,acc00863a41a2549d8d083680ea0cc289b857ab5,f25af642b0989ee9a5adf39be87602dd3b9c8b3e,,False,,,144,False,,,,,,False
39,refs/heads/main,acc00863a41a2549d8d083680ea0cc289b857ab5,94d5afbff76ca46ba9d50d2667e1d0c8483b4611,bdaac34a338b5b8516bc89cc15d247d6ab6a5896,,False,,,12,False,,,,,,False
44,refs/heads/main,97ddd1cd8b85813c0957f376e92c45f3f4d6a04b,a7b8c07d1aa683236ef827b0d3d4141ec96e33ec,ebdee0bb4483b9c3b2332e8be1fe9835e332bc50,,False,52a20579b109f21de872abddf936b081feb093532fa7de4bbfafa953ec8f1fbf,883efc6284726308dc14093e43358c74f0815b13e993b4ed977ac7dfe7ee5d43,1170,True,Tests_failed,0.0,Tests_failed,0.0,False,False
