idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,c5bad3c4f337ac6580023d705ccfdeef5fd7f149,8167461e3805684cc54cc687498759aeade11054,cb3d08ff9fbc0bccccba9f0d03413f8c11da3588,,False,False,True,4,16,False,,,,,,False
2,refs/heads/master,861e2de94b2b42e45884003fc7a33beecbe5aa06,b4f891a51a1d93df8d210a5ea665e4da64d8a136,65c5d160cef1cd5ae01144d6bb809033aba61078,,False,True,True,5,27,False,,,,,,False
3,refs/heads/master,6bb6ea6373e86583860e314ccf0c79b9fe3036ec,d2666ba16557f768df81907e703072076b165139,b3833f0ad9b3ae505912f3d06183bc5066226f95,,False,False,True,3,5,False,,,,,,False
4,refs/heads/master,957db5dcf726492626ec8299f04a09bcfcc0f442,4bbc5c57735e6956bb3c38a36e4ff474bab94208,0daa3fda7ccdab3652b6d302bc3ea56e96a82998,,False,True,True,4,65,False,,,,,,False
5,refs/heads/master,098f74da61b7ea29c9b74bb514fa55d1ed763904,fa7d4e0e8bb8fb274dcb29bb1d21297c6808ca4f,042b596306dc7ba053c333ffca9781c6aef0b803,,False,False,True,3,1,False,,,,,,False
6,refs/heads/master,b3d4e48bad0e86909988bc82d5728f3f33730101,6a863051b6c78a5645c88485b8360407d114355e,7b581075745dc82b6047523090f39d9c97cacde9,,False,True,True,8,101,False,,,,,,False
7,refs/heads/master,0b41aba132058eeed496e463413d90946e283154,5ce161315445cb6daa3c98e49772068f45ad23a3,09cdd03a5e35d3e6e4e7c7e728e124b62d0916ae,,False,True,True,27,700,False,,,,,,False
8,refs/heads/master,ffaca11c58dc2c4f28a818fe8e4b7df4c8046317,e4c505761ea56f34ce053b251361354587906ec5,3ffeabe33c9a70a5b5b105110ae6f62cfac299a5,,False,False,True,5,112,False,,,,,,False
9,refs/heads/master,8bcb808b12239ea633c8c52189fda96d963ea870,50967f454075343d332f5dffc82e2166291754e8,3631d498be4951d12035a9dd0ca1781172986c08,,False,True,True,21,3211,False,,,,,,False
10,refs/remotes/origin/pull/26,6c28ffc629752987623e939e30b2ae66e1952a2f,ff1a792c607c318590ec447591691a91cedf8875,65c5d160cef1cd5ae01144d6bb809033aba61078,,True,True,True,138,3803,True,Tests_passed,33a81092f3a084163e7257a6b2bebbff7deaf9f8694b5879f16dfe4693069bef,True,Tests_passed,6491b1030229b60f98251a9878b6750e9b2eb812890d0c1b4122812e28f2a940,True
11,refs/remotes/origin/pull/29,744594116b8c5966ff0885545399ba97b3904afb,ca160c9cff4a8e7cb50074eb5b87a0a4d0524ee5,861e2de94b2b42e45884003fc7a33beecbe5aa06,,False,True,True,15,188,False,,,,,,False
