idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
4,refs/heads/master,a36a22a0a9e9b7a0853646fb1ee412a750ee5f2e,0e6e7b1c77602d87f15b61951b5ed077bc916141,bbe048469ea2617b2a7d038387e162bc0f70b1a0,,False,False,False
6,refs/heads/master,c13ae6657f5457d4e324af3420c3106948b3f92e,df9cd35ffe6af2afe4208c36e24684d40af6efa6,fba9ee6619a98facc30e3baa899422f7377bb502,,False,False,False
