idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,176d281f6570afa2f72f50b692bcecd63edfc140,818b8790f4e2099ef48f73de44376a985fe72cb0,8e887835c3af1986cf0658fba07032035f77c6ba,,False,True,True,4,9,69.0,1,False,4,,,,,,False
3,refs/heads/master,45efecf3ba5e884890cde923602d060c40bb394d,83a4c9ef15bd9bbd672b41c6bc72255b2a194814,78e55cf70bf4340db467ff5cebb31aa9aa40b914,,False,False,True,4,7,15.0,1,False,4,,,,,,False
4,refs/heads/master,77d59e73402d0181d1f18fb91c4511c78bf1d139,2af4c7b8fa10944486aa87971f7c5709e23d3453,306bf888bc26afc8a60ae93f240733a7ef7458b7,,False,False,True,5,14,43.0,1,False,5,,,,,,False
5,refs/heads/master,2af4c7b8fa10944486aa87971f7c5709e23d3453,f1b1c352d8557ba8caffab261fbdd2f497053ccc,2a897f5ebebf284b3e0c5f9a9d9570ca5ecf7a21,,False,False,True,4,13,39.0,1,False,4,,,,,,False
6,refs/heads/master,b6d84ebf539e033487708b9735bd33491d403dbe,744f9e830700aaabde5404de8a95ed7cd2b328e1,e87cb9bb988aac960a6b97b1320e3f57a8a236e1,,False,,True,33,142,,1,False,33,,,,,,False
7,refs/remotes/origin/pull/50,94eb99b9aaf08b706640ff86385e064903dd672e,5477c71d3adde8d7029035133d94c44e32eb9083,25e9edc5ab3421e759652aac8e2ca48d55f8134f,,False,False,True,17,32,88.0,1,False,17,,,,,,False
8,refs/remotes/origin/pull/50,5477c71d3adde8d7029035133d94c44e32eb9083,0c94a082a4516d72c89cf6a860096325f391ee13,176d281f6570afa2f72f50b692bcecd63edfc140,,True,False,True,4,15,97.0,2,True,4,Tests_passed,d83d176ae5862505c73da986a5bd6bc2b8003e0e16666832ac550998607c6899,True,Tests_passed,fccd14e100c3f44856fdc57b1b82e3d5204b6a404264f35733c3ac57369732ec,True
9,refs/remotes/origin/pull/50,0c94a082a4516d72c89cf6a860096325f391ee13,6cf8618e23731483341bd47c3070d5a4ce2dc991,ea74cdea97be5ff6dd0f7a13f5316ff6a940df90,,False,True,True,6,18,66.0,1,False,6,,,,,,False
10,refs/remotes/origin/pull/50,6cf8618e23731483341bd47c3070d5a4ce2dc991,a8b02f3688144522e73d0e0c038268edda06982e,c889bf854fb5b903e22c67dd7b5a1e06b011c7a1,,False,True,True,30,67,494.0,1,False,30,,,,,,False
11,refs/remotes/origin/pull/50,a8b02f3688144522e73d0e0c038268edda06982e,d5dc8e2db03bbc67217e3f338c5a140bb8510316,a19f1171560a3255576ef8fae7fe02493f7fa024,,True,,True,80,115,,3,False,80,Tests_failed,7680502b4bf4a67a876d0a352c6e7d51ce67fb4f8c82e1210d423c03cb74d16f,False,Tests_passed,0524db818369a8f6dd5759a2fdd16cfdcb3012dcfd70b0deb54175696d30d857,False
