idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,3e9677c294e92d2961a669f77561a7ba5935f1e9,f17569d1fdaf76a96d546b6ba7aa12b10ed67b80,b796cac7f079b40ae6ef7a80a8e8092ec31c9e3c,,False,False,False
