idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
8,refs/heads/develop,4b4b78ff234ee3185e06bd359f467fb3e25c8c40,0b5f5d9863f88c5381c1771c865ede2f8f0c6b54,549b1c96bbc4ebaf3ffe3d673cb6f070b2e1f80b,,6,116,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/0b5f5d9863f88c5381c1771c865ede2f8f0c6b54_549b1c96bbc4ebaf3ffe3d673cb6f070b2e1f80b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/0b5f5d9863f88c5381c1771c865ede2f8f0c6b54_549b1c96bbc4ebaf3ffe3d673cb6f070b2e1f80b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/0b5f5d9863f88c5381c1771c865ede2f8f0c6b54_549b1c96bbc4ebaf3ffe3d673cb6f070b2e1f80b_left_right.log'}",,,,,,False,False
10,refs/heads/develop,066c9cb16ec1bdf220f74c06576aed90fe488513,af86b50c1da23ce39d09b507f62236bd1cd99c8d,5429fe18191605e321973f25e18402e2c78e85fe,,10,135,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/af86b50c1da23ce39d09b507f62236bd1cd99c8d_5429fe18191605e321973f25e18402e2c78e85fe_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/af86b50c1da23ce39d09b507f62236bd1cd99c8d_5429fe18191605e321973f25e18402e2c78e85fe_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/af86b50c1da23ce39d09b507f62236bd1cd99c8d_5429fe18191605e321973f25e18402e2c78e85fe_left_right.log'}",,,,,,False,False
17,refs/heads/develop,beaca8f54011179d96b14ffef8de0190377eeac5,d73d1bbf0c57523a39efce4b3c39f88bb943903f,1cec91b8a011589118a24bcc14aa5bf4d90fa0d5,,6,25,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/d73d1bbf0c57523a39efce4b3c39f88bb943903f_1cec91b8a011589118a24bcc14aa5bf4d90fa0d5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/d73d1bbf0c57523a39efce4b3c39f88bb943903f_1cec91b8a011589118a24bcc14aa5bf4d90fa0d5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/d73d1bbf0c57523a39efce4b3c39f88bb943903f_1cec91b8a011589118a24bcc14aa5bf4d90fa0d5_left_right.log'}",,,,,,False,False
19,refs/heads/develop,4d0945b3dcbfcc10e87129992767f0b1a2bd3656,2fce55756090a697a441eb633c798872e7562959,6c4e3dcb099644f4918d610e7366c02d774c9eb9,,18,298,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/2fce55756090a697a441eb633c798872e7562959_6c4e3dcb099644f4918d610e7366c02d774c9eb9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/2fce55756090a697a441eb633c798872e7562959_6c4e3dcb099644f4918d610e7366c02d774c9eb9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/2fce55756090a697a441eb633c798872e7562959_6c4e3dcb099644f4918d610e7366c02d774c9eb9_left_right.log'}",,,,,,False,False
21,refs/heads/develop,f655ad10350483f7ea38a9bd90f269b04f86b40c,04202fb271dd4da20bf90cd999d2bac4542ff624,735b0675590f2ba68b0c0888483ec5b4d21e2e88,,4,9,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/04202fb271dd4da20bf90cd999d2bac4542ff624_735b0675590f2ba68b0c0888483ec5b4d21e2e88_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/04202fb271dd4da20bf90cd999d2bac4542ff624_735b0675590f2ba68b0c0888483ec5b4d21e2e88_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/04202fb271dd4da20bf90cd999d2bac4542ff624_735b0675590f2ba68b0c0888483ec5b4d21e2e88_left_right.log'}",,,,,,False,False
23,refs/heads/develop,a81dc1868b796a2d9751a9f28f31a61839fd4c48,0b42da84b038949fc4ad7a1d7401d9083d87bbb1,e429fa13bdb43018f6bd5c9c51a265ee90331ad2,,12,183,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/0b42da84b038949fc4ad7a1d7401d9083d87bbb1_e429fa13bdb43018f6bd5c9c51a265ee90331ad2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/0b42da84b038949fc4ad7a1d7401d9083d87bbb1_e429fa13bdb43018f6bd5c9c51a265ee90331ad2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/0b42da84b038949fc4ad7a1d7401d9083d87bbb1_e429fa13bdb43018f6bd5c9c51a265ee90331ad2_left_right.log'}",,,,,,False,False
25,refs/heads/develop,0e01bae7824540ca4121ced0254f5afa5875927d,74024973222c31a7a7b82faa4ce62f4e8349b274,f36e0f6056fc709e25b184ab4214ff92727fa4c0,,3,12,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/74024973222c31a7a7b82faa4ce62f4e8349b274_f36e0f6056fc709e25b184ab4214ff92727fa4c0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/74024973222c31a7a7b82faa4ce62f4e8349b274_f36e0f6056fc709e25b184ab4214ff92727fa4c0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/74024973222c31a7a7b82faa4ce62f4e8349b274_f36e0f6056fc709e25b184ab4214ff92727fa4c0_left_right.log'}",,,,,,False,False
30,refs/heads/develop,c4515951c60baab6e2c53a2baf5d31313ca373ae,31f47877dac7396cb289c86e1980ce003dad8319,48e9276283ea344bc3ba09289f385b29375d974f,,2,7,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/31f47877dac7396cb289c86e1980ce003dad8319_48e9276283ea344bc3ba09289f385b29375d974f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/31f47877dac7396cb289c86e1980ce003dad8319_48e9276283ea344bc3ba09289f385b29375d974f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/31f47877dac7396cb289c86e1980ce003dad8319_48e9276283ea344bc3ba09289f385b29375d974f_left_right.log'}",,,,,,False,False
33,refs/heads/develop,aa57149a68d9810ab14bab6f46d0add4f3fdf1d5,4150dc3394dafa37bb2d1c3c1e7251bec88ba0a3,43fc334d373f4491c6307faa51015550957e4b82,,2,49,False,True,True,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/4150dc3394dafa37bb2d1c3c1e7251bec88ba0a3_43fc334d373f4491c6307faa51015550957e4b82_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/4150dc3394dafa37bb2d1c3c1e7251bec88ba0a3_43fc334d373f4491c6307faa51015550957e4b82_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/4150dc3394dafa37bb2d1c3c1e7251bec88ba0a3_43fc334d373f4491c6307faa51015550957e4b82_left_right.log'}",e13e55b385618bf4553a38d5d51e55c809132ecc8f51dd471128c6a998ee837f,Tests_passed,389daddeceebbf1ac201d7fa8bca5544e1cfffedffe8fded2befe761d868efeb,Tests_passed,True,True,True
35,refs/remotes/origin/pull/100,efdd938e7a692b6e6f5cc759202a445f8c1d58e6,74f37e6c3fdaf31c8ffcb7562dea81b6cf48ef66,5b9ff524c314835010d92e74200a4f2f66377d3f,,11,141,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/mmazi/rescu/74f37e6c3fdaf31c8ffcb7562dea81b6cf48ef66_5b9ff524c314835010d92e74200a4f2f66377d3f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/mmazi/rescu/74f37e6c3fdaf31c8ffcb7562dea81b6cf48ef66_5b9ff524c314835010d92e74200a4f2f66377d3f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/mmazi/rescu/74f37e6c3fdaf31c8ffcb7562dea81b6cf48ef66_5b9ff524c314835010d92e74200a4f2f66377d3f_left_right.log'}",c82ab7e00366a2f9d675099d7d0af778474a762c96e95ac74c3b75684f8f38b8,Tests_passed,0fcfb9942c9e8f8509892a7db28250ad676b82fbf2727bda4785cb1f7ef402a8,Tests_passed,True,True,True
