idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,18387ae100f5d850b56ac261bf0a1cbc68803048,20befaa8f488f159a6614a4a242dd788e6783f53,85f820ce55be857781bd9b9345b9eaf28b13fd0d,,c50de9f4efeb395ab83163424bf53d2fb226ff32921b3b05df4c64a90a906a78,Tests_timedout,0.0,ae6ddb5ae119bc951ecf96556b6bfd21531bc91647e6118567cb78b70e9c0221,Tests_timedout,0.0,False,True,False,False
2,refs/heads/master,01009643aadb715a3cc6e7ac95a955c141e02bf6,9267048d78d6937d95259991ee7ebb5c37254526,fb2cd82a3f410584284e405c62a57576e32b05aa,,,,,,,,,False,False,False
3,refs/heads/master,9617a1737179d97eb9c75c66628cb95f00a27601,ac4b9240a6b1928203ec9d4e11ca8ed3b6f07194,283e7a30a4b81aedcbebdeed8c22720e0d2df942,,8b5e599f46e5b1ff5172060ab96e47cbd6051d4a3b451d4021b23fa9b8b0360b,Tests_failed,0.0,ec9ac43d10e30664e50ae9925767ab855b8f5422e4e8a0baf978e0c4169aa685,Tests_failed,0.0,False,True,False,False
4,refs/heads/master,f56fe26f5c4704b33f05f784004448bd1c8b77fa,f069006905aed7b1487d0a875dd3d255f4f9d973,fd65e38e8b5fb54bab49c698358ec8df31866c62,,,,,,,,,False,False,False
5,refs/heads/master,d7f92c308009fbc7c6382056fe12503fbc91c234,1c5b64eb7ea976c2ff03994b9a795adf0ff72c50,c7178034be928bb9ab713687eb3b9844a4a38d1b,,,,,,,,,False,False,False
7,refs/heads/master,a4860c58e5f034a3bc6c5acd4d84c3fc22b3152c,cecd887a960133f6c76bf21be066133c93bdb550,d3ee2e898eb47b3d6750ab91f94b3dad12f1a350,,505bd4b81782b8230e2d39fb323ea418cca7ea2e868b681399a0940383869f08,Tests_failed,0.0,8ae3a3cf30e02f51782e7d2936c7c67ae2ed61b0c2dfb6ec2bdee2b72c8e1004,Tests_timedout,0.0,False,True,False,False
8,refs/heads/master,054cdcbd9d1b0690cd8504fe39bb4517d5becd07,fbea05138bcd890df2a16c4e79581da84f9ea926,a72d5ffcc4d83b62992757f7f1c431e3ce7aa622,,,,,,,,,False,False,False
9,refs/heads/master,c0124363b191a3cd2c940b8805f231c4d758ffc6,5992b27ed1a41ddc841a4e5d13c30b5f92671078,d411c6a8d2145b7cf07f0fd991b8a302adb281ea,,,,,,,,,False,False,False
11,refs/heads/master,f13a1e27bd36bc91255592ce6b5a2e1aa50f630c,d4621af57565b9d1358b5d8f4bdab6e9d46bd822,0c7bd2892c79edc4b6038a9e8e190208ce808c5f,,,,,,,,,False,False,False
12,refs/heads/master,d4621af57565b9d1358b5d8f4bdab6e9d46bd822,3d5cff50d78da7d788ce9498942630bbd0fa85c8,f17e4fba2d006576858a9f98512a020aaf0fbe8b,,,,,,,,,False,False,False
