idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
5,refs/heads/master,5a6056799ba321ebad9ff55c6fa8cbda5fdf1be5,2ebd8a35288bf9e5edff394ad45431d40a26c8e3,9fe5a3dd92c50ed1bb7c0bf2c4a5969655a8d0d6,,2,2,1,1,True,True,Tests_passed,50d6febafc10d4d291bae49b4989d9f8fee81d1864feeb1bbd72d7e4fb520a82,True,2,True,Tests_passed,fb31c86eb7f0537d9de0c9436ba26dfc81f5ffbaade047de0ecf4f97a09a6906,True,True
10,refs/heads/master,f9253d86531b8c72ebf2ecef64f82d1a8e7ae3f4,c50c5d2d9d43c2bb251e5d0d196622ab06e078d3,2a2a487bb6a37d3617d855de929a770577599d18,,259,1,3329,412,False,True,,,True,259,,,,False,False
12,refs/heads/master,c50c5d2d9d43c2bb251e5d0d196622ab06e078d3,a4169574702bf74d5527c8971085bfd780d7eeb1,b361e764edf6e0c6b3ef8bc0ef8bea911f911aa2,,261,1,3180,429,False,True,,,True,257,,,,False,False
13,refs/heads/master,b5def8195d1e36fabcf3159c29a05b8998c2edf2,99eddc63255db9ad74aaff0a0a08174a950c9175,1ba93c26741ec856fc2304c722f8fc6c3c949040,,16,2,299,55,True,True,Tests_passed,aaad12b3d4ff0c0c7a8c7ac3032557079ae70a00b62321e0308e1d975d96d09d,True,16,True,Tests_passed,8b20d1c6e073cbad254f36d0b963b48faf273070ed6bae38c61442013dcc3f94,True,True
14,refs/heads/master,99eddc63255db9ad74aaff0a0a08174a950c9175,5a4fb2aa58353f909c57b261d637feec8840c32d,aed1179f7c62197e73cca2891618863afc306b25,,19,1,690,56,False,True,,,True,19,,,,False,False
16,refs/heads/master,6767497ccc440c9a64ec7526a7feab97a9cce367,5697882659b187d87f460bcd01ef0bf105d274aa,7fb9b5e58c583211067adeced2bdb0c4c59e830c,,30,6,1028,270,True,True,Tests_passed,a63ff9dc60339622bb3cda774e1dc52c96cc739b3271406c282af81d59202761,True,30,True,Tests_passed,6f9aa46b373f5f8b3a5266d38aa718d4451dfafba3591fd73f08e1f4378b0af5,True,True
17,refs/heads/master,5dc0d9b1970b506565fddc1a2bc0a585fef4ad06,ee34bb1fe9fef5feeeae07512bde7e5a67c35515,8bbc85f08cc3f507a9a8cdf148688c30dec1a424,,17,2,634,160,False,True,,,True,17,,,,False,False
18,refs/heads/master,debb5f368a3dcf6d3c6bbcde9ab2ca7a4d27f73d,d3468521055fa55f16b7dc91bcb19128b3f8edee,ea5f856a7307cd9db90a81558f4005ecc7d463fa,,6,1,87,7,False,True,,,True,6,,,,False,False
23,refs/heads/master,b06cd30914fc73d9b933b081750c6d929d169c25,3727c18ab6bf299182840274a19e1df8fe04ee9a,c15d7c60d4b1ed40382dbd03f4bb9543a5185fd4,,29,4,703,124,True,True,Tests_failed,c6185187643985803b8b26a07590975e72e1c3f348aebe7fb94fcf939fe29228,True,29,False,Tests_failed,e3c17911b33500a7b09d2136d94acb4c375ec35a42bdb2a52bbf2f578edbed2e,False,False
24,refs/heads/master,892bd569f066a41a605bb68138f13b294d8f3e89,a1a7b8bbb735181685ee39462234bc79194e5cd6,2babc618f2398411009dc4bf4d158c2864612df1,,28,2,794,106,False,True,,,True,28,,,,False,False
25,refs/heads/master,9620d94b4fcdaeff266e52f3c86d6eca93252baa,d7ccf382ea0a87d36e2351c5db20b02e2db3a612,d9f8244068a386d45c3c12f715a2ffb87a65bc87,,12,2,291,47,True,True,Tests_failed,ee61682e41839e64157f4718c1c2c6f4f9342947e433f40f188173431e27f934,True,12,False,Tests_failed,b03fe395ed6b728f847ee0a54e82616efe843c6ca25e962a2fbe55bb5212e906,False,False
26,refs/heads/master,adadb180b044654d0c38039464bca90782d9b651,b442f53c1dc13190b9704e3e1d912a8c3b9c3a0c,cf65de37c36d5c2a28477f510cf5cd4e981a2898,,10,2,169,33,False,True,,,True,10,,,,False,False
28,refs/heads/master,503483069292277dd094d011ebb6715fe19c39b2,aefeb4b7f372196cf26404303e06fc071f21ede8,5baa7403f743c25acc12e4527f3cb668f19603a9,,3,2,40,9,True,True,Tests_failed,e66a7f8032d930512feb0387ff30aa4062c3b3c6c486fa814772811bd1471a0a,True,3,False,Tests_failed,fdc951b35c1cd9832b5f11dfbc9cc9f8cb4af4017d6dfd21ac8847ffa7c23109,False,False
29,refs/heads/master,7c65f5ec55aa147c550fff2b0d10d2cca788d805,af05b4da6d5794f87ad3914be142faa36d442ed0,80e3abb691336ca033dde36447492ee966fcaea1,,43,5,2148,196,True,True,Git_checkout_failed,,True,43,False,Git_checkout_failed,,False,False
