idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/develop,502560c9ceb7402ebfbaff56a18425f91b809fb3,554dbc3815b12165086850b27517a8d1fda72488,5e2effc4fed07f98aeab2df4e7dea6a22457f959,,False,True,True,13.0,54,176,0,False,13,,,,,,False
4,refs/heads/develop,5e2effc4fed07f98aeab2df4e7dea6a22457f959,baf1f345478afeee658f065375610068eef8a7b2,e5196cf2607f82cdb5fa63454b7b1df69033b818,,False,True,True,5.0,21,48,0,False,5,,,,,,False
6,refs/heads/develop,942712753267de03b1091a47d6360a7ebfc4333c,198676e7f696d96f7bd314f0ecd0a4681d4c3f56,1dde3ea0686790eb71a85569edd5c651901a6150,,False,True,True,7.0,19,74,1,False,7,,,,,,False
8,refs/heads/develop,e09d4715ae05d793f992700f9875f0dfdf55738d,ac0348cf607a4cf16924f7c11cd6635d0279ae26,31dccbaafab97e832f830197273bd06c2cb3b295,,False,True,True,3.0,10,45,0,False,3,,,,,,False
12,refs/heads/develop,f7993680014afd0529299062c49938f7ed8b1ceb,8baab145e00f3a59791ad110932e910895a7f76a,506797f2567dd51e27857d6ed1ce090250f4c9eb,,False,True,True,3.0,17,123,1,False,3,,,,,,False
15,refs/heads/develop,0fdcc7586ef4cf68602bbf07c2ca3a7ad499afb9,b5738f2a090ee09580b87030b614df90796dd821,e62b855121873044c0879511d6aeaa54b69f41cb,,False,True,True,7.0,10,20,1,False,7,,,,,,False
17,refs/heads/develop,eaa20e14bc6674558bbe1da70e695f4c81329c7d,d989c8316e6d48b5a0aca2eeeed8f070e096eb62,a53852fbbfeb8532ec76d261f26b0bf16e02919f,,False,True,True,6.0,8,14,1,False,6,,,,,,False
19,refs/heads/develop,a1df57e4fdc10ea55706637ed9bd072eac5aeb37,e60c4d6a7b20b30fd7a214700049200d4df1ac19,670bd41cf76ccf6efa8bf80409a7d77ed172c404,,False,True,True,2.0,3,10,5,False,6,,,,,,False
20,refs/heads/develop,e60c4d6a7b20b30fd7a214700049200d4df1ac19,9b761d86764fc9fcf5844ea6a5234242ac5ba3ea,ddc7f3c6d0e68b4699ab3e23f6df36d7caea9979,,False,True,True,6.0,10,68,1,False,6,,,,,,False
22,refs/heads/develop,6f80d1e82be9cf89baf9cc4422db2784d9920b26,1ac2705d6785c91f2aac550c2efdccdca122444c,7a0d543126eccfb079cbe16d48e2c284f58ddea2,,False,False,True,2.0,1,1,0,False,2,,,,,,False
25,refs/heads/develop,670bd41cf76ccf6efa8bf80409a7d77ed172c404,153a038eac4b4b109f3a079b46e3a948dd5d83c2,4da852e7027eab66f3beb1ea162bc9b2922db9af,,False,True,True,12.0,19,147,1,False,12,,,,,,False
27,refs/heads/develop,e46c8c83d2667bca7eef3fe2c98ad95aee32ac97,1ad74494974165e8b5f2286c90f218a00eadc243,02bbca78f0b3f1e947ca0aff7b9c963f70bb2084,,False,True,True,8.0,16,72,1,False,8,,,,,,False
29,refs/heads/develop,72da90dc0713e809655b51caa705dafd33874bdf,833c428a3035a45034673db6a82088a5493c38ec,9b73f4a62047f3123704dffc4285252b06eb756a,,False,True,True,8.0,19,256,1,False,8,,,,,,False
31,refs/heads/develop,ebd5051864b6d071f2821099ecfa354789b0d2ec,0c796c06d38d8817a504ac9d4ed75353e84edefe,d5656034a024c39745358c839d1057b21838a09c,,False,False,True,4.0,7,25,1,False,4,,,,,,False
33,refs/heads/develop,6e11297a9976f0d4e16615039143e425082abac7,cc1462be90ef7f79d0da3d3479292fdfd4154c40,08e32fa0073075185973a830a9ebb73555b20638,,False,False,True,3.0,6,23,1,False,3,,,,,,False
35,refs/heads/develop,cc1462be90ef7f79d0da3d3479292fdfd4154c40,50c93bafd6cc48d939a79792912357f9e7697813,46d1ff637776ef7dc15d7c0b3e6f6e0ad0deb4c2,,False,False,True,3.0,6,19,1,False,3,,,,,,False
37,refs/heads/develop,877c088fb0de8293b7de3becf6405a3242f8ad95,f764df0723c0dd588d091a9a7141dd37f1ef06de,89fad4e56c9b43de37a22b5284965bf7d3be703f,,False,True,True,4.0,6,207,1,False,4,,,,,,False
39,refs/heads/develop,2137861a98b6599573f08931a9a86e2079a6e40d,e5726efb0852fb070a0b228aa1ede2fb52ab12ab,d8951c4cabef467e3bf1694bc1ba9c555615a3ab,,True,True,True,1037.0,11695,112066,2,False,1037,Tests_failed,421d163daab4cd570daa88ca54b0f023039554ae0d05a839af7e15797896476a,False,Tests_passed,bd2c597860dc040ae0f5aadd079a5e7e9e65b1a4abb0e64897410041552bb9af,False
44,refs/heads/develop,e257dc8a33bd0c150fa534070b134c9d11e0f8b6,298ca02800e9948a2e3f8e5dac023567a857da02,6bda36a223a474e287b7ea37eaa865e7dd057a96,,True,,,,5,42,2,False,2,Tests_failed,e0c2279b4636071c4dd045a86dffed3da1e0fa62ef5f5c712a4a0d640129d684,False,Tests_passed,151b0bd4be75e9ca603498d3becf166c9358ce79657853e9ebb501e433576959,False
45,refs/heads/develop,298ca02800e9948a2e3f8e5dac023567a857da02,8932520ebad1a4389a595f973a2bce63a8469f3c,127ed2ab5336649c01ea82850264eb4ec0b60929,,True,True,True,2.0,6,44,2,False,2,Tests_passed,ab582e13c6674f0d2d89e36543fe66df3ff251cd6b59c967cd34889cde1db2c4,False,Tests_failed,dbc8fb6234192f99a02c49aa1959600bbb7e1d0ad506b96f50085b6d4f92046f,False
47,refs/heads/develop,127ed2ab5336649c01ea82850264eb4ec0b60929,4bd61b7a6f9ddabd202234964784473143934da4,e66c9f7e5ea06ddfa15635eaab0c4fd12f8c6f9c,,False,True,True,3.0,5,40,1,False,3,,,,,,False
49,refs/heads/develop,5953f0136fd7e1a1920518f9601c7090653e214e,fe214646d62864d5f71cbc0f098a8c4c7199adbf,7229329375d0abc03b0d1136624bce34425c9806,,False,True,True,46.0,222,5140,1,False,46,,,,,,False
51,refs/heads/develop,1574630add724f52cde376646bb78dfc616e3d4c,42cde7279f9153314588e89bd7ace3c6711bdb83,cb0f6a077276b71b5ab378164acaef9a89fa9edc,,False,True,True,37.0,162,4929,1,False,37,,,,,,False
52,refs/heads/develop,cb0f6a077276b71b5ab378164acaef9a89fa9edc,49fb349551247712ef6574c39881251cc08560b1,82fed33352e186a0d5a7c13497dcb87f889d3d5c,,False,True,True,4.0,6,15,1,False,4,,,,,,False
54,refs/heads/develop,aa7391dd5d3c3fc6995d509ba39bda0b02996943,1bf1d05487ac4f8e8555436855ef6ef9a3454288,e72987105a0f0db278957034d0d8b232a1b3141c,,False,False,True,3.0,7,19,1,False,3,,,,,,False
