idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
42,refs/remotes/origin/pull/1017,2d6603347215339c0a2d71cb4c30e2fecf1bfce6,6ba61eb0c67c52cfafe9acf0c40fee56f2a42d87,66c1d447cc0102b636d728396203ad0da6974cfe,,False,True,True,55.0,149.0,False,False
43,refs/remotes/origin/pull/1017,6ba61eb0c67c52cfafe9acf0c40fee56f2a42d87,00a77807cc995bf53096477be882abf6e6935556,8433e8b65757f15094ebcbe1c40df15a91a71818,,False,True,True,127.0,428.0,False,False
44,refs/remotes/origin/pull/1046,93aeb318a07521c097318b3532058441511e708d,6976794a65e370f1d6f09a75ae13319f3a3ccabb,926aac321387afe8a73c0b546a45fe80705341a0,,False,True,True,41.0,74.0,False,False
45,refs/remotes/origin/pull/1088,a2d3d9d334c1f9824e51b8504a0b5b4304de3088,4379ee7717e53f8ca0874c081ff72c98e2b861c5,eaa4de29b8a22e23dcfed15baae137147d3b563d,,False,True,True,127.0,238.0,False,False
46,refs/remotes/origin/pull/1095,3a14a3ed7a31f3d071577851a445773d9225988e,1fad2a55599fc0233d49d18595a87601d49fd325,c5f72cdb54af536668ed4593359848ca9959f55f,,False,True,True,17.0,156.0,False,False
47,refs/remotes/origin/pull/1124,c57662d558fcd01fa2eeeb5671c4ae37257f4730,b1b3a7e01b7242c12ad4676cf4b14610827e4750,4c880a7772daeb4b85139df12de57e530b731b43,,False,True,True,117.0,202.0,False,False
48,refs/remotes/origin/pull/1124,b93b0b233c9fa219bbdc6b6e03b254517cad91b2,ee71d6dd40bd9ac7562460dd6b2d920d83d32251,20e3c3d163a2c49ebbbd5e098af5d43cb4c0eb8d,,False,True,True,27.0,23.0,False,False
49,refs/remotes/origin/pull/1127,1c38b70dbaeaedc4aacd6228d4fc2d7d7c2d1666,0f143a01da5d6f96867f215d8daec26b7b5dd2c4,67fa312f4dafcd90b1b78518b43cf744b8401b22,,False,True,True,9.0,0.0,False,False
50,refs/remotes/origin/pull/1127,f9aa554462f2d1e67b3685037604fc5ab161802c,ae6c175cce1d593ed95dda960c0d0ed6134bfbf5,20e3c3d163a2c49ebbbd5e098af5d43cb4c0eb8d,,False,True,True,21.0,21.0,False,False
52,refs/remotes/origin/pull/1135,3886588466ecb8d322da613eda75c3a4e4142d7d,2f3e875593ff172f1bf02817d716e3a69908f431,4c880a7772daeb4b85139df12de57e530b731b43,,False,True,True,109.0,199.0,False,False
53,refs/remotes/origin/pull/1135,2f3e875593ff172f1bf02817d716e3a69908f431,43ac73449e9e9deb3366f53c443591f9bac3cd98,67fa312f4dafcd90b1b78518b43cf744b8401b22,,False,True,True,14.0,3.0,False,False
54,refs/remotes/origin/pull/1135,43ac73449e9e9deb3366f53c443591f9bac3cd98,909cc8682d27f5a3617fb8ad8d4efe428faa54a2,20e3c3d163a2c49ebbbd5e098af5d43cb4c0eb8d,,False,True,True,24.0,24.0,False,False
55,refs/remotes/origin/pull/1161,c8fa2c4193fd19af980d04ea2958a77d3f8424f0,c8f4729406d7cb0ed1f67e3f0a1e64dc7b9a1c70,4bda96c1f7a3879bfddfeb87c99ccdc0dcae7a76,,False,True,True,104.0,155.0,False,False
56,refs/remotes/origin/pull/1196,d9e6c2ee87f85ad072f416bb485af67bef778f33,3cd3e1ce6c689d1cfa5c8a34b36c67ae54c7692e,f9547ff4d21a0bea17fe5a9523465f5e6fbb63a7,,False,True,True,78.0,50.0,False,False
57,refs/remotes/origin/pull/1229,18a29390f1eb922f47a96ceaef936ec8f8e72d55,befbec6377330c9e0e84540a8559d45b407ce5a6,ce05854143e7436d065d5c98ffaa9d6d19608eeb,,False,True,True,83.0,101.0,False,False
58,refs/remotes/origin/pull/1388,3c55bf47629d3ef26716ac0bb25dda5bc16d2778,f5439aac19925a7458cfaaac21383fdee0631260,3834641bedb12e8ccb07120dd3aa789d54168bce,,False,True,True,82.0,106.0,False,False
59,refs/remotes/origin/pull/1477,ba27d6117e5fed2be2e327e17d0afdc87f154a44,3e592c4fd36a5fcd581c1a3cf725cf2c1994725c,ecb4701ecbc729f1612b8ea668b87d6cc62fbe0b,,False,True,True,200.0,5538.0,False,False
60,refs/remotes/origin/pull/1570,cb7e0c3a112584c2da81b2bb971063cee4766983,6a490186b53f84030efdd3b5930c2c1a2f097c15,6411da65361df4e9b28fa133d0296b966184e07d,,False,True,True,112.0,1023.0,False,False
61,refs/remotes/origin/pull/1593,4a8a175336d74cb09e8e8c6253c5d02017378f96,9e8548b33e0d5257e75bfa9c5a9d2fbb07d79f2a,264bc9fe5b4c0692348cd68ab8e3701b7994a50b,,False,True,True,27.0,266.0,False,False
62,refs/remotes/origin/pull/1704,52d3687b6526abfdacf804fd2797973623e247c0,1dabce38229cee730a1fbb695b5d00fcb612c406,4077d270f642b37b563beb226c98478b943947bb,,False,True,True,109.0,1385.0,False,False
63,refs/remotes/origin/pull/1748,e003512354daed66ca79a70b9a77fbba9262768d,c0f64f026fa7239dd7c8937bb5578777b6507527,e7aa71e81a56948387f3a6cb32b19b382503387d,,False,True,True,583.0,2553.0,False,False
64,refs/remotes/origin/pull/1748,f0bdb44aa279a8268b618ba3a3fed8c314ebdc64,45565d2c2f75764169e1de365e63cc85630cbd08,fcd0c559582c438a771290f7efb1a652d9ee57dc,,False,True,True,25.0,750.0,False,False
65,refs/remotes/origin/pull/1748,5fdfdcf8dec374be28fb943c5949dc14db56018e,76afce4b774fc663e25730f86d478d18e1cedceb,b5844819d19e9beb4f7070033ea2e3e98823b76d,,False,True,True,22.0,284.0,False,False
66,refs/remotes/origin/pull/1748,e15571191e7b8d9fb7874368f420935d42523832,cc6b804adfb6c7bf63333b588151e10b8890a1ff,f3d4bbbceee7a23a615c7b4734d5650e6f6083ad,,False,True,True,19.0,320.0,False,False
67,refs/remotes/origin/pull/1749,d1aefc8d7b42aed5203af3d0f90b27b98b6fcdff,d19f87d8f68e7ebfb1101b8f44e4da1867d7e441,f3d4bbbceee7a23a615c7b4734d5650e6f6083ad,,False,True,True,18.0,227.0,False,False
68,refs/remotes/origin/pull/1773,0118edce7cac2b6a68f754447196bb756582bb43,e6dc85c5cf550aa334650bec1c684f46c014f519,80be66d6a31f604c6206e849202b92985449146a,,False,True,True,426.0,1006.0,False,False
69,refs/remotes/origin/pull/1774,be5c8a72b830759f72c5ffe985e06536f9176769,1e4d1baf4e8c94b7ad704e7143c6968665bdbc0c,1444e2a07ad27df417a5cbca8356c9ef7d54c4df,,False,True,True,22.0,1026.0,False,False
70,refs/remotes/origin/pull/1778,e8367014e956e6449b3ea634260afe0c621691ff,f11751bb0c05d15034fdbbf5d94b8f0329e38f67,62366ce8f9a80e27712d598fb5ae8fe3502c182b,,False,True,True,203.0,1647.0,False,False
72,refs/remotes/origin/pull/1833,47ae7831489e03f3970e019f7ff722e8895d1db1,95ebe51280a2c16bfa07a9901cb550aa47fc2a0f,09e7a143dec29567cac2bb16b91d9918f13363f3,,False,True,True,15.0,51.0,False,False
73,refs/remotes/origin/pull/1833,95ebe51280a2c16bfa07a9901cb550aa47fc2a0f,4d690898be6843b3184029d840cfc53d5c580322,943aeaa98cf9423b6c2e4f9d870650a71a34d503,,False,True,True,19.0,54.0,False,False
74,refs/remotes/origin/pull/1902,c627834171f1829f44217b8b4c34684683e0c3c4,2a9f5538b613b252e22e84b1a12c83bdd87e2569,39fd293df1d3a6efd8fe37212a5feb63f3d97e5e,,False,True,True,55.0,275.0,False,False
75,refs/remotes/origin/pull/1946,c0b5eaa3326b4e4733da2ef3f2c635e83aced078,d4498408a2a279e0a1fade505360edf5b405f4c7,34c30c814da68ef69a3b681b7a9e2f0426e4b213,,False,True,True,32.0,363.0,False,False
76,refs/remotes/origin/pull/199,02cb21fbae9760f029d7645b4dd339da12d48e4c,f5145c467de503df1920a7527fa2e99d6e21393f,8cbba25673a149b6b7062c17ac98530853348f56,,False,True,True,184.0,22.0,False,False
77,refs/remotes/origin/pull/1991,01d16dc65fe9abec0b7a0d681cb383778128815f,0d2e3650729b3aa9b0fcec40a9831c6da4a6e977,a367813c3430ce9bac3a5b34a2f4909dae9cefbe,,False,True,True,90.0,1137.0,False,False
78,refs/remotes/origin/pull/2032,2c375511c7f623cda0b012a16958680c20734498,ec1e30ebc9bc86f2bdda243170665f934d75b8e6,0c24d9efdb59c9ce7a0184a50701718e4efa282e,,False,True,True,127.0,1390.0,False,False
79,refs/remotes/origin/pull/2071,7609eff06d3e818dba78ade1ef599520d9339ea1,c43fea49ce6c2133e03e463216c694748cdf91f8,72f2225d7f56ab38752899b233f8952e06bdf0c7,,False,True,True,220.0,1177.0,False,False
80,refs/remotes/origin/pull/2171,86b8dae97201d9819a29cd9057a626a02566bc3d,bfd46f2126ff7e6bdf077a1a20c93cc826929564,f9ffedce607c471bd9a4e72672119cb895275c44,,False,True,True,6.0,12.0,False,False
81,refs/remotes/origin/pull/2347,d64d91ccacadc685825066bb697fe740cf185a11,2f684307766dca2e49d05dc81d28b4f6cac683d0,d0d41cf1c86ef114292ed49ddf2b43a0b52768ac,,False,True,True,60.0,527.0,False,False
82,refs/remotes/origin/pull/246,d37d60d1e37454979b593470094d64cf4e367955,9964963936b272585b15c8be0b2c2f018565b128,af7e80123d9cabe5c96c84358810704fcaf06624,,False,True,True,7.0,5.0,False,False
83,refs/remotes/origin/pull/246,9964963936b272585b15c8be0b2c2f018565b128,8df4eee7ed22562f5adb9477e763311ef604b0a5,d47ca910300486fb854dd83fa990fc2be821458b,,False,True,True,13.0,10.0,False,False
84,refs/remotes/origin/pull/2499,b91c4e6e7efcea2329c1c3ecaf51d617bbe24920,730ed9f3b929c83245d894f55ec5ab9034a5bac1,fbfcabfca2e4599263ebf6a84a9fda511434e1e9,,False,True,True,106.0,795.0,False,False
86,refs/remotes/origin/pull/2499,2a2d5af299cbe7e7dfcb297f94a862dde185a715,2471c4971949b6c091956ac60371f892abf7a73c,1ab5ce967c1fc43967fc612bfdcbdf58168e6859,,False,True,True,977.0,18804.0,False,False
87,refs/remotes/origin/pull/261,2850db81e445fcc4dba5922be27374a4f144b1fd,edd47384f9ee3807a8c00c85ea5386578dd5f490,5aae65c4b57c99d3b5d114e4c321f89b28af04a1,,False,True,True,13.0,11.0,False,False
88,refs/remotes/origin/pull/2620,b71cf026bb648d204ae985a10dde2848ebec9dcc,e9b1e463f48ea1bcaa64c7479367c7a4fe80a8ed,339f4f6e6ae2a577e891d6487add3acecdf5655c,,False,True,True,55.0,383.0,False,False
89,refs/remotes/origin/pull/2727,cfe3245cdaaed1900638099a54f051014103f94e,113ece0b61dcee76f2ca5641d1d3fba1db399cef,56abbeaf692bfaaac8c8f6641ccacab910284623,,False,True,True,24.0,101.0,False,False
90,refs/remotes/origin/pull/274,6fd601d8ccc18c8d290e717643d27fb8025bd9e0,68b08e0b8594387b7c86e34cfe43d6e282342e84,074077eb5f7132361f5d7816f56bf8da1cdbf811,,False,True,True,6.0,13.0,False,False
91,refs/remotes/origin/pull/2778,6280a4f71004eff45478358bac9d239fca7c50c2,4577fae3558cc76e1a26a27e556153c39f76c126,d207bd32179ca20140519310449e162d5429786e,,False,True,True,26.0,191.0,False,False
92,refs/remotes/origin/pull/2859,ef16dc8ab3d910b2e6fe00d07181610d26aef1c6,fa4ed31395dace5cc4368110deb7bea653fd778c,2efb6a586a0774eb5979a7305ec8e8c05cc0b6b0,,False,True,True,69.0,1776.0,False,False
93,refs/remotes/origin/pull/2876,2a9f3e7c438b9801b413effea23ca8546ad104fd,920a8dc1c0b8eda1f8bf8d55e3ae3bf8c212f5d0,5a0fe624e571d20e1619b1e42360c2b1f513a2ce,,False,True,True,577.0,3563.0,False,False
94,refs/remotes/origin/pull/2903,041d52cb5f64089cbe4f465f99e9a326e09e7992,439efbc8e6d9c1e2dbedec929d23397ff4269b19,fc769b50af215448d2820b4a4c7610d2fbacb42b,,False,True,True,89.0,1017.0,False,False
95,refs/remotes/origin/pull/2914,dfbe6d9b0b53c972f19dbca1c57a47e6fd017c91,0b0abc4b70af20b60eaa71d0f235e1fd0474fba8,37c9bc52dbafd5239e6e4c7dc105f051e45dad74,,False,True,True,24.0,176.0,False,False
96,refs/remotes/origin/pull/293,2ec310a20ce3e28c7affc6f95503c89474c61b1b,d910f88d71441681cca06401245c5246dd1c3665,cd790300e809bbd9b3cb2ae2711ffdd10a2deda0,,False,True,True,72.0,30.0,False,False
97,refs/remotes/origin/pull/293,cd790300e809bbd9b3cb2ae2711ffdd10a2deda0,e07855276477b72d7dc7b89597fac86a350fe684,54f3787538b23864b85e3bbfdf73629b1a527609,,False,True,True,73.0,29.0,False,False
98,refs/remotes/origin/pull/297,d30fb7e066d3233cd3d714e83f4dcb622853a424,f0c61e97ffd03c0233ed9084d7fe6bcd13628ddf,2c756138e96a41da2250e8ed7b66b4948704f856,,False,True,True,36.0,8.0,False,False
99,refs/remotes/origin/pull/3009,36d94aa425a38f5a72fc71e06a8f246fd0131375,eeebea6b011dac8d4fc29152844b978b6218328e,923b3b5b00a3cfb090c13e2f53020cc7ba373dae,,False,True,True,42.0,587.0,False,False
100,refs/remotes/origin/pull/3038,9a0c9ea306eb25a42fa358bdcdfff678b82a5fc0,a38568f86f51cce599088f02833ec60306d6e656,7da532a8eb17885ef637384e225caa0a2d6e51d9,,False,True,True,15.0,96.0,False,False
101,refs/remotes/origin/pull/3070,d6de967176179f3cd49eee7b16ffad017c34242f,b624f3091c5e64364126789f4b96ac0eebbbf195,19f8cb4e67ca7c1053f8c4f0b774dfee8f2544e4,,False,True,True,21.0,99.0,False,False
102,refs/remotes/origin/pull/3098,1ca824863ffec57d7c9eb0f21a3f1c3387cdb429,8cfc906c118353ee293d829ef514a012c6e2fef5,e52f6f2ed03c50fbbcc88b4adc8a3b9cb2bd96fe,,False,True,True,16.0,762.0,False,False
103,refs/remotes/origin/pull/3229,2f0eb578e6819a9e8504c323faa3a94b2ae5c935,b4123212f5db762f71ccbaa3762528dbbe2cd44f,f9e3e416780ea3d2041a41f4742f7959228106f7,,False,True,True,236.0,3657.0,False,False
104,refs/remotes/origin/pull/3234,371ea15c9723920fc696eb4b0aadfe3fc5217a4b,43101f829a3c9a86446b9c1cd8381ecbb3a1a14d,769eb8bbdb743897c553f93347730a3d685d165c,,False,True,True,3.0,6.0,False,False
105,refs/remotes/origin/pull/3323,f94763ca844042bcdddd10bc81c702bd47a139e7,b3ad3a4e59c103e5515c69c95f4db8e783816d72,ddd623c193b467a2d5fbc6e271fd7aecf6ed151b,,False,True,True,601.0,16246.0,False,False
106,refs/remotes/origin/pull/3335,9d8d0dceb56d147198a3ee43db5c0d8e974a8875,aae65046692b4819b46b93519d310357355752d5,a17b7f93f3b3cba3220b4828af9c4a88f9afae7c,,False,True,True,140.0,1383.0,False,False
107,refs/remotes/origin/pull/3341,0a2401e130f0bacdf351d891107f8866f8173771,ebec3f295cfded493a808f1d4e9772239ef15b14,251d2aa9cac5a184ed17fb774bf59cfc790c19e4,,False,True,True,3.0,66.0,False,False
108,refs/remotes/origin/pull/3341,4e0631fc45777cb465860db3b3bf1b4a50abe9a3,11f6e64934469ba80e11921023913a3c391b1af2,731a2db9436638bf8ace2956721d7b38a55dba5a,,False,True,True,210.0,2316.0,False,False
109,refs/remotes/origin/pull/3470,29886c76810017f8614ca1e6b543e4f320e50b62,a37b95a0067eb5cdd8268b7959d1c1741b124175,b48543590f2853e0f7bec6321eb18426b38aa129,,False,True,True,16.0,982.0,False,False
110,refs/remotes/origin/pull/3489,7dd888a957b0f13ba8d2597e15fbf50c7071ae6d,3f941c5d78dc5e1110d8a018355648f5d133691d,8350ce2ad28292df1b29f2b44df302a2a24559d4,,False,True,True,18.0,1221.0,False,False
111,refs/remotes/origin/pull/3499,17377705d94637b4b884096499e69cd59a9dd039,90c521e04ce023ed782f5e43db3f605526ec3436,c5f65a9c8ed029f0382674371c070ec0f3071b28,,False,True,True,38.0,1053.0,False,False
112,refs/remotes/origin/pull/354,74e6f9dd0548522e73ced35f6cdaa5203d7a8e56,bb94a729a48688a8c2bbaa118198bac462bb60bd,ec3a10c8937d6ed09e0120779039141ec941e5bb,,False,True,True,28.0,17.0,False,False
113,refs/remotes/origin/pull/354,ec3a10c8937d6ed09e0120779039141ec941e5bb,a59808290e2ffd35ebdb66a0ccbfa9a91ec1cba3,09661a0cc4d2b538f7ac0e605b1562c8635b9031,,False,True,True,29.0,20.0,False,False
114,refs/remotes/origin/pull/3543,0a4988ce8e6802bbd147f90ae27fb058a316bcfc,3f9d8058274892033b4f7dea1cf7647743b1a433,14d3b5cd5e5304a6926171743cc1affde68e1e74,,False,True,True,444.0,7082.0,False,False
115,refs/remotes/origin/pull/3557,a25e64279788c2bb5478bbafee0eca22635cef9f,a2b43ebfff2e6763a093a33b775072402fffa5f8,b72898bff32f59f9af559fea617b5010bd2f22c2,,False,True,True,24.0,763.0,False,False
116,refs/remotes/origin/pull/3557,a2b43ebfff2e6763a093a33b775072402fffa5f8,a48d264dc56dc56062b8656f9507d12dd7d2dfe2,14d3b5cd5e5304a6926171743cc1affde68e1e74,,False,True,True,432.0,7373.0,False,False
117,refs/remotes/origin/pull/3564,a268f6def1077f156ffc5d69706632c82462294a,08505d043a5f2db78a8e60105c5b16923f2b6567,aaf09dc9dab21c04e0e5944ab5f104a4a8fa6701,,False,True,True,417.0,6384.0,False,False
118,refs/remotes/origin/pull/3592,adc79aee461df212f94067b0b969e16278b7a852,8053965b2652053958f77ffdeb2eb68add55aa96,92b6a01903d271f061e199afd42300b349e8e050,,False,True,True,360.0,5165.0,False,False
119,refs/remotes/origin/pull/3599,ad7d2ccd3be4da9a12f399e35de9292422ff6a72,fc1c882cb30d5cacd1f02d2a5be8ae4cfb8a0dd9,4495b36359504dfaa042530f05c6ed7471b3a958,,False,True,True,57.0,2026.0,False,False
120,refs/remotes/origin/pull/3599,fc1c882cb30d5cacd1f02d2a5be8ae4cfb8a0dd9,8c5a7656d9a0108f3b4ce5cb881206c665a7a8f5,2dd29ef972203bd1923f06badebb68dc94fd549d,,False,True,True,31.0,764.0,False,False
121,refs/remotes/origin/pull/3599,51bf9a0c037d9a1ff3ed6d4aae6c75e635187cab,ba9defe64d21445c949de01140b78b9c930ea707,99ca7158cc6402652334256eb349230fb7053464,,False,True,True,401.0,6093.0,False,False
122,refs/remotes/origin/pull/3599,05da0b7945a9280d38fade785ffa8e57e5d23a4c,c26e5b1fb63f15a116504af68a96c80fea926f04,4a89a25c82d35874571270fa1ff32751f2f268a1,,False,True,True,14.0,577.0,False,False
123,refs/remotes/origin/pull/3599,ccd2fd01f3e0710bfeb7c040a5ebc48cea94a496,427b4ea5044867ec0b120b54ec1cfe10f53aa594,c16ecf6e5efbbd86cac5801a19b202a0f2eb8f9a,,False,True,True,10.0,206.0,False,False
124,refs/remotes/origin/pull/3599,427b4ea5044867ec0b120b54ec1cfe10f53aa594,d99fab43e428de903f066fef11cd0553eab9a51e,b07e173d44edd96482b902445114f9a3e812d393,,False,True,True,42.0,411.0,False,False
125,refs/remotes/origin/pull/3621,d9ef0092c44e8590208c3b64e484d0b75ee301de,d9d62a4b216abc0225f0ab757b84e564e12870bc,14d3b5cd5e5304a6926171743cc1affde68e1e74,,False,True,True,399.0,6157.0,False,False
126,refs/remotes/origin/pull/3624,c6ed5e457e95f6e3bea941a9809a94681499d8ae,0afa91d99ce4b0a146de5b75453f3ae126885ea4,2dd29ef972203bd1923f06badebb68dc94fd549d,,False,True,True,42.0,539.0,False,False
127,refs/remotes/origin/pull/3648,7ba0d56dabf1b647933d217f0bfa99bf97333359,c1ff6399ee6d37f5aa4c16b6bf94ce7a1f1bf632,5106c78005efa204c6bf58c7469d9342227c5a28,,False,True,True,35.0,247.0,False,False
128,refs/remotes/origin/pull/3686,68ed43662049d38e9f608fa50735ff4dce1588be,85f7de3979a3bba86e226ea6fc00a66711f84ed8,6d27655d347898ea9dd298f7746aa01d0042791c,,False,True,True,177.0,2124.0,False,False
129,refs/remotes/origin/pull/369,cab5780261cd2160370e34e0b05b0d19225fc74e,7eaee8b2208fb9d0217398e99ad032b8fbbe90bd,837d33d4852bea90cfc77d62072d6d59dd027bbc,,False,True,True,52.0,34.0,False,False
