idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
27,refs/heads/master,d163a6c5aedd0f6405c3825998b14df8fc3f3f83,bf01547fcd2ec03dca5d1836a4ebde38d3f7dc4a,4e31c7395c779167cec7fd50dd11a6308aee260d,,True,True,Tests_passed,af9aa0a0e9c7efb9cd2dedbd2656cdaa715bcb38e93261d63166644f501a8aab,True,11,33,450,4,True,Tests_passed,0c7e295ea51526bcd83d22a0ad496b0dea622e1143f5ff7d1f88cde8ad326158,True,11,True
