idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
1,refs/heads/master,52237b468b09ba5b7c52d290984dbe0326c96df7,2816b2b48ff2c78e7f4f017031f35e4f6ff3bf38,61fd6919ea2a5ff67752eec58d140bbac6324283,,True,True,a22416c9d38fb329d8a00451d02d70e9aa314d11e65457910d91cc6e5a7e336a,Tests_passed,0.3031165048543689,7799596f56b141b31b25297553937e6228f8f0c6a3d3fb1bb4903983f710722d,Tests_passed,0.30319092135791326,True,True
4,refs/heads/master,d2f95990a60dad3fde69887a7c0f1211bb8e26d9,7cb6153df0d68c26df6b220d5d9cb958b2720529,ce01c30c91e6de4065315ea7358a9dd176446acf,,False,True,2437efb6b621ce26d7c253741d27cdcf1b585a75f9288d991f2c4496e0de9db1,Tests_failed,0.0,8c817ce36b04c39bb35b25e9a06fb3977fb1f33a9f28376f715deabcde277b0e,Tests_failed,0.0,False,False
8,refs/heads/master,19725b60cbf4a6fecd8eb10399707670ea737222,474e6b7fbaba53885634cadb9a408e10f6d32cb1,b79aa9ee780c1468c68de0a125fa261397e64321,,False,True,b7f56aec8ff5578cfa0ebadb76e4b01a37858c007db045884ad565e4fdcf0e24,Tests_failed,0.0,348abcae43f38872ed88de7db0d1b45f024e6ef349a948b0c8b87e32f13ff7d4,Tests_failed,0.0,False,False
9,refs/heads/master,474e6b7fbaba53885634cadb9a408e10f6d32cb1,46edb76e473b431c85c14ec2952efba44abd0f5a,e1b8cbce87a9d7b89d53cc250349783ef7f81723,,False,True,4dfa25025c0be670b2c7d47d918be5d7d153f4adc46ba56f56440ee02f017d4a,Tests_passed,0.04073526427183903,2e73326cdeacb4aa4e20fe8d75f894f30454c118d9bf1f1d30b5d979d3eac7b3,Tests_failed,0.0,False,False
10,refs/heads/master,1458ec0c621a14af2f832dd11d710892358693fa,a4aba898eb3282f92f0380f279cea741b3da5a15,76b80f65acaafee98c257835f2f0eb75a9e5fa04,,False,False,,,,,,,,False
11,refs/heads/master,f887993f622585e653d50874167b526b9bcb2906,f94c306b0b7714fadbfd85da639f24d9c3f7bf5d,21193d5dfe229031af57f0b7b5d5c1c0e8c91432,,False,False,,,,,,,,False
12,refs/heads/master,f94c306b0b7714fadbfd85da639f24d9c3f7bf5d,81d52fb3b274c9af471734fd06a47b9960102938,88ad5cdb16e507fca45b90741e3bdcda39639c0c,,False,False,,,,,,,,False
13,refs/heads/master,81d52fb3b274c9af471734fd06a47b9960102938,4413cf4c008abc537b0364bedb32d87a0dde27ae,c23a6338915efb5afa56920ada158730388a9ed2,,True,True,26b2306789550b3ddd40206f3c3a7e1f630891d3a3f611c99fa2c6320cd86cc7,Tests_passed,0.10002511494919053,e76bf55b061398828b8d85c6a264c28dc6a9611385e09eed9b851f57b6e48340,Tests_passed,0.04071519647617944,True,True
14,refs/heads/master,4413cf4c008abc537b0364bedb32d87a0dde27ae,1f208e74b2df61f04e869a31ca9a255039dbeaf7,56d8c14a7f77df3aa51b4ecb5a76b614107383ca,,False,False,,,,,,,,False
15,refs/heads/master,1f208e74b2df61f04e869a31ca9a255039dbeaf7,643858ca46e036eb98ad21f3a2e348512628aaba,1c3a96ab8bfeb8a3c23ff1ccf804e70dbdaa6ecb,,True,True,71a04ab1f003e45467c558c4338950f6f057313ddc97ed5a232bda479883eb3d,Tests_passed,0.10002511494919053,bdd825513f66197b6498e5d74a1059a5c77f66be5d0304d9c27732daf4b34948,Tests_passed,0.10002511494919053,True,True
