idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/7.4.x,a1364c1263523ba0e34f36c28cc0fa7b0b18b19a,9e7d7e3cad22bbfd36e520295e89ce06df2fc69d,6dc03e19f5d1cbbc1b7aa7a561c3f5f635f15f93,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/9e7d7e3cad22bbfd36e520295e89ce06df2fc69d_6dc03e19f5d1cbbc1b7aa7a561c3f5f635f15f93_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/9e7d7e3cad22bbfd36e520295e89ce06df2fc69d_6dc03e19f5d1cbbc1b7aa7a561c3f5f635f15f93_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/9e7d7e3cad22bbfd36e520295e89ce06df2fc69d_6dc03e19f5d1cbbc1b7aa7a561c3f5f635f15f93_left_right.log'}",True,True,4,4.0,False,,,,,,False
5,refs/heads/7.4.x,5b338f74371713f7af61ce546d2a008559d83926,f307dea13d52c33c247f5f16ed16b6b28528e98a,28c4c296a3aae6e1802f9193501288355a79e487,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/f307dea13d52c33c247f5f16ed16b6b28528e98a_28c4c296a3aae6e1802f9193501288355a79e487_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/f307dea13d52c33c247f5f16ed16b6b28528e98a_28c4c296a3aae6e1802f9193501288355a79e487_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/f307dea13d52c33c247f5f16ed16b6b28528e98a_28c4c296a3aae6e1802f9193501288355a79e487_left_right.log'}",False,True,6,25.0,False,,,,,,False
7,refs/heads/7.4.x,c1e6988dc4117376206a5e3f338a71bd6c4e91e9,cf7dbe59a4138f01daf3688957db338fe889a6f9,1d24f534687aa786606906e2dcdf6b92a3525354,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/cf7dbe59a4138f01daf3688957db338fe889a6f9_1d24f534687aa786606906e2dcdf6b92a3525354_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/cf7dbe59a4138f01daf3688957db338fe889a6f9_1d24f534687aa786606906e2dcdf6b92a3525354_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/cf7dbe59a4138f01daf3688957db338fe889a6f9_1d24f534687aa786606906e2dcdf6b92a3525354_left_right.log'}",True,True,5,11.0,False,,,,,,False
12,refs/heads/7.4.x,3930ceb7f3bc76675a12fdcbb5f410aa3992a00e,d4c980c9c7c2966f8b8b6ed695847b3542a36c08,b49879ddc876d8e106b029f65273839f90a1969c,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/d4c980c9c7c2966f8b8b6ed695847b3542a36c08_b49879ddc876d8e106b029f65273839f90a1969c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/d4c980c9c7c2966f8b8b6ed695847b3542a36c08_b49879ddc876d8e106b029f65273839f90a1969c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/d4c980c9c7c2966f8b8b6ed695847b3542a36c08_b49879ddc876d8e106b029f65273839f90a1969c_left_right.log'}",False,True,31,951.0,False,,,,,,False
14,refs/heads/7.4.x,9f07c80bc2182863b9156fccb9bfdd345661537e,18007898a9a8323357d709f79bc19eeb3df6f890,5cad62cfd40535288479239fc567848c2af67a94,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/18007898a9a8323357d709f79bc19eeb3df6f890_5cad62cfd40535288479239fc567848c2af67a94_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/18007898a9a8323357d709f79bc19eeb3df6f890_5cad62cfd40535288479239fc567848c2af67a94_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/18007898a9a8323357d709f79bc19eeb3df6f890_5cad62cfd40535288479239fc567848c2af67a94_left_right.log'}",False,True,169,371.0,False,,,,,,False
16,refs/heads/7.4.x,9c6a93eaa1f0f9d087ac4c35b2976da8958b19ae,598d3dd8fa4a53f853bb646e108e74e48f5beacf,f1189ac3eab1df6772cd407b1d654ffa97ccd705,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/598d3dd8fa4a53f853bb646e108e74e48f5beacf_f1189ac3eab1df6772cd407b1d654ffa97ccd705_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/598d3dd8fa4a53f853bb646e108e74e48f5beacf_f1189ac3eab1df6772cd407b1d654ffa97ccd705_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/598d3dd8fa4a53f853bb646e108e74e48f5beacf_f1189ac3eab1df6772cd407b1d654ffa97ccd705_left_right.log'}",True,True,18,39.0,False,,,,,,False
18,refs/heads/7.4.x,2c0aa28e25ce6c3ee6b5c2530065623c92872a04,c7060a716d7cedd95ec099be6c945b19a086bab8,80a716f6ed15a8523b26d444157966f0591bf6e1,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/c7060a716d7cedd95ec099be6c945b19a086bab8_80a716f6ed15a8523b26d444157966f0591bf6e1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/c7060a716d7cedd95ec099be6c945b19a086bab8_80a716f6ed15a8523b26d444157966f0591bf6e1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/c7060a716d7cedd95ec099be6c945b19a086bab8_80a716f6ed15a8523b26d444157966f0591bf6e1_left_right.log'}",False,True,5,0.0,False,,,,,,False
19,refs/heads/7.4.x,c7060a716d7cedd95ec099be6c945b19a086bab8,f8a8065825ebe216101328f45c235c56c2754e59,dc1ad2be07f9f0f067e86b23b441b92abc6b5ffc,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/f8a8065825ebe216101328f45c235c56c2754e59_dc1ad2be07f9f0f067e86b23b441b92abc6b5ffc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/f8a8065825ebe216101328f45c235c56c2754e59_dc1ad2be07f9f0f067e86b23b441b92abc6b5ffc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/f8a8065825ebe216101328f45c235c56c2754e59_dc1ad2be07f9f0f067e86b23b441b92abc6b5ffc_left_right.log'}",True,True,26,18.0,False,,,,,,False
20,refs/heads/7.4.x,f8a8065825ebe216101328f45c235c56c2754e59,87f484c3e128be29c2465f100c96e98236f69d38,1f58594a53164179da737d535f4d04607a14b3bc,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/87f484c3e128be29c2465f100c96e98236f69d38_1f58594a53164179da737d535f4d04607a14b3bc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/87f484c3e128be29c2465f100c96e98236f69d38_1f58594a53164179da737d535f4d04607a14b3bc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/87f484c3e128be29c2465f100c96e98236f69d38_1f58594a53164179da737d535f4d04607a14b3bc_left_right.log'}",True,True,12,2.0,False,,,,,,False
22,refs/heads/7.4.x,4b577444576d6b043b53bde8c0f85624baf74082,9007be7ecae738ea1407b066a71cc0e95d9e3870,242eef93264e53f5f656c7ce84f0cb437517aedf,,False,"{'base_left': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/9007be7ecae738ea1407b066a71cc0e95d9e3870_242eef93264e53f5f656c7ce84f0cb437517aedf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/9007be7ecae738ea1407b066a71cc0e95d9e3870_242eef93264e53f5f656c7ce84f0cb437517aedf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/jboss-developer/jboss-eap-quickstarts/9007be7ecae738ea1407b066a71cc0e95d9e3870_242eef93264e53f5f656c7ce84f0cb437517aedf_left_right.log'}",False,True,4,4.0,False,,,,,,False
