idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_imports_run_time,plumelib_ort_version_number_run_time
7,refs/heads/master,3420609a2503b56ec82d0ef6fa3b3b642111b55f,a588b7fbac2d321697f16815c2dd4fc6f1d686e4,cbecb11909365f6e999af39554e7af855d2bd1db,,True,True,ce93c25b2e4b3f8d75011a0bef34e185a07a33c3bd2e8db5b78d7d80db5eea1e,Tests_passed,184934be0ba8bc2c54ef413acece0a5ff82ba2413cb2ec7c4301a14d897f732b,Tests_passed,True,True,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,65ff5daddafb771a1b43dc43bfdadebe94e694f7369903d0dbba221c1f272c7d,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,65ff5daddafb771a1b43dc43bfdadebe94e694f7369903d0dbba221c1f272c7d,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,28a0c797ce78fa6f53e3a44c2ccfd996ca133d23299295e355f34e9326ec388f,Tests_failed,9e78fa51a76d364e5ddfe3ee0377575ebb3cd7681192aa7174c75ed7a3e085ac,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,65ff5daddafb771a1b43dc43bfdadebe94e694f7369903d0dbba221c1f272c7d,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,Tests_passed,ac593bc61158cb4eacc1a03cdce4f85a074c086c5593109be8cf31b3796def73,0.044165849685668945,0.02484130859375,0.010926485061645508,0.046509742736816406,0.03673148155212402,0.01009368896484375,0.009894847869873047,0.14533305168151855,0.09202194213867188,0.8287889957427979,0.3229939937591553,0.2587392330169678,0.23126602172851562,0.0817253589630127,0.25583767890930176,0.047753334045410156
