idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
548,refs/remotes/origin/pull/637,b26b0c87017c0f2ec431ee0a1425910b9a9fff00,3c5d4b04254c9c898b2831b458a02b6f8c277def,f3362fe251b6fb468e0159bad8c36f1fd5798a3b,,True,True,True,16,42,323,3,True,16,Tests_passed,e2df62e1bcac35ae7304c1745b17150b6ac2d9c1be03ff5bf22873ec52943079,True,Tests_passed,136cac0b81ce395b9a3937d4ee18a60e4a8928044a6c8cb32d4b44508fd3b882,True,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,09e940465b2e40279da13647c02056a37d2aa82c65200b4fc4805e9f69250102,Merge_failed,66895cb8f41ceba0348d5b35a55082338d85bc9f84d9492930087fbfd4541965,Merge_failed,8f4e513e87b1a3df0e59cbecc2e0bd1b5d81463bde579ffd10a05a274909f1b5,Merge_failed,8f4e513e87b1a3df0e59cbecc2e0bd1b5d81463bde579ffd10a05a274909f1b5,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,09db42f1433902407af5f249a1fdec1651b5320db5bf70cd5a4dc29417a661d0,Merge_failed,66895cb8f41ceba0348d5b35a55082338d85bc9f84d9492930087fbfd4541965,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,Merge_failed,916fca2340650c172d9dd7c24ae1add3c4567512033ccfd1d879ce435f4cbc30,0.0409848690032959,0.023320913314819336,0.04799818992614746,0.03303194046020508,0.0418245792388916,0.038591861724853516,0.0467681884765625,0.22784948348999023,0.1524183750152588,0.04544329643249512,0.4148712158203125,0.0754086971282959,0.05649280548095703,0.08013725280761719,0.07772493362426758,0.05692148208618164,0.0704658031463623,0.05489397048950195,0.07480072975158691,0.07779145240783691,0.06158304214477539,0.07494115829467773,0.05489683151245117,0.128218412399292,0.139723539352417,0.09523534774780273,0.4692211151123047,0.07571625709533691,0.07509994506835938,0.05661725997924805,0.06960582733154297,0.07230687141418457
