idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/main,7fef970af86d406a7fa2be42877ecadbefac2dcd,27cc2950bf1783eb4774dae84aa083688d6603ed,551781d3a5e3f5d223fff7924d58f20878d3c76d,,False,False,,,True,3,3,6.0,1,,,,False,3,False
2,refs/heads/main,27cc2950bf1783eb4774dae84aa083688d6603ed,1fc8581d814ccc356b3952a91ec441099f285e03,2eb20b2a23510b9442015210467c798cf7d072e2,,False,True,,,True,20,73,466.0,1,,,,False,20,False
6,refs/heads/main,dd532cf17f17fba254562c029848558c8c04b79c,a68309c79589e8d1ffd2694f55a412c6ea670306,b8ab11e459e8ea2594905b9139223f09ff27c2ec,,True,True,Tests_passed,de12c2b1920e73f1875ae860f81b2386b37652b57aea2b905fb7b2424127e042,True,310,981,13465.0,84,True,Tests_passed,31095d7ee5b0003a9018cb2758f2b25a0f7425af605dde8fe9d4b108a831c970,True,385,True
7,refs/heads/main,aed659b3c2c2a4f16ed0ad17b9b779ccb3921000,50212273cc62ded488ec9dff794d8e35bd43c143,22cf570f905142d092e6bac98b09c2ee222d4ed4,,False,True,,,True,3,7,18.0,1,,,,False,3,False
12,refs/heads/main,fc8be999ce9c7c156b5a936d995ad26032624241,cb8ff5240e4985cb5bf6f5d95cad83f7a2a609fa,2dde15933beeb8867d0794942b235f7293c9eb08,,False,False,,,True,3,3,6.0,1,,,,False,3,False
16,refs/heads/main,e866fb9e39783801cedcfa5ed542394f6a286ba0,62e3712bb58df7df8b771ce89430f36c76420246,554d286f6925f7bd77cdda0602a986614a129992,,False,False,,,True,2,3,3.0,2,,,,False,2,False
17,refs/heads/main,554d286f6925f7bd77cdda0602a986614a129992,c423a02eff665400ad413c7c92c51a0bd6f3a6b8,d192215e3e33c33573c3fdbd0164a0071ea445c2,,False,False,,,True,3,2,23.0,1,,,,False,3,False
24,refs/heads/main,46b0dc786f424459c5a55a4ac0b0ff4cf08b550b,5543c57fe028c06c30948df388d962b651b1b92c,2eac583086ce6d799826858d41750e4b456bbc07,,False,True,,,True,6,20,108.0,1,,,,False,6,False
28,refs/heads/main,96c2e8f473520e9acb2799ce30916a47812582e0,2d99b224a23fcd8dad370a39be0695266b843697,62453a73b881a6726223ade33efee0d4a7b1a6a9,,False,True,,,True,5,8,25.0,1,,,,False,5,False
31,refs/heads/main,c9a7c099b19e8dff3dca6f9014ed14bb88e3689d,e1d981b28780627c89f7027992edd513685fd9e9,909e8206dfebe868166e3a2d3c2b2fa0a765fed0,,True,True,Tests_failed,17e5daa12e50aaa5159388dbce78f461302d919d10bd442fa4d32aafac348bf3,True,12,28,217.0,2,False,Tests_failed,091a7bf3a65ae7fbf0bdd51a0cdfeb63a801764c8a7a8900eee8580d6c2cacfc,False,12,False
34,refs/heads/main,2a27019e0733520d3d3e1803891d212d1a9b874d,1370039649c00f1475198ada2d1a84897b60192c,3d36e06b08c27a1577584ad382f80aa9b06c9935,,False,True,,,True,9,17,142.0,0,,,,False,9,False
38,refs/heads/main,afd62dac364e6aec844468286e6991e08767f0e2,c1cde98438c913cdca1bca08f3f87dc40cdee3b2,db8d41e06816df85d34e0fd68f4eb9dab0c4a105,,False,True,,,True,7,19,103.0,1,,,,False,7,False
45,refs/heads/main,d7426cf747579c3071f7b3ece6a97ae513b7c004,194237bc080c12916be45e2eafb4efe397b5356b,5c42786864da06528efd3354f1caeba637c44b69,,False,True,,,True,6,18,178.0,1,,,,False,6,False
47,refs/heads/main,04a493eb3196f4c768784ef0a3cde9131839af0b,8c29fd18499c050c77a80f21214be902681e3cb8,604290136b9d8df6330ac9fde29f3e8b6edd472f,,False,False,,,True,2,1,2.0,2,,,,False,2,False
48,refs/heads/main,574017bd4240566360c23739b0f99ddb0c27e218,03a57e82d45f3e4a2596802f4cc6b6e1b1aab699,992515e343f9f71c8a12121c4614705c1a5798a0,,False,True,,,True,15,32,149.0,1,,,,False,15,False
50,refs/heads/main,ec4e83214b877bb75dc3bd2fc5eaa3ed9858d36c,1e9dbccff4191e5b8fd65887ebdee2b25e8189b4,bf4e031140464930bc05f3a8e2d9f3f02a72d551,,False,,,,True,161,212,,2,,,,False,161,False
53,refs/heads/main,5dea3b35da4430409305fc4e03660375b0c2910a,fbaafe294b08dff882be9b933127b4196f11454c,dc3ec0da6b5e988ea89d210fd7a12bafd0c7f41b,,True,True,Tests_timedout,d34cd7c91b16ea5e4f6cbfe9686f57515f07830839109c175270e92d2f279ffc,True,146,319,9717.0,12,False,Tests_timedout,5776270a046922a797aa537c3aadee936865462b3fdd500bec5946cf231cc29e,False,146,False
61,refs/heads/main,be953b5e242762aa1dbf4f7f4b9380b551334999,f37caf93ad32a898a539faf05459aafe0e15b717,966dd6a8b9d040fb62e163363701467f0cb0d093,,True,True,Tests_passed,2bfffb296e3420885397e577bf11814fe43d5393a69072ca2255df9188b15e5f,True,9,19,312.0,2,True,Tests_passed,48d21add9fcf55e597592186e1e64eaf4cec1435168717a232eb6fafe56f8854,True,9,True
62,refs/heads/main,f37caf93ad32a898a539faf05459aafe0e15b717,6ae79056194d04b1ee0b5d7eea1e247d40e8dc79,7eeea8a17544883566f337fec6f81eaa115e9f0e,,True,True,Tests_passed,149d054859a6f6ee975a9c449d6322ca0eb7807509cd7542c4195bdb1720a7dc,True,9,16,301.0,2,True,Tests_passed,712d87f7971381a3857b696ee657b9b9c912af837c02cbaea01d25bc4ae932b5,True,9,True
63,refs/heads/main,6ae79056194d04b1ee0b5d7eea1e247d40e8dc79,46f50eb8ea7baa2aa59bc00ede680c0ad676bfe0,c896b649aebcabce9be9fdf4ac73698239f7ce73,,True,True,Tests_passed,fe2bd0a718086ad5bfb15ada6e8aa7838466ae58c61e12ef023e372ff51f8122,True,9,12,292.0,2,True,Tests_passed,dd69bd4afe37c2bb87ae0ebae20316294cd312ab0ca3f0aa2a92bdfa8284ead0,True,9,True
64,refs/heads/main,46f50eb8ea7baa2aa59bc00ede680c0ad676bfe0,fe8074033139f895e181f034787b867d78daf1fc,b83c1c30fa1dccb7c88ca3f41f00b04306153cf9,,False,True,,,True,9,11,283.0,1,,,,False,9,False
65,refs/heads/main,fe8074033139f895e181f034787b867d78daf1fc,6ee1f82165d25cb58a49211975b890a9a410d2e9,8b675046703618da8320a789a0d7afc9c709a960,,False,True,,,True,5,8,245.0,1,,,,False,5,False
66,refs/heads/main,6ee1f82165d25cb58a49211975b890a9a410d2e9,2c792dad21877f0f350a4d7a111c7ac0df23a49d,776032ec3c41b5c500a1f5187d9d5b815003a3a4,,False,False,,,True,4,6,18.0,1,,,,False,4,False
69,refs/heads/main,0e6e98b9e822df4b51870c10bbe97e6ba588c133,4ab3bd8ec330eabba007ef1dda8b55f63d1c6305,4412a01c0618fbdd43be4fa974ae0d0cfa976957,,False,True,,,True,14,53,493.0,1,,,,False,14,False
71,refs/heads/main,121f85b8195b405bbe6370aef5ee42ec0e05f61b,84be2a532b409afd7b84fb25a56a2bae9c288257,cfe04799c7112c6aaa970d07b044920b88e05ab3,,True,True,Tests_passed,c3a25f1e72926ce8245b8fbb2a2a552831e09b668c51715fcfb3c0fa88a8dae4,True,12,48,455.0,2,True,Tests_passed,382893ccf80fa50c627401ea7da1a04345b998e67a8ca306ba6be63eafb8deef,True,12,True
73,refs/heads/main,b43fb95f4a8267e124617845ff09da8882be9b44,688e0a1d1f0987889daa6a436e4f7564d55437c6,9a2ffd7bb8936ddc68f0314b3dbe52a93fc2436d,,True,True,Tests_passed,272e60a00be22ea5cd450bed4e710911585068449007d2d7d2df5c25111a7932,True,10,45,481.0,3,True,Tests_passed,0c7275a3e6d79cd3513a3c3040a18cdae4bb9d100762f69b95ee8e26af7f21f0,True,10,True
74,refs/heads/main,688e0a1d1f0987889daa6a436e4f7564d55437c6,db1dcaedb236639f5289f67949e85edd974e5b5d,8bf950045e0bf854758ec1cc8b9434fdd962894b,,False,True,,,True,9,34,293.0,2,,,,False,9,False
77,refs/heads/main,13f4111d50c921344b8a31e4b9c75e51041cf0a3,a35289585c3083886261e2cadd2cb6b1ec408b31,a193dc47ed9de2c3a13679a668b97d1a8202969c,,False,False,,,True,2,1,2.0,2,,,,False,2,False
78,refs/heads/main,19f40275fdb8ddbea9793e7fb0430e0a5d2b7c31,a354dd6248987d23dfa416f5c1e4d0e2ddbee799,fc3da5a480adeeb248e1a2ab1106cf1e53118f88,,True,True,Tests_passed,6c705d0a15f7a15c5a1de542d907cc9a7dffcd4c3c6e00eaef60f8ed07fcf267,True,12,62,292.0,3,True,Tests_passed,57933890f5c9f5f5383f2a0d4b3776240115718218ad7e0c80ddc8fb8ee3d64e,True,12,True
79,refs/heads/main,a354dd6248987d23dfa416f5c1e4d0e2ddbee799,60a75cc40396eba2b089166f499a5e63871dbf4c,314944c8df1806b481aa3f8615cbab2eea547ae7,,True,True,Tests_passed,865baa45986783b3f46667ebec3cb8bb5d2c0be52988c010f0153797065bcca9,True,6,25,79.0,2,True,Tests_passed,b205400a0c948daa2673d453b6d081a6afc98a682f626ae2b992d508de582d57,True,6,True
80,refs/heads/main,314944c8df1806b481aa3f8615cbab2eea547ae7,86ea79deb1dcb581dd15f2c547f551bcef30d31a,67077fc5d54871b1b67a1d6c4b1860592a9b1979,,True,True,Tests_passed,4fd0c1735fdadf6599014937a3889b72f7cf569a9e5d493d907db52633399835,True,11,34,150.0,2,True,Tests_passed,6ed924b078ebcb508b4d76eacbbccb2249d9b2cb62131b5d16a0f3ce2a0278b5,True,11,True
81,refs/heads/main,86ea79deb1dcb581dd15f2c547f551bcef30d31a,ea13e48c25ff1d11f7c975b1b08f7c4f7728740a,5c0319b71b71b432ab57326879981e52e7df12d6,,False,True,,,True,10,30,127.0,1,,,,False,10,False
82,refs/heads/main,84c9ad0f9ed437786ef135dc38eccd82b9d4a9d6,7f2c13e4468ad681cc4842cccf9675d1170cc66d,ca31e03af09b137976e08c6980b49fec9a282eac,,False,True,,,True,6,20,69.0,1,,,,False,6,False
83,refs/heads/main,ca31e03af09b137976e08c6980b49fec9a282eac,127f9ad3de36819333fae1a816962c70b8df6baa,3d9c4cebb8f6f186ed49aa31f8b95a168f4d01af,,False,True,,,True,4,11,22.0,1,,,,False,4,False
84,refs/heads/main,052640f31cc642f9e3df5f30ed9541bf16fb52e6,574fe5ac0a780f48b21962e6a7d42b148ea8b4f4,b383dc82e865edbbe4d2ad893cbca9fa364012ba,,False,True,,,True,9,31,154.0,2,,,,False,9,False
85,refs/heads/main,f0985286c884d97846714069993b389e5a2f3f04,cc8688d7fefb036c5adfb53976075338eb2da966,b85824cbec41444ecbc2f20ecacb5535f20aa226,,False,True,,,True,4,11,29.0,1,,,,False,4,False
86,refs/heads/main,2cad98af17712280e66b9501a60a8ac4fb223031,82c78cbeaf8cef8c38ed43e676ed330addaf263e,027aabfeb08c414f09a768d9dcfa3b14fee1202c,,False,False,,,True,3,3,28.0,1,,,,False,3,False
87,refs/heads/main,6c963dcb426c8e8785300f351379e83d449014e1,84d7413e6697023998242f62093035691ed64f30,9671f1fdb3685bd79402c4d148c1d3842b4bbba7,,False,True,,,True,3,9,58.0,2,,,,False,3,False
88,refs/heads/main,9ccb532695cd3b3eed592fa1380c3f455d57a01f,8e0e2b8740482b345b68c981c4b42421dfe07380,94982b4c410183c4d396c5a0e2b6b703a9e3a898,,False,False,,,False,0,Error,0.0,3,,,,False,3,False
89,refs/heads/main,c872d170fc38c2dd382ffd35cc7aacfdb3ae63ae,1123442ff0355f94c35a44aea6defa43b732caf2,cfcec1cb28367201910c3af474549e10b4e2f450,,False,True,,,True,9,38,154.0,1,,,,False,9,False
90,refs/heads/main,4302c6b03c2cf0ce3ab3cf3205749cc883cb3c8b,c8a19c300f99ea97c96e70175e1185818e4124f7,8cee335c37fe1aa628e78bfc0c8371bc692fbbef,,False,True,,,True,4,5,26.0,1,,,,False,4,False
92,refs/heads/main,a03a2e1ee29b859e83dd4188bdb16e4976eff879,2dbd2a5cea8c71f4199f0aea46b37ad93dd77613,baca7ef081034d726fab212ffa1ba8d10d05f908,,False,True,,,True,4,17,57.0,1,,,,False,4,False
93,refs/heads/main,5ed25bd5ff16fdb2c89e61a1ba1858470d25ab76,8b19db7223bee2ef65b0640b4eef597f7ab724dd,de85ee65da9e37cbddbe7f3f19abf4577c898026,,False,True,,,True,9,24,185.0,1,,,,False,9,False
94,refs/heads/main,954f8fa1046241c7be0abc0e6907ef712ca21ff8,6d6f4ad1b0ac0d6fbbc0441367d18e09ad2a7598,8840e95e040a38397853a73587fee8528e6620b0,,True,True,Tests_passed,b9c06e2f364f3d32bf80302ce36905915d91bd3861f8ba693986b861dfd1a0b7,True,11,32,225.0,5,False,Tests_failed,d5ee64f78cc8662b38480f5cc1af69433f31754b5a240abb87b9d0c5ded72fab,False,13,False
95,refs/remotes/origin/pull/2,e069b37c9dacc293ab38ec13aa49582724b320a7,cacf065a333f76aa39c9ddad190bc0b1e41f454f,249518be44474f228a0912b4feac4c9bb70da234,,False,True,,,True,7,12,111.0,1,,,,False,7,False
