idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
1,refs/heads/master,8b2198ee654a21543cc58174d6af5747f23d61ec,d6b817678c5712a54e322769ed2016c2ac19791d,e328750a40e229edcd3346f45279e457eb7657f8,,False,False,,,,,,,,False
3,refs/heads/master,235c15efe8774efa19afd83becc8027d3a593bb4,055fc03a72678b20483c6882cd4ef03615dff627,e107dc70e37f4651d51a447ac2c5461811270f1a,,False,True,7dfbca255fe370e783a2034499e23d201dcbaafb81c880a21f30d304dadde7e9,Tests_failed,0.0,dece63db43e91d3cccd4aa655fd4d8d8a4ab00ca5ad8e0a1e3b3611658dc4159,Tests_failed,0.0,False,False
4,refs/heads/master,e107dc70e37f4651d51a447ac2c5461811270f1a,8e149d6bdad783f044f84ce9d89e415b87ca4da1,f04fba206e5e9b533965150567b524b2b473b0f6,,False,True,5f53639116e2bb7850088f0ad894512370a4a1e0a9ab4885b7d512d651c1856e,Tests_failed,0.0,b3be79665e1dcd552fce79691d71694c570e94f60e45e2459357430ab3e12bdc,Tests_failed,0.0,False,False
