idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
9,refs/remotes/origin/pull/5,8bfb11d2761aacc461674c06d3df511961252c0b,9b60d4b015a6db7f9d9f2bf9eb6083fcf3dad959,c299c6bf1fdfb1a8fe954b93ed2682bdbb0150f5,,True,True,True,4,14,146,5,True,6,Tests_passed,4530709389bff72c74c2dd79ec52aad8e75d9c5c1902a32b8be9b4ee30cd2b86,True,Tests_passed,a11239d4bdeaab1c33f9aced952bd4cc56c271013765b6dd80b65b33d3860382,True,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,d9235f7714e96af4e1063fc2fdcdec40de03f5ad1a6ade10252dc6f8325c9f29,Merge_failed,4b75c8297b80bd2b0ea83e6005547af5b4650c3caa03aa53327eb51db232657b,Tests_passed,8cbe8c37c545375cc56678042fb29c85425467e0c72abac4dc76c339ff1fe402,Tests_failed,509d46f6232d2468f194b7bc60032bdebb3c17e75440f32db3fc87ad2a9ffa10,Merge_failed,4b75c8297b80bd2b0ea83e6005547af5b4650c3caa03aa53327eb51db232657b,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,725f49994c6e1b0d716c3e3d2c5ef5d65fa668a07c558874459ab722e6f6ccf6,Tests_passed,8cbe8c37c545375cc56678042fb29c85425467e0c72abac4dc76c339ff1fe402,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef,Merge_failed,b3f2dcb80976af8da8ee3001684a0798e5d51a11fd55fe6a8c6c8ea6c29302ef
