idx,branch_name,merge_commit,parent_1,parent_2,notes
1,refs/heads/master,628428c5f94772a40ae6f330f806388e6dfb0118,c496f976d1c12d3e3c0ee6ec229c09355bee8e7e,b1834bad9c598529437b712b156fa2ccd0ab875d,a parent is the base
2,refs/heads/master,551fdffa7a9923f657d8da32f013f826299975a5,b936233b5c5e58dbe945d9df8aa3b68208006909,3a3e4503b3eb59bf1f86883c23479c2190afeaa8,a parent is the base
3,refs/heads/master,b1145b1aaa50d1e109e1621f8456dbbf2499b748,0d49e81e2964fb2de3ad6d90274312f4f319bf87,5f4993ff5465b6890a4965a00b3f578ae025bd88,a parent is the base
4,refs/heads/master,4e8c436a7a90f95b7f5b60615ceeb114f76a6a6d,4b6b53c81306fe37beda8d66ec4f3721576b4d1d,edafb4aa59d958da0e5ab1b74d33aec2a27974ee,a parent is the base
5,refs/heads/master,51ae32d6dfdca01be5d5d6bb395d0720af4f8f51,fc068d899f2f11bb5446b805b0b05eb37dc84bef,7211131d20bdf1ec44bc7730ceb0d459c5c843d4,
6,refs/heads/master,7211131d20bdf1ec44bc7730ceb0d459c5c843d4,bc092d81ccddfb399bdbe6caa6c0bfc89d93df48,08b404b27ed1a88482e3ac31a0ec9463fe312085,a parent is the base
7,refs/heads/master,1f0df9922c56214f2e29107476299ad6644a3507,74660004864de508a46edf1fb41ab012ec8fc3a7,8ace757404035030cafadfd963f7c99712b980a2,
8,refs/heads/master,74660004864de508a46edf1fb41ab012ec8fc3a7,1c60b289f01a329621e4860cc43ed73e904b58e2,bc092d81ccddfb399bdbe6caa6c0bfc89d93df48,
9,refs/heads/master,bc092d81ccddfb399bdbe6caa6c0bfc89d93df48,456254b7be4b8e0ffd502322d502695ef8ac01dd,8f6f211d2885c5a8837c2e4d6a45eb220d1dd423,a parent is the base
10,refs/heads/master,a66b8c5b17ee4c9f8178cb14588a4f2590f6021a,a5808f8e37d22bf8846fc9546e04580ac9350188,456254b7be4b8e0ffd502322d502695ef8ac01dd,
11,refs/heads/master,a5808f8e37d22bf8846fc9546e04580ac9350188,e44898bcbef67ecad57a1f07e5413a0faa1389a4,cb5630818387287c56d031871bb2550ebf0acb8d,
12,refs/heads/master,9679fa25408e44a2a5cc38ce14ef3ad59923d74f,906337d74b3f7685bcee52d3f3f472d02c8d8286,38fbad6967996d4f8cbe3df6da1ee9cca398605b,
13,refs/heads/master,906337d74b3f7685bcee52d3f3f472d02c8d8286,ce506005f4054b257f36bc6627d4bcb0eb57dc51,837fb099fa0a254ad6cb90e27b87209cd02a3f80,
14,refs/heads/master,837fb099fa0a254ad6cb90e27b87209cd02a3f80,8e023e4e214b1cb889fea06415dfa5a5b437ce06,4fee5bd0836c166f3dc9c02ad0954c8f1319f219,a parent is the base
15,refs/heads/master,ce506005f4054b257f36bc6627d4bcb0eb57dc51,0e8a70c9018a00c5bab65e0072ce362bd34562d5,8e023e4e214b1cb889fea06415dfa5a5b437ce06,
16,refs/heads/master,4735139564df6a2edd0043c3ccaaf3f4f9c1b85c,f9607849f4b5ee7f07d6c3c779db2ef1d6a7d376,e49ef05bb4ff24b4492a2a8d1723dd460ba91562,
17,refs/heads/master,68028d28b0c1165f3fdaf0a1af19d8e94e119d6d,7e1f3b3bb0405847722f814d4ab8fed08e7f8832,7ee8b8bd272a7e12a7e2318a193ab84b4c45da6a,
18,refs/heads/master,7e1f3b3bb0405847722f814d4ab8fed08e7f8832,3affb5ed2349ef9e57684a63c910af395f429d63,275933d535076ce769ca1e1980166f7faca0fee5,
19,refs/heads/master,275933d535076ce769ca1e1980166f7faca0fee5,a99727f9f09536bb7cac552d5fbda8569a81cb4c,d5c6f60bfe19ac9c887e4b96e185cd2bbe0cf0b5,a parent is the base
20,refs/heads/master,def127edc8c11406a0377719ea12ff97057f1be0,9e7f29d06d7cd0b15409dc60b6e2ccb834341466,77b2749290167aaf3c9a2c2c4865276aa1554086,a parent is the base
21,refs/heads/master,9e7f29d06d7cd0b15409dc60b6e2ccb834341466,a5d1abb922f9ec025772d17caa951d49533cb781,a99727f9f09536bb7cac552d5fbda8569a81cb4c,
22,refs/heads/master,a5d1abb922f9ec025772d17caa951d49533cb781,c5442f38f947f9c7895508b14501ff541b1211cc,214a36f9a82f916e044570863e35ad30f47da2a5,a parent is the base
23,refs/heads/master,c5442f38f947f9c7895508b14501ff541b1211cc,df84e864cff473a038322576a7804b3a074b125d,d656b764470e19717992a996e6ce759bf4cec439,
24,refs/heads/master,df84e864cff473a038322576a7804b3a074b125d,b962e605030779412fd0ba01ceb1a3f0cf7a76a2,57dabb81f8aace6a703c0c4636bf14e67a6d07f7,
25,refs/heads/master,57dabb81f8aace6a703c0c4636bf14e67a6d07f7,f23f01352116d2dd3d2215ac76a828bece4db17b,57e277b59900c240ae210878a7fcd0c2e68ee18d,a parent is the base
26,refs/heads/master,334e6890aef51b0c5bfbbb7d3cc18118062dbd7c,92739c846bbe5502d3eb1bd8f33465e6a694f37c,f23f01352116d2dd3d2215ac76a828bece4db17b,
27,refs/heads/master,f23f01352116d2dd3d2215ac76a828bece4db17b,7a7fb85c478184b8c7371de5b1e1fa778a9d3631,38984de0a359481d10f3b819326134c7b928e2ae,a parent is the base
28,refs/heads/master,92739c846bbe5502d3eb1bd8f33465e6a694f37c,b9deb520ddf651d09c782775992bff63149e3627,4fe700c529a3f7d5a6511d29eaf2b50afc1690a0,
29,refs/heads/master,b9deb520ddf651d09c782775992bff63149e3627,ce70e391a0e6847b7c3d3bd0680b1a2eb04332b8,7a7fb85c478184b8c7371de5b1e1fa778a9d3631,
30,refs/heads/master,ce70e391a0e6847b7c3d3bd0680b1a2eb04332b8,4862f6651095cfd3bbbf8efff4a87bf6d4fcb88b,26795e43670e29114da03ebefb4206f4bec638c2,
31,refs/heads/master,4862f6651095cfd3bbbf8efff4a87bf6d4fcb88b,634408b65bf756e42f8b430acc8785122eaece4e,c3c2fa69c88f647ef28caf2d56b7074dbe2d178e,
32,refs/heads/master,b1dabd16023648963967b9362a06a5f8f8a1e104,895c940520b575833a6cabe759bea3feb9885b08,7331955cd278307257e574e8e61665aad0337183,
33,refs/heads/master,f3304c59ec30580bed1065702069f2f244236e40,c27a3df4c63ad4ebf526b968f3f3a2bfbd599016,36e492837844a723e559b0b5a4d9e7d4932e9189,a parent is the base
34,refs/heads/master,c27a3df4c63ad4ebf526b968f3f3a2bfbd599016,536b3d6a39b1978339082b9d1f9f7acd58c54951,7e183640db5efc375cb4643fdd9c95f35700a71d,
