idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_adjacent_ignorespace,plumelib_ort_adjacent_ignorespace_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_imports_ignorespace,plumelib_ort_imports_ignorespace_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,plumelib_ort_version_number_ignorespace,plumelib_ort_version_number_ignorespace_merge_fingerprint
2,refs/heads/master,b896ec045faaf724ad11e9be56250fead3826ca3,20a39e77627495e9e4b5c63f8d50542b20f92691,2bb2ef36d9a59a64326fd42606238550260309d8,,0ef90fe962f6f9ec829a69ef98aa8d4b3f97536f276d0a3dce9f2389bc175403,Tests_passed,7ff8b6ecc8a183def870e63866b73294cfc759aa1f423f62327cdf79f7a3e4ab,Tests_passed,True,True,True,True,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,084d106a794f685da928d22681f8931602e147d446f74f69bd777d5c24cde447,Tests_passed,665caad39ae88ebdd5f3c9be674cfb2a130238e197fd0c0dd2c79d25e44237e5,Tests_passed,3745429c5eaa345b70afa7d85b5a68f6b40afe2491cb43326a811bc9d40f93d3,Tests_failed,0f6afe5f2fb0699aa3571a5a962eb9a685267eed523d06b6082998a6bbad56c4,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146,Merge_failed,075f991b243f1e1c6717f6791804d04bab61f8e5f355934cd92b691ace028146
9,refs/heads/master,12b4284589d4f1e0461def2ab4b95e07f51ad9f6,495932109e40fc131106c796bcb3357b3549b286,8292eeb7786230f3b080ff8b29868eea46a0d6d0,,e10885075e953e4c4f2f35796af07521e202243ee79b80079ba91b7fa0d8057e,Tests_passed,7c1e8134a2ec2052b46ea435402026f23d79db6dba164631bd53820ed1359cc0,Tests_passed,True,True,True,True,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,85e67baa4cf1728cb0ada560616c2556b9060cc117f541f434aa68730e52e76f,Merge_timedout,,Tests_passed,ae8d6ae990ca7c05cd8a98e09cc6dabe98d555d37a7f275e3d13d6a36a79fc9b,Tests_passed,ae8d6ae990ca7c05cd8a98e09cc6dabe98d555d37a7f275e3d13d6a36a79fc9b,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,ae8d6ae990ca7c05cd8a98e09cc6dabe98d555d37a7f275e3d13d6a36a79fc9b,Tests_passed,ae8d6ae990ca7c05cd8a98e09cc6dabe98d555d37a7f275e3d13d6a36a79fc9b,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d,Tests_passed,80558986c3e1e9079397e323855ba0cb55a7a005e756e8b28c845fed2cf6cd6d
